cusip,name,type,issuedate,maturitydate,originalface
3622ACCL2,786475,SP,20230101,20530120,37507352
3622ACCM0,786476,SP,20230101,20530120,70394169
3622ACCN8,786477,SP,20230101,20530120,46361538
3622ACCP3,786478,SP,20230101,20530120,84740971
3622ACCQ1,786479,SP,20230101,20530120,32116186
3622ACCR9,786480,SP,20230101,20530120,51068659
3622ACCS7,786481,SP,20230101,20530120,67176970
3622ACCT5,786482,SP,20230101,20530120,74324110
3622ACCU2,786483,SP,20230101,20521120,104189941
3622ACCV0,786484,SP,20230101,20520920,103246584
3622ACCW8,786485,SP,20230101,20520920,83975253
3622ACCX6,786486,SP,20230101,20521020,50001000
3622ACCY4,786487,SP,20230101,20530120,25353218
3622ACCZ1,786488,SP,20230101,20530120,83674343
3622ACC24,786489,SP,20230101,20530120,108546780
3622ACC32,786490,WB,20230101,20521220,40001000
3622ACC40,786491,SP,20230101,20520520,64973888
3622ACC57,786492,SP,20230101,20520520,68427458
3622ACC65,786493,SP,20230101,20520420,73499795
3622ACC73,786494,SP,20230101,20520920,52478066
3622ACC81,786495,SP,20230101,20530120,70467254
3622ACC99,786496,SP,20230101,20530120,55964233
3622ACDA5,786497,SP,20230101,20521220,76843479
3622ACDB3,786498,SP,20230101,20530120,54916646
3622ACDC1,786499,SP,20230101,20521220,53037443
3622ACDD9,786500,SP,20230101,20520920,53791176
3622ACDE7,786501,SP,20230101,20520920,53590233
3622ACDF4,786502,SP,20230101,20520220,60137257
3622ACDG2,786503,SP,20230101,20530120,50305511
3622ACDH0,786504,SP,20230101,20530120,68507270
3622ACDJ6,786505,SP,20230101,20521020,50005667
3622ACDK3,786506,SP,20230101,20520220,50678059
3622ACDM9,786508,SP,20230101,20520920,23263865
3622ACDN7,786509,SP,20230201,20530220,46792331
3622ACDP2,786510,SP,20230201,20520220,55523820
3622ACDQ0,786511,SP,20230201,20530120,77997912
3622ACDR8,786512,SP,20230201,20420815,73864383
3622ACDS6,786513,SP,20230201,20410615,170930448
3622ACDT4,786514,SP,20230201,20450915,476644526
3622ACDU1,786515,SP,20230201,20520820,76202842
3622ACDV9,786516,SP,20230201,20530220,86578400
3622ACDW7,786517,SP,20230201,20530220,66327084
3622ACDX5,786518,SP,20230201,20501220,133264208
3622ACDY3,786519,JP,20230201,20370720,16593839
3622ACDZ0,786520,JP,20230201,20380120,64865215
3622ACD23,786521,SP,20230201,20530120,104359945
3622ACD31,786522,SP,20230201,20511020,25574085
3622ACD49,786523,SP,20230201,20521020,87019098
3622ACD56,786524,SP,20230201,20521020,50256923
3622ACD64,786525,SP,20230201,20521120,72121315
3622ACD72,786526,SP,20230201,20521020,77861921
3622ACD80,786527,SP,20230201,20521220,28851136
3622ACD98,786528,SP,20230201,20521120,38637785
3622ACEA4,786529,SP,20230201,20521120,47455105
3622ACEB2,786530,SP,20230201,20500320,27883666
3622ACEC0,786531,SP,20230201,20530220,36429391
3622ACED8,786532,SP,20230201,20530220,19774787
3622ACEE6,786533,SP,20230201,20530120,43798822
3622ACEF3,786534,SP,20230201,20530220,39997607
3622ACEG1,786535,SP,20230201,20530220,38562764
3622ACEH9,786536,SP,20230201,20530220,61256698
3622ACEJ5,786537,SP,20230201,20530220,40027723
3622ACEK2,786538,SP,20230201,20530220,53058561
3622ACEL0,786539,SP,20230201,20520620,9203774
3622ACEM8,786540,SP,20230201,20500220,8351916
3622ACEN6,786541,SP,20230201,20530220,67406667
3622ACEP1,786542,SP,20230201,20530220,257560456
3622ACEQ9,786543,SP,20230201,20530220,71306658
3622ACER7,786544,SP,20230201,20530220,54487272
3622ACES5,786545,SP,20230201,20530220,71256980
3622ACET3,786546,SP,20230201,20530220,86130969
3622ACEU0,786547,SP,20230201,20530220,61782871
3622ACEV8,786548,SP,20230201,20500920,22730675
3622ACEW6,786549,SP,20230201,20500420,34448054
3622ACEX4,786550,SP,20230201,20460620,7191405
3622ACEY2,786551,SP,20230201,20500120,9006848
3622ACEZ9,786552,AP,20230201,20521220,146073349
3622ACE22,786553,SP,20230201,20490720,8217223
3622ACE30,786554,SP,20230201,20521020,116038686
3622ACE48,786555,WB,20230201,20530120,36001000
3622ACE63,786557,SP,20230201,20530220,52473775
3622ACE71,786558,SP,20230301,20530120,238302097
3622ACE89,786559,SP,20230301,20530320,64826415
3622ACE97,786560,SP,20230301,20530320,224644841
3622ACFA3,786561,SP,20230301,20520920,5465070
3622ACFD7,786564,WA,20230301,20530220,14616465
3622ACFE5,786565,SP,20230301,20440315,601331575
3622ACFF2,786566,SP,20230301,20500620,11244637
3622ACFG0,786567,SP,20230301,20431015,737107373
3622ACFH8,786568,WA,20230301,20530220,6408506
3622ACFJ4,786569,SP,20230301,20510620,49875291
3622ACFK1,786570,SP,20230301,20530320,36193920
3622ACFL9,786571,SP,20230301,20451015,158270336
3622ACFN5,786573,SP,20230301,20460615,214511804
3622ACFP0,786574,SP,20230301,20530220,1000001000
3622ACFQ8,786575,SP,20230301,20501020,15356229
3622ACFR6,786576,SP,20230301,20520920,14187154
3622ACFS4,786577,SP,20230301,20530320,55979527
3622ACFT2,786578,SP,20230301,20530320,61037957
3622ACFU9,786579,SP,20230301,20530320,69454179
3622ACFV7,786580,SP,20230301,20530220,91991770
3622ACFW5,786581,SP,20230301,20530320,35815294
3622ACFX3,786582,SP,20230301,20520320,17968955
3622ACFY1,786583,SP,20230301,20520320,40976079
3622ACFZ8,786584,SP,20230301,20520520,21572285
3622ACF21,786585,SP,20230301,20520320,10162662
3622ACF39,786586,SP,20230301,20511120,6326006
3622ACF47,786587,SP,20230301,20520820,6474086
3622ACF54,786588,SP,20230301,20520220,14899052
3622ACF62,786589,SP,20230401,20500315,7933074
3622ACF70,786590,SP,20230401,20520220,19184258
3622ACF88,786591,SP,20230401,20500520,8203234
3622ACF96,786592,SP,20230401,20471115,15095862
3622ACGA2,786593,SP,20230401,20480420,16704735
3622ACGB0,786594,SP,20230401,20500320,14537710
3622ACGC8,786595,SP,20230401,20460720,35353472
3622ACGD6,786596,SP,20230401,20530420,25001000
3622ACGE4,786597,SP,20230401,20511220,34140101
3622ACGF1,786598,SP,20230401,20530420,95737969
3622ACGG9,786599,SP,20230401,20470215,8086226
3622ACGH7,786600,SP,20230401,20490215,26826259
3622ACGJ3,786601,SP,20230401,20500415,61178041
3622ACGK0,786602,SP,20230401,20470915,502524347
3622ACGL8,786603,SP,20230401,20530420,74981769
3622ACGM6,786604,SP,20230401,20470915,107271731
3622ACGN4,786605,SP,20230401,20510620,6434736
3622ACGP9,786606,SP,20230401,20470915,107713112
3622ACGQ7,786607,SP,20230401,20491020,13572953
3622ACGR5,786608,SP,20230401,20510920,13249993
3622ACGS3,786609,SP,20230401,20480420,24833116
3622ACGT1,786610,JP,20230401,20371220,54838359
3622ACGU8,786611,SP,20230401,20510620,9930476
3622ACGV6,786612,SP,20230401,20520320,8513994
3622ACGW4,786613,SP,20230401,20500720,39214766
3622ACGX2,786614,SP,20230401,20500720,38525442
3622ACGY0,786615,SP,20230401,20480420,15781116
3622ACGZ7,786616,SP,20230401,20510120,21565748
3622ACG20,786617,SP,20230401,20460220,12297003
3622ACG38,786618,SP,20230401,20461120,18624645
3622ACG46,786619,SP,20230401,20461120,11572758
3622ACG53,786620,SP,20230401,20530420,51292802
3622ACG61,786621,SP,20230401,20530420,31166611
3622ACG79,786622,SP,20230401,20530420,15258833
3622ACG87,786623,SP,20230401,20530420,26201557
3622ACG95,786624,SP,20230401,20530420,71634175
3622ACHA1,786625,SP,20230401,20530420,20840572
3622ACHB9,786626,SP,20230401,20530420,24313316
3622ACHC7,786627,SP,20230401,20530220,31266576
3622ACHD5,786628,SP,20230401,20530420,52456864
3622ACHE3,786629,SP,20230401,20530420,34279304
3622ACHF0,786630,SP,20230401,20530420,23938673
3622ACHG8,786631,SP,20230401,20530420,18294504
3622ACHH6,786632,SP,20230401,20530420,33910374
3622ACHJ2,786633,SP,20230401,20530420,42022789
3622ACHK9,786634,SP,20230401,20530420,42157432
3622ACHL7,786635,SP,20230401,20530420,79978931
3622ACHM5,786636,SP,20230401,20530420,86635508
3622ACHN3,786637,SP,20230401,20530420,69499226
3622ACHP8,786638,SP,20230401,20530420,25484494
3622ACHQ6,786639,SP,20230401,20530420,72425247
3622ACHR4,786640,SP,20230401,20530420,56186799
3622ACHS2,786641,SP,20230401,20530420,65278496
3622ACHT0,786642,SP,20230401,20530420,60181887
3622ACHU7,786643,SP,20230401,20530420,50593299
3622ACHV5,786644,SP,20230401,20520520,30719294
3622ACHX1,786646,SP,20230401,20500720,28956410
3622ACHY9,786647,SP,20230401,20520320,38692842
3622ACHZ6,786648,SP,20230401,20520420,44484856
3622ACH29,786649,SP,20230401,20530420,65523176
3622ACH37,786650,SP,20230401,20520820,14329692
3622ACH45,786651,SP,20230401,20520320,5900478
3622ACH52,786652,SP,20230401,20520420,11888234
3622ACH60,786653,SP,20230401,20501020,7455904
3622ACH78,786654,SP,20230401,20530420,80455429
3622ACH86,786655,WK,20230401,20480220,20782696
3622ACH94,786656,SP,20230401,20530420,107320412
3622ACJA9,786657,SP,20230401,20530420,189733872
3622ACJB7,786658,SP,20230401,20530420,92804898
3622ACJC5,786659,SP,20230401,20530420,146654112
3622ACJD3,786660,SP,20230401,20530420,118672149
3622ACJE1,786661,SP,20230401,20530420,82347788
3622ACJF8,786662,SP,20230401,20530320,64483264
3622ACJG6,786663,SP,20230401,20530420,106694732
3622ACJH4,786664,SP,20230401,20530420,66675413
3622ACJJ0,786665,SP,20230401,20530420,123106375
3622ACJK7,786666,SP,20230401,20530420,82679052
3622ACJL5,786667,SP,20230401,20520320,17361208
3622ACJM3,786668,SP,20230401,20520220,68852830
3622ACJN1,786669,SP,20230401,20520220,23375053
3622ACJP6,786670,SP,20230401,20490820,7661846
3622ACJQ4,786671,SP,20230401,20471115,9374485
3622ACJR2,786672,SP,20230401,20471115,5990943
3622ACJS0,786673,JP,20230401,20361220,9007352
3622ACJT8,786674,SP,20230501,20520920,43163569
3622ACJU5,786675,AP,20230501,20520120,75280260
3622ACJV3,786676,SP,20230501,20380915,7608549
3622ACJW1,786677,SP,20230501,20530415,14401751
3622ACJX9,786678,SP,20230501,20460715,116723039
3622ACJY7,786679,SP,20230501,20530320,42146736
3622ACJZ4,786680,SP,20230501,20530420,29155326
3622ACJ27,786681,SP,20230501,20530420,32425184
3622ACJ35,786682,SP,20230501,20530520,35789896
3622ACJ50,786684,SP,20230501,20460915,51872692
3622ACJ68,786685,SP,20230501,20530520,63194825
3622ACJ76,786686,SP,20230501,20530520,68329432
3622ACJ84,786687,SP,20230501,20530520,69976787
3622ACJ92,786688,SP,20230501,20530520,69555893
3622ACKA7,786689,SP,20230501,20530420,28372729
3622ACKB5,786690,SP,20230501,20530520,50907154
3622ACKC3,786691,SP,20230501,20530420,40377114
3622ACKD1,786692,SP,20230501,20530520,64574959
3622ACKE9,786693,WB,20230501,20530420,10001000
3622ACKF6,786694,SP,20230501,20460715,501899761
3622ACKG4,786695,SP,20230501,20530420,70051272
3622ACKH2,786696,SP,20230501,20530320,55876045
3622ACKJ8,786697,SP,20230501,20530520,50061366
3622ACKK5,786698,SP,20230501,20530320,50682211
3622ACKL3,786699,SP,20230501,20520820,51440636
3622ACKN9,786701,SP,20230501,20520320,25738229
3622ACKP4,786702,SP,20230501,20511120,9611005
3622ACKQ2,786703,SP,20230501,20511120,8329654
3622ACKR0,786704,AP,20230501,20530420,66013354
3622ACKS8,786705,SP,20230501,20530520,20028430
3622ACKT6,786706,SP,20230501,20511220,79945498
3622ACKU3,786707,SP,20230501,20530520,25848705
3622ACKV1,786708,SP,20230501,20530520,31207153
3622ACKW9,786709,SP,20230501,20530520,25529885
3622ACKX7,786710,SP,20230501,20530520,35004660
3622ACKY5,786711,SP,20230501,20530520,33585880
3622ACKZ2,786712,SP,20230501,20530520,51220823
3622ACK25,786713,SP,20230501,20530520,82699944
3622ACK33,786714,SP,20230501,20530520,134690831
3622ACK41,786715,SP,20230501,20500220,16568196
3622ACK58,786716,SP,20230501,20480120,12709203
3622ACK74,786718,SP,20230501,20510720,60176316
3622ACK82,786719,SP,20230501,20480120,8261061
3622ACK90,786720,SP,20230501,20491020,6044019
3622ACLA6,786721,SP,20230501,20510220,5950094
3622ACLB4,786722,SP,20230501,20530420,25001000
3622ACLC2,786723,SP,20230501,20521120,69785942
3622ACLD0,786724,AP,20230501,20530120,136578397
3622ACLE8,786725,AP,20230501,20521120,133696145
3622ACLF5,786726,SP,20230501,20510320,134506361
3622ACLG3,786727,SP,20230501,20470920,59517952
3622ACLH1,786728,AP,20230501,20530320,82334476
3622ACLJ7,786729,JP,20230501,20381220,24822476
3622ACLM0,786732,SP,20230501,20471215,84270661
3622ACLN8,786733,SP,20230601,20530620,76690897
3622ACLQ1,786735,SP,20230601,20520220,69244735
3622ACLS7,786737,SP,20230601,20520320,78557106
3622ACLT5,786738,SP,20230601,20520420,29258223
3622ACLW8,786741,SP,20230601,20520420,26046378
3622ACLX6,786742,SP,20230601,20520620,56558794
3622ACLY4,786743,SP,20230601,20520420,44482775
3622ACL24,786745,SP,20230601,20520420,82978340
3622ACL32,786746,SP,20230601,20530520,58187011
3622ACL57,786748,WB,20230601,20530520,5952695
3622ACL65,786749,SP,20230601,20470620,30063370
3622ACL73,786750,WA,20230601,20530120,7901341
3622ACL81,786751,WB,20230601,20530420,22422032
3622ACL99,786752,WB,20230601,20530420,35792695
3622ACMA5,786753,SP,20230601,20530620,52744385
3622ACMB3,786754,SP,20230601,20530620,20223397
3622ACMC1,786755,SP,20230601,20530620,20195492
3622ACMD9,786756,WB,20230601,20530520,4551486
3622ACME7,786757,SP,20230601,20530620,32615877
3622ACMF4,786758,SP,20230601,20530620,41708756
3622ACMG2,786759,SP,20230601,20530620,79039293
3622ACMH0,786760,SP,20230601,20530620,61539006
3622ACMJ6,786761,SP,20230601,20530620,25659423
3622ACMK3,786762,JP,20230601,20380620,8083995
3622ACML1,786763,JP,20230601,20380920,20986347
3622ACMM9,786764,JP,20230601,20380620,50707483
3622ACMN7,786765,JP,20230601,20380720,42063168
3622ACMP2,786766,JP,20230601,20380720,12488767
3622ACMQ0,786767,SP,20230601,20480215,8778978
3622ACMS6,786769,AP,20230601,20520420,13381544
3622ACMT4,786770,AP,20230601,20511120,11511863
3622ACMU1,786771,SP,20230601,20530620,75563921
3622ACMV9,786772,SP,20230601,20470815,25918826
3622ACMW7,786773,SP,20230601,20480615,16063412
3622ACMX5,786774,SP,20230601,20461215,5245195
3622ACMY3,786775,SP,20230601,20421015,7695099
3622ACMZ0,786776,SP,20230601,20520620,27590869
3622ACM23,786777,SP,20230601,20500315,9401649
3622ACM31,786778,SP,20230601,20530620,35939313
3622ACM49,786779,SP,20230601,20530620,14627643
3622ACM56,786780,SP,20230601,20530620,29042744
3622ACM64,786781,SP,20230601,20530620,56681665
3622ACM72,786782,SP,20230601,20530620,59743754
3622ACM80,786783,SP,20230601,20530620,51413195
3622ACM98,786784,SP,20230601,20530620,111583471
3622ACNA4,786785,WK,20230601,20490820,6632848
3622ACNB2,786786,SP,20230601,20530620,61377006
3622ACNC0,786787,SP,20230601,20530620,63682153
3622ACND8,786788,SP,20230601,20530620,63371240
3622ACNE6,786789,SP,20230701,20530420,20001000
3622ACNF3,786790,WK,20230701,20480720,5944285
3622ACNG1,786791,WB,20230701,20530620,14478912
3622ACNH9,786792,AP,20230701,20530120,222479751
3622ACNJ5,786793,AP,20230701,20521220,288035874
3622ACNK2,786794,SP,20230701,20530520,61935103
3622ACNL0,786795,SP,20230701,20530720,69799653
3622ACNM8,786796,SP,20230701,20530720,25347088
3622ACNP1,786798,SP,20230701,20530720,101125576
3622ACNU0,786803,SP,20230701,20530620,101501180
3622ACNY2,786807,SP,20230701,20530720,51238876
3622ACNZ9,786808,SP,20230701,20530620,54945076
3622ACN22,786809,SP,20230701,20530620,51747264
3622ACN30,786810,SP,20230701,20530620,72272268
3622ACN48,786811,SP,20230701,20530720,179541186
3622ACN55,786812,SP,20230701,20530720,51661449
3622ACN63,786813,SP,20230701,20530720,211150769
3622ACN71,786814,SP,20230701,20530720,239650479
3622ACN89,786815,SP,20230701,20530620,35548675
3622ACN97,786816,SP,20230701,20530720,228800881
3622ACPA2,786817,SP,20230701,20530720,159756757
3622ACPC8,786819,SP,20230701,20530620,54515881
3622ACPD6,786820,SP,20230701,20530720,125553824
3622ACPE4,786821,SP,20230701,20530720,56952098
3622ACPF1,786822,SP,20230701,20530720,61741514
3622ACPG9,786823,SP,20230701,20530720,59015285
3622ACPH7,786824,SP,20230701,20530620,26989885
3622ACPJ3,786825,SP,20230701,20530620,54822294
3622ACPK0,786826,SP,20230701,20530420,75421940
3622ACPL8,786827,SP,20230701,20530520,76378061
3622ACPM6,786828,SP,20230701,20530520,77127963
3622ACPN4,786829,WK,20230701,20490820,5767882
3622ACPP9,786830,SP,20230801,20530820,42981851
3622ACPQ7,786831,SP,20230801,20530720,52626442
3622ACPR5,786832,SP,20230801,20520820,25905500
3622ACPS3,786833,SP,20230801,20520620,35009704
3622ACPT1,786834,SP,20230801,20530820,107651906
3622ACPU8,786835,SP,20230801,20530820,65142527
3622ACPV6,786836,SP,20230801,20530820,57509015
3622ACPW4,786837,WK,20230801,20490820,10010555
3622ACPX2,786838,SP,20230801,20521120,71564215
3622ACPY0,786839,SP,20230801,20530820,68181686
3622ACP20,786841,SP,20230801,20530720,127864113
3622ACP38,786842,SP,20230801,20530420,245427992
3622ACP46,786843,SP,20230801,20520320,153949924
3622ACP53,786844,SP,20230801,20530620,17131558
3622ACP61,786845,SP,20230801,20530620,84504278
3622ACP79,786846,SP,20230801,20530520,47735265
3622ACP87,786847,SP,20230801,20530820,18957803
3622ACP95,786848,SP,20230801,20530620,35180181
3622ACQA1,786849,SP,20230801,20530620,28706894
3622ACQB9,786850,SP,20230801,20530620,33956974
3622ACQC7,786851,SP,20230801,20530520,18298791
3622ACQD5,786852,SP,20230801,20530820,28115974
3622ACQE3,786853,SP,20230801,20530720,17420837
3622ACQF0,786854,SP,20230801,20530520,39665770
3622ACQG8,786855,SP,20230801,20530520,44578908
3622ACQH6,786856,SP,20230801,20530820,84469982
3622ACQJ2,786857,SP,20230801,20530820,77110010
3622ACQK9,786858,SP,20230801,20530720,72527492
3622ACQL7,786859,SP,20230801,20530720,73194531
3622ACQM5,786860,SP,20230801,20520820,25990565
3622ACQN3,786861,SP,20230801,20520920,37033410
3622ACQP8,786862,SP,20230801,20520220,84275206
3622ACQQ6,786863,SP,20230801,20520820,26735761
3622ACQR4,786864,SP,20230801,20520420,28103717
3622ACQS2,786865,SP,20230801,20530420,25121058
3622ACQT0,786866,SP,20230801,20530820,25779534
3622ACQU7,786867,SP,20230801,20530820,26332732
3622ACQV5,786868,SP,20230801,20530820,30469251
3622ACQW3,786869,SP,20230801,20530820,30596304
3622ACQX1,786870,SP,20230801,20530820,16909232
3622ACQY9,786871,SP,20230801,20530820,27331350
3622ACQZ6,786872,SP,20230801,20530820,28806235
3622ACQ29,786873,SP,20230801,20530420,50001000
3622ACQ37,786874,WK,20230801,20490820,5155172
3622ACQ45,786875,SP,20230801,20530820,76189464
3622ACQ52,786876,SP,20230801,20530720,81787552
3622ACQ60,786877,SP,20230801,20530720,70322426
3622ACQ78,786878,SP,20230801,20530720,52360621
3622ACQ86,786879,SP,20230801,20530820,82760355
3622ACQ94,786880,SP,20230801,20530820,62466361
3622ACRA0,786881,SP,20230801,20530720,53225615
3622ACRB8,786882,SP,20230801,20391215,18892884
3622ACRC6,786883,SP,20230801,20530820,39137982
3622ACRD4,786884,SP,20230801,20520620,55688811
3622ACRE2,786885,SP,20230801,20520920,38886610
3622ACRF9,786886,SP,20230801,20520820,37617699
3622ACRG7,786887,SP,20230801,20530820,55340517
3622ACRH5,786888,SP,20230801,20530820,30870836
3622ACRJ1,786889,SP,20230801,20530820,51273772
3622ACRK8,786890,SP,20230801,20530820,51413930
3622ACRL6,786891,SP,20230801,20511020,66014849
3622ACRM4,786892,SP,20230801,20510320,12310265
3622ACRN2,786893,SP,20230801,20470215,6972150
3622ACRP7,786894,WB,20230801,20530720,17463222
3622ACRQ5,786895,SP,20230801,20530420,41052764
3622ACRR3,786896,SP,20230801,20520820,12531684
3622ACRS1,786897,SP,20230801,20520920,21809934
3622ACRT9,786898,SP,20230801,20521120,21511626
3622ACRU6,786899,SP,20230801,20521020,24792915
3622ACRV4,786900,SP,20230801,20521220,5594333
3622ACRW2,786901,SP,20230801,20530820,50602886
3622ACRX0,786902,SP,20230801,20530820,61932572
3622ACRY8,786903,SP,20230801,20530820,62251023
3622ACRZ5,786904,SP,20230801,20530820,101576762
3622ACR28,786905,SP,20230801,20530720,59984732
3622ACR36,786906,SP,20230801,20530720,90094503
3622ACR44,786907,SP,20230901,20530620,69090205
3622ACR51,786908,SP,20230901,20530920,140825840
3622ACR77,786910,SP,20230901,20530720,50655493
3622ACR85,786911,WB,20230901,20530820,15464054
3622ACR93,786912,SP,20230901,20530720,72793392
3622ACSA9,786913,SP,20230901,20530820,26938452
3622ACSB7,786914,SP,20230901,20530920,35035939
3622ACSC5,786915,SP,20230901,20530920,74124106
3622ACSD3,786916,SP,20230901,20530820,112432440
3622ACSE1,786917,SP,20230901,20530720,90088321
3622ACSF8,786918,SP,20230901,20520420,83511424
3622ACSG6,786919,SP,20230901,20510320,61800166
3622ACSH4,786920,SP,20230901,20530720,106647385
3622ACSJ0,786921,SP,20230901,20530720,87057891
3622ACSK7,786922,SP,20230901,20530920,62733420
3622ACSL5,786923,SP,20230901,20530920,21733960
3622ACSN1,786925,SP,20230901,20530920,37196010
3622ACSP6,786926,SP,20230901,20530920,42036440
3622ACSQ4,786927,SP,20230901,20530920,32963214
3622ACSR2,786928,SP,20230901,20530920,23901384
3622ACSS0,786929,SP,20230901,20530920,56027871
3622ACST8,786930,SP,20230901,20530920,96802104
3622ACSU5,786931,SP,20230901,20530920,61724010
3622ACSV3,786932,SP,20230901,20530920,51037972
3622ACSW1,786933,SP,20230901,20530920,93090186
3622ACSX9,786934,SP,20230901,20530920,102824122
3622ACSZ4,786936,SP,20230901,20530920,74327548
3622ACS35,786938,SP,20230901,20530920,73222936
3622ACS43,786939,SP,20230901,20530920,99428944
3622ACS50,786940,SP,20230901,20530920,145368587
3622ACS68,786941,SP,20230901,20530920,151730715
3622ACS76,786942,SP,20230901,20530920,155050391
3622ACS84,786943,SP,20230901,20530920,80614140
3622ACS92,786944,SP,20230901,20530920,27960272
3622ACTA8,786945,SP,20230901,20520520,98619710
3622ACTB6,786946,SP,20230901,20530920,116428891
3622ACTC4,786947,SP,20231001,20530820,81450270
3622ACTD2,786948,SP,20231001,20530920,16922223
3622ACTE0,786949,SP,20231001,20530820,94755970
3622ACTF7,786950,AP,20231001,20530920,70810329
3622ACTG5,786951,JP,20231001,20380920,8980828
3622ACTH3,786952,SP,20231001,20530720,59861033
3622ACTJ9,786953,SP,20231001,20530920,58302383
3622ACTK6,786954,SP,20231001,20530920,51028745
3622ACTL4,786955,SP,20231001,20530920,72867039
3622ACTM2,786956,SP,20231001,20530920,112469141
3622ACTN0,786957,SP,20231001,20531020,68002088
3622ACTP5,786958,SP,20231001,20531020,87797117
3622ACTQ3,786959,SP,20231001,20531020,53081771
3622ACTR1,786960,SP,20231001,20530920,53338710
3622ACTS9,786961,SP,20231001,20531020,69405237
3622ACTT7,786962,SP,20231001,20500320,44774031
3622ACTU4,786963,SP,20231001,20530920,67280104
3622ACTV2,786964,SP,20231001,20520820,16734925
3622ACTW0,786965,SP,20231001,20520920,11383873
3622ACTX8,786966,SP,20231001,20521020,17365314
3622ACTY6,786967,SP,20231001,20430715,25406638
3622ACTZ3,786968,SP,20231001,20530120,19768842
3622ACT26,786969,SP,20231001,20530720,66589656
3622ACT34,786970,SP,20231001,20530720,69622038
3622ACT42,786971,JP,20231001,20381220,31464978
3622ACT59,786972,SP,20231001,20530820,80996353
3622ACT67,786973,SP,20231001,20530920,54994978
3622ACT75,786974,SP,20231001,20520620,562827416
3622ACT83,786975,SP,20231001,20500620,533896588
3622ACT91,786976,SP,20231001,20531020,31413829
3622ACUA6,786977,SP,20231001,20530920,107516071
3622ACUB4,786978,SP,20231001,20530820,118954658
3622ACUC2,786979,SP,20231001,20530920,32879172
3622ACUD0,786980,SP,20231001,20520620,188597426
3622ACUE8,786981,SP,20231001,20520420,637974061
3622ACUF5,786982,SP,20231001,20480420,153167090
3622ACUG3,786983,SP,20231001,20531020,89831316
3622ACUH1,786984,SP,20231001,20531020,205139239
3622ACUJ7,786985,SP,20231001,20520420,293648554
3622ACUK4,786986,SP,20231001,20500320,7787977
3622ACUM0,786988,SP,20231001,20321220,6514256
3622ACUN8,786989,SP,20231001,20530920,45115998
3622ACUQ1,786991,SP,20231001,20471220,5733188
3622ACUR9,786992,SP,20231001,20530920,114015214
3622ACUS7,786993,SP,20231001,20400815,20364263
3622ACUT5,786994,SP,20231001,20530420,29374795
3622ACUU2,786995,SP,20231001,20510820,148366776
3622ACUV0,786996,SP,20231001,20530720,10436447
3622ACUW8,786997,SP,20231001,20531020,40316005
3622ACUX6,786998,SP,20231001,20531020,22794010
3622ACUY4,786999,SP,20231001,20531020,40948709
3622ACUZ1,787000,SP,20231001,20531020,43614203
3622ACU24,787001,SP,20231001,20531020,28635928
3622ACU32,787002,SP,20231001,20531020,80238401
3622ACU40,787003,SP,20231001,20531020,51280649
3622ACU57,787004,SP,20231001,20531020,56440938
3622ACU65,787005,SP,20231001,20531020,76761192
3622ACU73,787006,SP,20231001,20531020,59945152
3622ACU81,787007,SP,20231001,20531020,64121870
3622ACU99,787008,SP,20231001,20530920,37574022
3622ACVA5,787009,SP,20231001,20510920,106662688
3622ACVB3,787010,SP,20231001,20520420,880067588
3622ACVC1,787011,SP,20231001,20480920,94557205
3622ACVD9,787012,SP,20231001,20530520,25406536
3622ACVE7,787013,SP,20231001,20500320,26125679
3622ACVF4,787014,SP,20231001,20531020,15384863
3622ACVG2,787015,SP,20231001,20460620,5741623
3622ACVH0,787016,SP,20231001,20531020,53529954
3622ACVJ6,787017,SP,20231001,20531020,12047015
3622ACVK3,787018,SP,20231001,20521220,21376332
3622ACVL1,787019,SP,20231001,20530420,21222029
3622ACVM9,787020,SP,20231001,20520620,17857661
3622ACVN7,787021,SP,20231001,20530920,31618482
3622ACVP2,787022,SP,20231001,20530920,52426006
3622ACVQ0,787023,SP,20231001,20530520,31447617
3622ACVR8,787024,SP,20231001,20530720,26091422
3622ACVS6,787025,SP,20231001,20530620,31327287
3622ACVT4,787026,SP,20231001,20531020,69242733
3622ACVU1,787027,SP,20231001,20530920,26086682
3622ACVV9,787028,SP,20231001,20530920,53528573
3622ACVW7,787029,SP,20231001,20530920,132174819
3622ACVX5,787030,SP,20231001,20531020,25188851
3622ACVY3,787031,SP,20231001,20530920,25287566
3622ACVZ0,787032,SP,20231001,20530920,27205280
3622ACV23,787033,SP,20231001,20530920,54574926
3622ACV31,787034,SP,20231001,20530920,88801149
3622ACV49,787035,SP,20231001,20530720,76576600
3622ACV56,787036,SP,20231001,20530820,50057977
3622ACV72,787038,SP,20231001,20531020,87865628
3622ACV80,787039,SP,20231001,20530920,110911905
3622ACV98,787040,SP,20231001,20530920,145693548
3622ACWA4,787041,SP,20231001,20530920,151431006
3622ACWB2,787042,SP,20231001,20531020,26460422
3622ACWC0,787043,SP,20231001,20520520,78887760
3622ACWD8,787044,SP,20231001,20480620,243529064
3622ACWE6,787045,SP,20231001,20470620,63444078
3622ACWF3,787046,SP,20231001,20510920,116394572
3622ACWG1,787047,SP,20231001,20531020,17327404
3622ACWH9,787048,SP,20231001,20470315,8399066
3622ACWJ5,787049,SP,20231001,20531020,21838965
