asofdate,cusip,currentfacevalue,isaggregated
2024-10-02,36179FYP4,286334.65,False
2024-10-02,3138YXHK4,286171.63,False
2024-10-02,3138WDNK3,286123.09,False
2024-10-02,31410LRY0,286113.43,False
2024-10-02,3140K1D86,286040.20,False
2024-10-02,36178TQJ8,285916.91,False
2024-10-02,3138EKAW5,285598.90,False
2024-10-02,31416XYF1,285399.46,False
2024-10-02,3620AHLN1,285378.31,False
2024-10-02,36230TAK8,284778.34,False
2024-10-02,3138LVKZ5,284483.55,False
2024-10-02,36176TKJ6,284454.89,False
2024-10-02,3140A5RL4,284392.53,False
2024-10-02,3140KUKY7,284353.27,False
2024-10-02,3620ABG91,284286.58,False
2024-10-02,31417FRT7,284140.10,False
2024-10-02,31329MF70,283891.10,False
2024-10-02,36180EQL2,283793.96,False
2024-10-02,36178QLW0,283654.54,False
2024-10-02,3140K2VD3,283646.83,False
2024-10-02,3620ABDT0,283577.04,False
2024-10-02,3131Y9FR9,282965.20,False
2024-10-02,3131Y94P5,282784.21,False
2024-10-02,31329K5S9,282684.11,False
2024-10-02,3140H5MS7,282615.75,False
2024-10-02,36292EQU7,282451.83,False
2024-10-02,3140EYD32,282319.56,False
2024-10-02,36177LKU7,281896.22,False
2024-10-02,36177N2D1,281868.70,False
2024-10-02,3620A5X20,281786.84,False
2024-10-02,36202FGV2,281697.24,False
2024-10-02,3131XVXK6,281550.91,False
2024-10-02,36177WFB1,281461.12,False
2024-10-02,3620ACGJ7,281385.03,False
2024-10-02,36179EJA7,281298.75,False
2024-10-02,36297HJR0,280926.13,False
2024-10-02,36179TV36,280777.67,False
2024-10-02,3133L7RL3,280768.69,False
2024-10-02,3131XRBD5,280725.27,False
2024-10-02,31414UUK2,280436.02,False
2024-10-02,31417UES0,280393.26,False
2024-10-02,31418EA67,280367.04,False
2024-10-02,31418XZE1,280085.07,False
2024-10-02,36181BPE4,280014.35,False
2024-10-02,3140H5LQ2,279950.10,False
2024-10-02,3131XAZ87,279933.92,False
2024-10-02,3620A9K91,279677.23,False
2024-10-02,3140J5R92,278822.95,True
2024-10-02,36180DWV5,278630.97,False
2024-10-02,3133GHAR2,278604.19,False
2024-10-02,36177T4M6,278444.75,False
2024-10-02,36179BZV9,278415.35,False
2024-10-02,3138X2U69,278217.21,False
2024-10-02,3140EWGL3,278205.02,False
2024-10-02,36178SJ58,278122.02,False
2024-10-02,36176LYY5,278100.28,False
2024-10-02,3138MRTP6,278059.20,False
2024-10-02,3131XANF4,277782.42,False
2024-10-02,3131XYVB2,277660.55,False
2024-10-02,36296PW72,277551.73,False
2024-10-02,3138MJJD2,277210.95,False
2024-10-02,3138W6T22,277163.83,False
2024-10-02,3132DQGK6,277102.48,False
2024-10-02,3133GAAV8,276972.77,False
2024-10-02,3140K9G86,276631.66,False
2024-10-02,31418DF98,276589.05,False
2024-10-02,3138WTHT6,276348.94,False
2024-10-02,3133AMN69,276299.76,False
2024-10-02,3132D56A5,276113.15,False
2024-10-02,3133GFGU3,275800.37,False
2024-10-02,3620AHVA8,275525.17,False
2024-10-02,3140QBKK3,275022.16,False
2024-10-02,3138M3K29,274925.16,False
2024-10-02,3131Y2UM8,274820.19,False
2024-10-02,3138LQG57,274692.97,False
2024-10-02,36297HBQ0,274635.86,False
2024-10-02,36297KFQ9,274327.94,False
2024-10-02,3620AKUQ7,274232.64,False
2024-10-02,31418BAP1,274205.32,False
2024-10-02,3138MBFB7,274134.60,False
2024-10-02,3140LSKL9,274052.21,False
2024-10-02,3140GYN21,273560.99,False
2024-10-02,3140H4AW4,273246.86,False
2024-10-02,3620A7BX2,273158.35,False
2024-10-02,3131XQTJ5,273058.53,False
2024-10-02,3131XBA41,273024.43,False
2024-10-02,3140H9PR8,273017.31,False
2024-10-02,3131XRJB1,272746.47,False
2024-10-02,36179BRW6,272436.32,False
2024-10-02,36295QGH7,272416.75,False
2024-10-02,3140E6GB2,272140.18,False
2024-10-02,3133GFGS8,271933.74,False
2024-10-02,36178GT79,271688.21,False
2024-10-02,3131X7HM3,271479.86,False
2024-10-02,3140HDXW9,271470.77,False
2024-10-02,3132A5GX7,271321.49,False
2024-10-02,3131XDCV5,271246.42,False
2024-10-02,36176L3T0,271152.73,False
2024-10-02,3140H93U5,271112.46,False
2024-10-02,3138XJ2N6,270989.82,False
2024-10-02,3131Y9RU9,270876.05,False
2024-10-02,36297DBA4,270657.97,False
2024-10-02,3138E97G9,270641.70,False
2024-10-02,3140QET51,270367.08,False
2024-10-02,3140EB2W0,270006.99,False
2024-10-02,36178DX30,269975.81,False
2024-10-02,3132DVLV5,269967.51,False
2024-10-02,3140A1DR5,269947.56,False
2024-10-02,3132DWGR8,269834.37,False
2024-10-02,36297FJS2,269063.09,False
2024-10-02,31339SMX0,269055.87,False
2024-10-02,3131XVNS0,269037.93,False
2024-10-02,3131YCFT8,268580.23,False
2024-10-02,3131WN2F0,268576.32,False
2024-10-02,36177NT91,268507.60,False
2024-10-02,3138WT6C5,268477.21,False
2024-10-02,36295MDZ9,268365.10,False
2024-10-02,36297G5S5,268336.31,False
2024-10-02,3138X6E76,268237.85,False
2024-10-02,3131WNP57,268213.87,False
2024-10-02,3140KYPM0,268182.30,False
2024-10-02,3140F5HT3,267879.80,False
2024-10-02,3140EWRM9,267767.31,False
2024-10-02,36297BFD8,267697.33,False
2024-10-02,31417QUL6,267674.38,False
2024-10-02,36177PB20,267604.42,False
2024-10-02,3131XBZJ1,267211.64,False
2024-10-02,3138AXD24,267077.21,False
2024-10-02,3140FCF78,267049.42,False
2024-10-02,36296MGE2,266563.36,False
2024-10-02,3620A3XZ2,266467.72,False
2024-10-02,36295CKT7,266330.97,False
2024-10-02,36295VMN6,266149.75,False
2024-10-02,3140J9HT1,266055.57,False
2024-10-02,3132DWLV3,265599.78,False
2024-10-02,3140K3YZ9,265238.02,False
2024-10-02,3140JUTF1,264553.58,False
2024-10-02,36179JFJ1,264488.00,False
2024-10-02,36178HX23,264430.22,False
2024-10-02,36296LM80,264336.42,False
2024-10-02,3131Y7QA8,263788.29,False
2024-10-02,36180B2Q3,263715.25,False
2024-10-02,3131WMNJ1,263710.62,False
2024-10-02,3140NJ3G7,263616.70,False
2024-10-02,36202EPV5,263535.31,False
2024-10-02,3133BWC84,263393.64,False
2024-10-02,3138ETQP4,263284.71,False
2024-10-02,3133GG5K5,263235.04,False
2024-10-02,36181D4L7,263155.64,False
2024-10-02,3620AAKC1,263070.20,False
2024-10-02,36178TP83,263034.31,False
2024-10-02,31346YNK5,262910.88,False
2024-10-02,36178VB42,262905.72,False
2024-10-02,3131XAUN9,262347.53,False
2024-10-02,3131XCLQ8,262126.54,False
2024-10-02,36180HPP7,262083.35,False
2024-10-02,3140X4HM1,261593.87,False
2024-10-02,3140FR5S0,261316.47,False
2024-10-02,36297KMT5,261284.81,False
2024-10-02,36297BEQ0,261241.13,False
2024-10-02,36296LM72,261084.48,False
2024-10-02,36180FTR3,261017.44,False
2024-10-02,36296YSL7,260638.19,False
2024-10-02,3133KMZD0,260605.18,False
2024-10-02,3138EL6Z1,260288.89,False
2024-10-02,36181KLB4,260202.62,False
2024-10-02,3140E9H58,260168.09,False
2024-10-02,36296XXK5,260107.61,False
2024-10-02,36178EQC6,259735.19,False
2024-10-02,36179FV51,259328.29,False
2024-10-02,3140XFUH2,258914.76,False
2024-10-02,36296XSJ4,258750.73,False
2024-10-02,31329LDW9,258669.81,False
2024-10-02,3140H1FD7,258652.84,False
2024-10-02,3140HFLA5,258427.26,False
2024-10-02,3140KKHM9,258361.82,False
2024-10-02,3620A9MA6,258209.70,False
2024-10-02,36179NVM7,257982.42,False
2024-10-02,3138XK2A1,257618.74,False
2024-10-02,36294UWP3,257481.31,False
2024-10-02,3140A1TJ6,257231.96,False
2024-10-02,31418EAT7,257213.45,False
2024-10-02,36180F2D3,257182.21,False
2024-10-02,31339UJ43,257021.11,False
2024-10-02,36180BH87,256920.60,False
2024-10-02,3620A4BC5,256707.28,False
2024-10-02,3131XWAN3,256248.25,False
2024-10-02,3138MAC30,255892.28,False
2024-10-02,3620A7PF6,255888.87,False
2024-10-02,3133LPVN4,255857.83,False
2024-10-02,36177UYG3,255779.89,False
2024-10-02,3620ABC20,255735.46,False
2024-10-02,3138LQ2Y9,255707.04,False
2024-10-02,3132AETS5,255599.26,False
2024-10-02,3620ABDA1,255296.13,False
2024-10-02,36296LMA5,255281.26,False
2024-10-02,36297ECR4,255265.53,False
2024-10-02,3140FR5L5,255003.63,False
2024-10-02,3131XC4J3,254957.88,False
2024-10-02,36296YZU9,254862.80,False
2024-10-02,3140H2DH8,254637.44,False
2024-10-02,3620A8SS3,254482.49,False
2024-10-02,36296AGX6,254441.99,False
2024-10-02,3620ADE81,254320.72,False
2024-10-02,3620AJX61,254251.80,False
2024-10-02,3138XBZY3,254249.81,False
2024-10-02,3620ABDR4,254210.29,False
2024-10-02,36179HWV9,254082.81,False
2024-10-02,36295CLM1,253998.83,False
2024-10-02,3140EWBT1,253902.18,False
2024-10-02,3140X4WD4,253869.66,False
2024-10-02,3131WFT68,253798.37,False
2024-10-02,31414NFB5,253562.61,False
2024-10-02,3133A1JF0,253096.98,False
2024-10-02,36179WG51,252937.38,False
2024-10-02,3620ABD52,252850.45,False
2024-10-02,3131XDSN6,252725.02,False
2024-10-02,3131Y9GJ6,252660.31,False
2024-10-02,3131XAUV1,252566.48,False
2024-10-02,3620A9AE1,252488.06,False
2024-10-02,3140KKGP3,252312.02,False
2024-10-02,3133A3XP8,252221.53,False
2024-10-02,36296LNV8,252168.02,False
2024-10-02,36295R4E5,252139.48,False
2024-10-02,3140HBZF8,252104.13,False
2024-10-02,3138WJTG3,251979.62,False
2024-10-02,3138E5CH9,251972.96,False
2024-10-02,3620AB6W1,251568.71,False
2024-10-02,3140GYHM4,251381.80,False
2024-10-02,3133L8MA0,250790.23,False
2024-10-02,3140X7P37,250331.77,False
2024-10-02,31418DTN2,250274.84,False
2024-10-02,3620A1TH1,250188.80,False
2024-10-02,3132A5AA3,249886.61,False
2024-10-02,3140QE4S8,249864.26,False
2024-10-02,36180HJ82,249843.88,False
2024-10-02,3132A73H2,249651.26,False
2024-10-02,3140MUHU7,249468.43,False
2024-10-02,3138WUNA7,249337.07,False
2024-10-02,36180JTV6,249250.51,False
2024-10-02,3138LQVU5,249020.65,False
2024-10-02,36181CXR4,249019.88,False
2024-10-02,3133WJFL8,249005.79,False
2024-10-02,3138WJHU5,248893.74,False
2024-10-02,3620AKTN6,248699.52,False
2024-10-02,3138WJKB3,248680.57,False
2024-10-02,3620AMUB6,248365.44,False
2024-10-02,3132A8NX3,248280.50,False
2024-10-02,3140JWVV9,248141.10,False
2024-10-02,3140JQTK9,247919.84,False
2024-10-02,3620A83L5,247835.59,False
2024-10-02,3138YB2G7,247588.86,False
2024-10-02,3131YBLX4,247543.85,False
2024-10-02,3138EKJH9,247417.23,False
2024-10-02,3620ADQW5,247391.56,False
2024-10-02,31418BZE9,247377.12,False
2024-10-02,36178LGM9,247302.52,False
2024-10-02,36180GDD9,247296.85,False
2024-10-02,3138WF6N1,247080.27,False
2024-10-02,3138EHD58,247011.67,False
2024-10-02,3138W2D93,246807.07,False
2024-10-02,3131YCQN9,246662.97,False
2024-10-02,3140H6US6,246470.50,False
2024-10-02,3131XCDE4,246391.10,False
2024-10-02,3140GUXZ5,246377.90,False
2024-10-02,3140Q8V51,246299.77,False
2024-10-02,36179VZS2,246291.00,False
2024-10-02,36176EQL8,246194.52,False
2024-10-02,36179LC75,246166.69,False
2024-10-02,36297BFX4,246143.75,False
2024-10-02,3131XR7K4,246095.45,False
2024-10-02,3133A3F78,246084.25,False
2024-10-02,3131XRKK9,245954.57,False
2024-10-02,31418DDQ2,245710.38,False
2024-10-02,31329MG38,245619.94,False
2024-10-02,36297HUZ9,245607.99,False
2024-10-02,3131WM6X9,245345.24,False
2024-10-02,3138WJC97,245010.57,False
2024-10-02,3140H5NY3,244854.81,False
2024-10-02,3138XELK2,244599.76,False
2024-10-02,36176W5X5,244553.27,False
2024-10-02,3140X73K3,244363.19,False
2024-10-02,3620C4N63,244245.36,False
2024-10-02,3133G6LJ2,244151.41,False
2024-10-02,36178RTK6,244071.04,False
2024-10-02,36176RC91,244068.13,False
2024-10-02,3133APWZ8,243940.00,False
2024-10-02,31417GAG1,243769.59,False
2024-10-02,3132DWAH6,243570.03,False
2024-10-02,3138WUM59,243499.23,False
2024-10-02,3140JG3K9,243190.63,False
2024-10-02,36290TJX8,243126.43,False
2024-10-02,31334YSX6,243064.00,False
2024-10-02,3140LWXL6,242692.91,False
2024-10-02,36297FJJ2,242570.93,False
2024-10-02,3133BD2S3,242458.65,False
2024-10-02,3140QLFG6,242226.75,False
2024-10-02,36179EHY7,242219.60,False
2024-10-02,3620A7B20,242021.88,False
2024-10-02,3620A4GV8,242000.29,False
2024-10-02,3138W2YX7,241965.06,False
2024-10-02,36295UB42,241891.54,False
2024-10-02,3620A6WJ2,241777.61,False
2024-10-02,3140X8WY9,241609.97,False
2024-10-02,3620ACGN8,241575.07,False
2024-10-02,31417L2A2,241485.98,False
2024-10-02,36179VMB3,241315.37,False
2024-10-02,3138ENHQ5,241303.35,False
2024-10-02,3138EJRG5,241299.56,False
2024-10-02,31329NAR9,241269.98,False
2024-10-02,3138WJV62,240977.23,False
2024-10-02,31417YPS0,240936.10,False
2024-10-02,36297H7E2,240631.69,False
2024-10-02,31417EV32,240541.01,False
2024-10-02,36179WBZ0,240389.19,False
2024-10-02,36297JE34,240130.18,False
2024-10-02,36180KRF0,240011.77,False
2024-10-02,3138WG2D5,239937.18,False
2024-10-02,3140J5LV9,239620.70,False
2024-10-02,3132DWEA7,239431.20,False
2024-10-02,31418DB50,239344.15,False
2024-10-02,3132A8JU4,239225.88,False
2024-10-02,3620AB5H5,239196.96,False
2024-10-02,3140KNPN2,239057.06,False
2024-10-02,3138AXCN9,238916.99,False
2024-10-02,36296XSV7,238841.42,False
2024-10-02,3133BN4P5,238759.06,False
2024-10-02,36178GRR7,238666.01,False
2024-10-02,36179EJK5,238373.48,False
2024-10-02,3138WE5N5,238276.71,False
2024-10-02,31418CVH4,237771.43,False
2024-10-02,3620A2CP9,237719.39,False
2024-10-02,3138ELGC1,237654.84,False
2024-10-02,3138LYCA3,237563.29,False
2024-10-02,3131WNX41,237150.06,False
2024-10-02,36179HUL3,237139.39,False
2024-10-02,3133KHTP1,237134.50,False
2024-10-02,36297BEZ0,237125.73,False
2024-10-02,31418DGD8,237042.51,False
2024-10-02,36179N5U8,236984.01,False
2024-10-02,3138E54C9,236616.04,False
2024-10-02,3133G63F0,236413.67,False
2024-10-02,3620A7BT1,236225.42,False
2024-10-02,3620AAXD5,236148.14,False
2024-10-02,3140F9LZ6,235702.78,False
2024-10-02,31329QEC1,235694.50,False
2024-10-02,36297GQ60,235480.24,False
2024-10-02,36177T5Y9,235172.25,False
2024-10-02,3140X6MY4,235169.79,False
2024-10-02,3620AFE29,235135.40,False
2024-10-02,36176SKQ2,235092.43,False
2024-10-02,36297FWB4,234939.79,False
2024-10-02,36295CFZ9,234839.48,False
2024-10-02,3140F46H4,234834.89,False
2024-10-02,36296LM64,234795.72,False
2024-10-02,3620AWC81,234772.51,False
2024-10-02,3140K0P69,234726.01,False
2024-10-02,36295RWP9,234671.91,False
2024-10-02,36297FYH9,234581.78,False
2024-10-02,31418CA46,234539.66,False
2024-10-02,3140FVMG8,234230.67,False
2024-10-02,36295CJP7,233972.41,False
2024-10-02,3620A3XV1,233664.43,False
2024-10-02,3138AVRH0,233661.84,False
2024-10-02,3620AS3J6,233606.03,False
2024-10-02,3132CWUD4,233086.75,False
2024-10-02,36295RW53,233017.20,False
2024-10-02,3132D6N48,232561.38,False
2024-10-02,3138M5SE0,232531.76,False
2024-10-02,3131WMLM6,232500.02,False
2024-10-02,3131XDQV0,232441.09,False
2024-10-02,3138AVA47,232419.54,False
2024-10-02,36181FKG5,232082.29,False
2024-10-02,3620AVAL6,232002.14,False
2024-10-02,3138WB2G9,231911.03,False
2024-10-02,3131XK7A1,231908.57,False
2024-10-02,3138M8HY2,231709.48,False
2024-10-02,3140E1SC8,231152.79,False
2024-10-02,3131XTPH7,231011.04,False
2024-10-02,3131X97L2,230955.87,False
2024-10-02,36176PT30,230711.07,False
2024-10-02,3140N5EU4,230649.20,False
2024-10-02,3140X7KM0,230610.97,False
2024-10-02,36294UU67,230512.81,False
2024-10-02,36178GRQ9,230453.82,False
2024-10-02,3140GW6W8,230407.17,False
2024-10-02,36176AA33,230331.57,False
2024-10-02,36295GVP4,230265.07,False
2024-10-02,36176UJW6,230229.51,False
2024-10-02,3132A8Q44,230084.55,False
2024-10-02,3133ARKV6,230049.48,False
2024-10-02,3138YFBB9,230043.48,False
2024-10-02,36297ADQ3,230037.43,False
2024-10-02,31407PW95,229954.78,False
2024-10-02,3132A1DT8,229803.20,False
2024-10-02,3140Q8DA0,229362.82,False
2024-10-02,3620C4MV9,229316.89,False
2024-10-02,3620A7P74,229281.93,False
2024-10-02,3140KGXE8,229068.21,False
2024-10-02,3132AD7J1,229061.74,False
2024-10-02,3140HBCU0,229040.82,False
2024-10-02,3140XJ3A9,228842.29,False
2024-10-02,3131Y9VS9,228585.57,False
2024-10-02,31418CDV3,228528.89,False
2024-10-02,3132CJAU7,228520.92,False
2024-10-02,3140XCY93,228450.74,False
2024-10-02,3140J5RP6,228417.44,False
2024-10-02,3138EKNU5,228350.75,False
2024-10-02,36297DSW8,228076.72,False
2024-10-02,3131XRX41,228070.61,False
2024-10-02,3131XADS7,228060.64,False
2024-10-02,3620AE3U2,227989.48,False
2024-10-02,36176ENR8,227782.07,False
2024-10-02,3620ACMN1,227517.58,False
2024-10-02,3131YBD88,227306.82,False
2024-10-02,3620A8UP6,227069.33,False
2024-10-02,3620ABF76,226924.60,False
2024-10-02,3620A13Y2,226601.87,False
2024-10-02,3620AHM26,226534.18,False
2024-10-02,3138MLG24,226514.76,False
2024-10-02,36181AZR6,226328.72,False
2024-10-02,3132ACYP9,226108.04,False
2024-10-02,3140X9F34,226030.22,False
2024-10-02,3140QALG3,226026.86,False
2024-10-02,36295T7D0,225864.74,False
2024-10-02,3620ABH74,225760.31,False
2024-10-02,36180CGM5,225703.77,False
2024-10-02,3138LY2H9,225550.75,False
2024-10-02,36296YZP0,225266.62,False
2024-10-02,36296JFX8,225187.76,False
2024-10-02,31411JFP6,224996.27,False
2024-10-02,3138XMAJ9,224896.88,False
2024-10-02,31329N7B8,224751.61,False
2024-10-02,3140FA5S7,224507.48,False
2024-10-02,3140XFH61,224426.13,False
2024-10-02,3140N85Y0,224251.12,False
2024-10-02,3140X76Y0,224156.52,False
2024-10-02,3138XMBA7,223604.83,False
2024-10-02,36296LNE6,223494.04,False
2024-10-02,36177N3A6,223328.27,False
2024-10-02,3140FR5W1,222936.25,False
2024-10-02,3131XCVJ3,222798.10,False
2024-10-02,36177TS65,222759.45,False
2024-10-02,3131X7E95,222714.39,False
2024-10-02,36296HMP1,222572.00,False
2024-10-02,3132A8JZ3,222483.03,False
2024-10-02,3131YAFM7,222325.53,False
2024-10-02,31339S3F0,222074.39,False
2024-10-02,3138W2LC7,221894.71,False
2024-10-02,3620AC6T6,221808.90,False
2024-10-02,31418CXL3,221759.05,False
2024-10-02,36176YBQ9,221742.98,False
2024-10-02,3140FSUA9,221507.54,False
2024-10-02,36296PMY4,221424.62,False
2024-10-02,36291UP58,221044.93,False
2024-10-02,36181FDQ1,221043.41,False
2024-10-02,3138EENW5,220953.37,False
2024-10-02,36179EHP6,220669.55,False
2024-10-02,3133AXBY7,220232.61,False
2024-10-02,3620AKVE3,220122.91,False
2024-10-02,36178TQM1,220026.15,False
2024-10-02,3131X7CG1,220005.20,False
2024-10-02,3140MHS42,219893.01,False
2024-10-02,3140GYZ44,219882.32,False
2024-10-02,3131XDW68,219812.82,False
2024-10-02,3131XRL77,219778.86,False
2024-10-02,36178L4G5,219509.49,False
2024-10-02,36178QJR4,219280.22,False
2024-10-02,3620A3BE3,218754.87,False
2024-10-02,36296YZF2,218744.07,False
2024-10-02,3620AAXW3,218694.43,False
2024-10-02,3620A4RE4,218576.93,False
2024-10-02,3138ATDL1,218499.28,False
2024-10-02,3140H6FG9,218472.97,False
2024-10-02,3620AEB25,218414.30,False
2024-10-02,36179JDH7,218307.27,False
2024-10-02,3140M76R7,218239.06,False
2024-10-02,3133LPRY5,218138.65,False
2024-10-02,3140GWR47,218028.99,False
2024-10-02,3138MFMZ7,217810.58,False
2024-10-02,36177NVM9,217670.78,False
2024-10-02,3133KH4B9,217613.61,False
2024-10-02,36179H2M2,217609.47,False
2024-10-02,36297FJA1,217521.83,False
2024-10-02,3140GQEL6,217382.66,False
2024-10-02,36297BEV9,217305.00,False
2024-10-02,3138WKXB6,217168.04,False
2024-10-02,36180KB91,217152.40,False
2024-10-02,36295R5P9,217019.94,False
2024-10-02,36230KVR9,216995.29,False
2024-10-02,3138W5Z84,216787.87,False
2024-10-02,36296YZD7,216747.41,False
2024-10-02,3138WDQ38,216727.36,False
2024-10-02,3138XK5P5,216713.01,False
2024-10-02,3131XCUD7,216671.24,False
2024-10-02,31329NHH4,216580.95,False
2024-10-02,3131XBL31,216536.77,False
2024-10-02,3133CEPW6,216307.91,False
2024-10-02,3140X55F6,216284.18,False
2024-10-02,36294QLT6,216181.68,False
2024-10-02,3138W2XN0,215938.25,False
2024-10-02,3140L5SD9,215857.42,False
2024-10-02,36297JGZ1,215648.73,False
2024-10-02,3140X4XF8,215639.76,False
2024-10-02,3620AJKP3,215501.44,False
2024-10-02,3140JXJX7,215466.73,False
2024-10-02,36178RSC5,215049.16,False
2024-10-02,3138WZJQ6,215015.55,False
2024-10-02,36202FB47,214885.56,False
2024-10-02,3620A7PT6,214706.43,False
2024-10-02,3140FQBR7,214598.36,False
2024-10-02,3138MDFE7,214550.52,False
2024-10-02,31417AXF1,214488.55,False
2024-10-02,31334WTV3,214433.47,False
2024-10-02,36181CY77,214319.96,False
2024-10-02,36296LMR8,213983.21,False
2024-10-02,3140MUZ52,213744.11,False
2024-10-02,3132A83M9,213674.62,False
2024-10-02,3620A44G4,213671.96,False
2024-10-02,3133G7EM1,213671.67,False
2024-10-02,3138WZQN5,213665.89,False
2024-10-02,36179ATB2,213501.47,False
2024-10-02,36179KRA4,213159.31,False
2024-10-02,3131YCHC3,213137.44,False
2024-10-02,3138YTUU6,212960.93,False
2024-10-02,36176UTM7,212955.97,False
2024-10-02,3140XDVQ6,212941.39,False
2024-10-02,3620AB4T0,212866.82,False
2024-10-02,3133WKGK6,212862.52,False
2024-10-02,36296FBB8,212726.83,False
2024-10-02,3133GCYA4,212688.63,False
2024-10-02,3620A7J63,212550.14,False
2024-10-02,36177TCZ8,212524.53,False
2024-10-02,3138XSCT2,212495.18,False
2024-10-02,3138Y7DN9,212300.87,False
2024-10-02,3133GALU8,212287.96,False
2024-10-02,3140XFV24,212174.94,False
2024-10-02,31418CFZ2,211914.80,False
2024-10-02,3140EBJQ5,211913.38,False
2024-10-02,3132A8P45,211878.40,False
2024-10-02,36297DHS9,211685.15,False
2024-10-02,36177PMA0,211632.69,False
2024-10-02,3620AACH9,211539.25,False
2024-10-02,3138EEZ51,211421.19,False
2024-10-02,36177QZS5,211419.28,False
2024-10-02,3138WN3H0,211281.38,False
2024-10-02,3620A9PL9,211237.12,False
2024-10-02,3132A9MY0,211157.85,False
2024-10-02,36297FLT7,211061.62,False
2024-10-02,36292EP38,210728.65,False
2024-10-02,36178Y3D5,210728.30,False
2024-10-02,36296MD21,210654.29,False
2024-10-02,3140FRQF5,210631.97,False
2024-10-02,3133GCBZ4,210473.82,False
2024-10-02,36210BVQ5,210063.13,False
2024-10-02,31339S4U6,209996.66,False
2024-10-02,36297DWS2,209990.16,False
2024-10-02,36290QPH2,209759.38,False
2024-10-02,3133KJG89,209743.14,False
2024-10-02,3138XEVV7,209685.57,False
2024-10-02,3620AB4Y9,209619.86,False
2024-10-02,3140F9U78,209497.82,False
2024-10-02,36177PV44,209465.90,False
2024-10-02,3133GG4R1,209271.56,False
2024-10-02,3620A8CF8,209181.32,False
2024-10-02,3140MAXQ2,209143.11,False
2024-10-02,3140HMXW9,209107.54,False
2024-10-02,3131XCL88,208981.32,False
2024-10-02,3131YBYP7,208908.24,False
2024-10-02,3140F1WK4,208901.57,False
2024-10-02,36295RNW4,208742.81,False
2024-10-02,36178D7C9,208493.54,False
2024-10-02,3140JJ5U9,208368.11,False
2024-10-02,36297EFH3,208271.57,False
2024-10-02,3132ABBD3,208094.00,False
2024-10-02,36178TQN9,207981.19,False
2024-10-02,31418EMM9,207938.27,False
2024-10-02,3132D55K4,207731.00,False
2024-10-02,36179T7H2,207618.69,False
2024-10-02,3620ABDD5,207602.01,False
2024-10-02,36230KW72,207590.58,False
2024-10-02,3133GFT62,207504.26,False
2024-10-02,3620A5WK1,207309.31,False
2024-10-02,36297H5G9,207302.56,False
2024-10-02,36176KMW4,207236.74,False
2024-10-02,3131XCA72,207074.72,False
2024-10-02,36181FHN4,206926.86,False
2024-10-02,36180HKA5,206727.97,False
2024-10-02,3132A5H57,206685.28,False
2024-10-02,3131X7A40,206270.83,False
2024-10-02,3138LSYN4,205910.39,False
2024-10-02,3131X64S6,205855.43,False
2024-10-02,36177NXB1,205737.99,False
2024-10-02,36177TMJ3,205657.80,False
2024-10-02,3131WNYN8,205528.67,False
2024-10-02,3133CDN26,205484.45,False
2024-10-02,36297KMQ1,205464.35,False
2024-10-02,36297CZW2,205419.64,False
2024-10-02,3620AK6Y7,205095.96,False
2024-10-02,3140HEE81,205065.28,False
2024-10-02,36176DJX2,205045.71,False
2024-10-02,36297FJW3,204897.71,False
2024-10-02,3140K5W60,204781.68,False
2024-10-02,36176HTL8,204721.37,False
2024-10-02,36297AHW6,204675.66,False
2024-10-02,36179JJK4,204539.49,False
2024-10-02,36180NRA5,204478.61,False
2024-10-02,36297JE26,204468.08,False
2024-10-02,3138YCC74,204310.43,False
2024-10-02,36202FCM6,204232.28,False
2024-10-02,3138WFX35,204166.98,False
2024-10-02,3620AFKZ9,204106.86,False
2024-10-02,36230LEQ8,203889.96,False
2024-10-02,3140HPNT0,203694.79,False
2024-10-02,3140JR3J8,203645.44,False
2024-10-02,3140JQHB2,203255.54,False
2024-10-02,3131XDCU7,203200.19,False
2024-10-02,3131XD5S0,203167.98,False
2024-10-02,3620ABC53,203140.49,False
2024-10-02,3132A5GA7,202952.88,False
2024-10-02,3138WTBB1,202901.28,False
2024-10-02,3140FSN41,202831.68,False
2024-10-02,3620A9BL4,202769.76,False
2024-10-02,31329LFC1,202712.68,False
2024-10-02,3131Y2WX2,202651.86,False
2024-10-02,3131XDUF0,202538.73,False
2024-10-02,3138X0B98,202520.14,False
2024-10-02,3131XV4Y8,202295.98,False
2024-10-02,36179JAU1,202282.62,False
2024-10-02,3140Q93Y7,202151.60,False
2024-10-02,3131Y9MH3,202122.70,False
2024-10-02,3140H2CJ5,202083.42,False
2024-10-02,3133A1DG4,202033.00,False
2024-10-02,3131X9Y99,201942.99,False
2024-10-02,3140M3DG2,201659.98,False
2024-10-02,3138M6JM0,201643.29,False
2024-10-02,36178WRA9,201535.16,False
2024-10-02,3140FEC85,201533.92,False
2024-10-02,3131Y2HD3,201105.22,False
2024-10-02,3138X6R98,200876.22,False
2024-10-02,3133KHN69,200860.86,False
2024-10-02,3131XCG68,200847.28,False
2024-10-02,3131X63Q1,200748.78,False
2024-10-02,3140JKZK5,200624.13,False
2024-10-02,3140MYA69,200588.14,False
2024-10-02,3138WWRW1,200582.10,False
2024-10-02,3140J5NB1,200524.74,False
2024-10-02,3140QLT30,200330.55,False
2024-10-02,36297JJ96,200198.32,False
