cusip,name,indicator,type,issuedate,maturitydate,originalface,istbaelig
3618JJN91,DF1316,C,SF,20241001,20541020,1128548,False
3618JJPA6,DF1317,C,SF,20241001,20541020,13400370,False
3618JJPB4,DF1318,C,SF,20241001,20541020,1129148,False
3618JJPC2,DF1319,C,SF,20241001,20541020,2583016,False
3618JJPD0,DF1320,C,SF,20241001,20541020,2595429,False
3618JJPE8,DF1321,C,SF,20241001,20541020,3574857,False
3618JJPF5,DF1322,C,SF,20241001,20541020,38524017,False
3618JJPG3,DF1323,C,SF,20241001,20541020,1104978,False
3618JJPH1,DF1324,C,SF,20241001,20541020,3048643,False
3618JJPJ7,DF1325,C,SF,20241001,20540920,2077828,False
3618JJPK4,DF1326,C,SF,20241001,20541020,2881237,False
3618JJPL2,DF1327,C,SF,20241001,20541020,28865923,False
3618JJPQ1,DF1331,C,ET,20241001,20641020,1337377,False
3618JJPR9,DF1332,C,ET,20241001,20640920,632017,False
3618JJPS7,DF1333,C,RG,20241001,20530520,1689988,False
3618JJ2M5,DF1680,C,SF,20241001,20541020,2483663,False
3618JJ2W3,DF1689,C,SF,20241001,20541020,7628088,False
3618JJ2X1,DF1690,C,SF,20241001,20541020,6347485,False
3618JJ2Y9,DF1691,C,SF,20241001,20541020,19991333,False
3618JJ2Z6,DF1692,C,SF,20241001,20541020,39998272,False
3618JJ3A0,DF1693,C,SF,20241001,20541020,9802629,False
3618JJ3B8,DF1694,C,SF,20241001,20541020,17399694,False
3618JJ3C6,DF1695,C,SF,20241001,20541020,9430640,False
3618JJ3D4,DF1696,C,SF,20241001,20541020,24427705,False
3618JJ3F9,DF1698,C,SF,20241001,20511020,9752529,False
3618JJ3G7,DF1699,C,SF,20241001,20541020,8646959,False
3618JJ3Q5,DF1707,C,SF,20241001,20541020,10101221,False
3618JJ3R3,DF1708,C,SF,20241001,20541020,50081923,False
3618JJ3S1,DF1709,C,SF,20241001,20541020,3567152,False
3618JJ3T9,DF1710,C,SF,20241001,20541020,4900917,False
3618JJ3U6,DF1711,C,SF,20241001,20541020,8549247,False
3618JJ3V4,DF1712,C,SF,20241001,20541020,3278743,False
3618JJ3W2,DF1713,C,SF,20241001,20541020,5811561,False
3618JJ3X0,DF1714,C,SF,20241001,20541020,2897078,False
3618JJ3Y8,DF1715,C,SF,20241001,20541020,2884107,False
3618JJ3Z5,DF1716,C,SF,20241001,20541020,10175351,False
3618JJ4A9,DF1717,C,SF,20241001,20541020,1930971,False
3618JJ4B7,DF1718,C,SF,20241001,20541020,7571455,False
3618JJ4C5,DF1719,C,SF,20241001,20541020,1073450,False
3618JJ4N1,DF1729,C,SF,20241001,20541020,4607799,False
3618JJ4P6,DF1730,C,SF,20241001,20541020,6713737,False
3618JJ4Q4,DF1731,C,SF,20241001,20541020,1135266,False
3618JJ4R2,DF1732,C,SF,20241001,20541020,2881427,False
3618JJ4S0,DF1733,C,SF,20241001,20541020,6733260,False
3618JJ4T8,DF1734,C,SF,20241001,20541020,4274930,False
3618JJ4U5,DF1735,C,SF,20241001,20541020,4195977,False
3618JJ4V3,DF1736,C,SF,20241001,20541020,3562568,False
3618JJ5B6,DF1742,C,SF,20241001,20541020,6695551,False
3618JJ5C4,DF1743,C,SF,20241001,20541020,5760015,False
3618JJ5D2,DF1744,C,SF,20241001,20541020,1254577,False
3618JJ5E0,DF1745,C,SF,20241001,20541020,25073404,False
3618JJ5F7,DF1746,C,SF,20241001,20541020,49999255,False
3618JJ5G5,DF1747,C,SF,20241001,20541020,1135915,False
3618JJ5H3,DF1748,C,SF,20241001,20541020,3177551,False
3618JJ5J9,DF1749,C,SF,20241001,20541020,7083748,False
3618JJ5K6,DF1750,C,SF,20241001,20541020,50000346,False
3618JJ5L4,DF1751,C,SF,20241001,20541020,49643266,False
3618JKDK4,DF1906,C,SF,20241001,20541020,1107821,False
3618JKDL2,DF1907,C,SF,20241001,20541020,1442900,False
3618JKDN8,DF1909,C,SF,20241001,20541020,1108218,False
3618JKDP3,DF1910,C,SF,20241001,20541020,1094427,False
3618JKDQ1,DF1911,C,SF,20241001,20541020,2164688,False
3618JKDT5,DF1914,C,SF,20241001,20541020,2036998,False
3618JKDU2,DF1915,C,SF,20241001,20541020,1001598,False
3618JKDY4,DF1919,C,ET,20241001,20640920,221559,False
3618JKD24,DF1921,C,SF,20241001,20541020,1123655,False
3618JKES6,DF1945,C,SF,20241001,20541020,1475773,False
3618JKEV9,DF1948,C,SF,20241001,20541020,1067657,False
3618JKE64,DF1957,C,SF,20241001,20541020,1047896,False
3618JKFA4,DF1961,C,SF,20241001,20541020,1295877,False
3618JKFC0,DF1963,C,SF,20241001,20541020,1071306,False
3618JKFD8,DF1964,C,SF,20241001,20541020,1663269,False
3618JKFG1,DF1967,C,SF,20241001,20541020,1057779,False
3618JKFH9,DF1968,C,SF,20241001,20541020,1140942,False
3618JKFJ5,DF1969,C,SF,20241001,20541020,2730532,False
3618JKFK2,DF1970,C,SF,20241001,20541020,1078123,False
3618JKFM8,DF1972,C,SF,20241001,20541020,2465843,False
3618JKFN6,DF1973,C,SF,20241001,20541020,1345327,False
3618JKFP1,DF1974,C,SF,20241001,20541020,2460230,False
3618JKFS5,DF1977,C,SF,20241001,20541020,1453206,False
3618JKFT3,DF1978,C,SF,20241001,20541020,1728912,False
3618JKFW6,DF1981,C,SF,20241001,20541020,1075084,False
3618JKFX4,DF1982,C,SF,20241001,20541020,2199504,False
3618JKFZ9,DF1984,C,SF,20241001,20541020,5829477,False
3618JKF30,DF1986,C,SF,20241001,20541020,1296543,False
3618JKF55,DF1988,C,SF,20241001,20541020,2377255,False
3618JKF63,DF1989,C,SF,20241001,20541020,1125688,False
3618JKGA3,DF1993,C,SF,20241001,20541020,1047514,False
3618JKGD7,DF1996,C,SF,20241001,20541020,1499536,False
3618JKGE5,DF1997,C,SF,20241001,20541020,5371042,False
3618JKGH8,DF2000,C,SF,20241001,20541020,1268740,False
3618JKGJ4,DF2001,C,SF,20241001,20541020,1110437,False
3618JKGK1,DF2002,C,SF,20241001,20541020,1415771,False
3618JKGQ8,DF2007,C,SF,20241001,20541020,1044981,False
3618JKGR6,DF2008,C,SF,20241001,20541020,1464542,False
3618JKGS4,DF2009,C,SF,20241001,20541020,1156605,False
3618JKGT2,DF2010,C,SF,20241001,20541020,1375134,False
3618JKGU9,DF2011,C,SF,20241001,20541020,1466111,False
3618JKGV7,DF2012,C,SF,20241001,20541020,1187320,False
3618JKGY1,DF2015,C,SF,20241001,20541020,1143895,False
3618JKG47,DF2019,C,SF,20241001,20541020,1266300,False
3618JKG54,DF2020,C,SF,20241001,20541020,1230805,False
3618JKG62,DF2021,C,SF,20241001,20541020,1201872,False
3618JKG70,DF2022,C,SF,20241001,20541020,5681290,False
3618JKG88,DF2023,C,SF,20241001,20541020,3279286,False
3618JKHA2,DF2025,C,SF,20241001,20541020,1887430,False
3618JKHB0,DF2026,C,SF,20241001,20541020,1340275,False
3618JKHC8,DF2027,C,SF,20241001,20541020,1040948,False
3618JKHD6,DF2028,C,SF,20241001,20541020,1905698,False
3618JKHE4,DF2029,C,SF,20241001,20541020,1061182,False
3618JKHF1,DF2030,C,SF,20241001,20541020,1106639,False
3618JKHG9,DF2031,C,SF,20241001,20541020,1971985,False
3618JKHH7,DF2032,C,SF,20241001,20541020,2129476,False
3618JKHL8,DF2035,C,SF,20241001,20541020,1112901,False
3618JKHM6,DF2036,C,SF,20241001,20541020,2603037,False
3618JKHN4,DF2037,C,SF,20241001,20541020,1076784,False
3618JKHP9,DF2038,C,SF,20241001,20541020,3236923,False
3618JKHQ7,DF2039,C,SF,20241001,20541020,1534338,False
3618JKHT1,DF2042,C,SF,20241001,20541020,1307138,False
3618JKHU8,DF2043,C,SF,20241001,20541020,1261820,False
3618JKHV6,DF2044,C,SF,20241001,20541020,1638682,False
3618JKHX2,DF2046,C,SF,20241001,20541020,1629104,False
3618JKH20,DF2049,C,SF,20241001,20541020,1040400,False
3618JKH38,DF2050,C,SF,20241001,20541020,1266830,False
3618JKH46,DF2051,C,SF,20241001,20541020,1141189,False
3618JKH53,DF2052,C,SF,20241001,20541020,1213196,False
3618JKH61,DF2053,C,SF,20241001,20541020,1039168,False
3618JKH79,DF2054,C,SF,20241001,20541020,3808647,False
3618JKH87,DF2055,C,SF,20241001,20541020,1040063,False
3618JKH95,DF2056,C,SF,20241001,20541020,1463028,False
3618JKJA0,DF2057,C,SF,20241001,20541020,3026557,False
3618JKJB8,DF2058,C,SF,20241001,20541020,1279223,False
3618JKJC6,DF2059,C,SF,20241001,20541020,1086168,False
3618JKJD4,DF2060,C,SF,20241001,20541020,4262188,False
3618JKJE2,DF2061,C,SF,20241001,20541020,1201512,False
3618JKJF9,DF2062,C,SF,20241001,20541020,3141172,False
3618JKJG7,DF2063,C,SF,20241001,20541020,1265401,False
3618JKJL6,DF2067,C,SF,20241001,20541020,1052495,False
3618JKJN2,DF2069,C,SF,20241001,20541020,2363256,False
3618JKJP7,DF2070,C,SF,20241001,20541020,1466313,False
3618JKJQ5,DF2071,C,SF,20241001,20541020,2979661,False
3618JKJS1,DF2073,C,SF,20241001,20541020,4278577,False
3618JKLX7,DF2142,C,ET,20241001,20640820,220701,False
3618JKLY5,DF2143,C,ET,20241001,20641020,27298935,False
3618JKLZ2,DF2144,C,ET,20241001,20641020,19665076,False
3618JKL25,DF2145,C,ET,20241001,20640920,701325,False
3618JKPK1,DF2226,C,ET,20241001,20640820,3340773,False
3618JKPL9,DF2227,C,ET,20241001,20640820,629814,False
3618JKP96,DF2248,C,ET,20241001,20640820,171674,False
3618JKQB0,DF2250,C,ET,20241001,20640720,318215,False
3618JKQD6,DF2252,C,ET,20241001,20640820,260777,False
3618JKQP9,DF2262,C,ET,20241001,20641020,10392638,False
3618JKQQ7,DF2263,C,ET,20241001,20641020,33937958,False
3618JKQR5,DF2264,C,ET,20241001,20641020,10228401,False
3618JKQS3,DF2265,C,ET,20241001,20640920,98844,False
3618JKRS2,DF2297,C,SF,20241001,20541020,2069021,False
3618JKRT0,DF2298,C,SF,20241001,20541020,2076390,False
3618JKRU7,DF2299,C,SF,20241001,20541020,3743154,False
3618JKRZ6,DF2304,C,SF,20241001,20541020,1380898,False
3618JKR29,DF2305,C,SF,20241001,20541020,2786823,False
3618JKV40,DF2435,C,SF,20241001,20541020,1942396,False
3618JKV57,DF2436,C,SF,20241001,20541020,1298698,False
3618JKV65,DF2437,C,SF,20241001,20541020,1169037,False
3618JKV73,DF2438,C,SF,20241001,20541020,1260190,False
3618JKV81,DF2439,C,SF,20241001,20541020,1782454,False
3618JLMQ9,DF3067,C,SF,20241001,20541020,1064649,False
3618JLMR7,DF3068,C,SF,20241001,20541020,1054661,False
3618JLMS5,DF3069,C,SF,20241001,20541020,3584308,False
3618JLMT3,DF3070,C,SF,20241001,20541020,1167701,False
3618JLMU0,DF3071,C,SF,20241001,20541020,1371671,False
3618JLMV8,DF3072,C,SF,20241001,20541020,2500928,False
3618JLMW6,DF3073,C,SF,20241001,20541020,1087627,False
3618JLMX4,DF3074,C,SF,20241001,20541020,1539795,False
3618JLMY2,DF3075,C,SF,20241001,20540920,1822042,False
3618JLMZ9,DF3076,C,SF,20241001,20541020,1103151,False
3618JLXG9,DF3379,C,SF,20241001,20541020,4636118,False
3618JLXH7,DF3380,C,SF,20241001,20511020,4535439,False
3618JLXJ3,DF3381,C,SF,20241001,20541020,2396019,False
3618JLXQ7,DF3387,C,SF,20241001,20541020,100198824,False
3618JLXR5,DF3388,C,SF,20241001,20541020,50004526,False
3618JLXS3,DF3389,C,SF,20241001,20541020,20001057,False
3618JLXY0,DF3395,C,SF,20241001,20541020,5461472,False
3618JLXZ7,DF3396,C,SF,20241001,20541020,8070518,False
3618JLX20,DF3397,C,SF,20241001,20541020,5977263,False
3618JLX38,DF3398,C,SF,20241001,20541020,1457506,False
3618JLX46,DF3399,C,SF,20241001,20541020,4725805,False
3618JLX53,DF3400,C,SF,20241001,20541020,3851356,False
3618JLX61,DF3401,C,SF,20241001,20541020,8671765,False
3618JLX79,DF3402,C,SF,20241001,20541020,5540512,False
3618JLX87,DF3403,C,SF,20241001,20541020,7754132,False
3618JLX95,DF3404,C,SF,20241001,20541020,5102838,False
3618JLYA1,DF3405,C,SF,20241001,20541020,1063406,False
3618JLYB9,DF3406,C,SF,20241001,20541020,1478684,False
3618JLYC7,DF3407,C,ET,20241001,20640920,1726444,False
3618JLYL7,DF3415,C,SF,20241001,20541020,30024415,False
3618JLYM5,DF3416,C,SF,20241001,20541020,5760700,False
3618JLYN3,DF3417,C,SF,20241001,20541020,5323444,False
3618JLYP8,DF3418,C,SF,20241001,20541020,8183012,False
3618JLYQ6,DF3419,C,SF,20241001,20541020,5491502,False
3618JLYR4,DF3420,C,SF,20241001,20541020,7947689,False
3618JLZT9,DF3454,C,SF,20241001,20541020,99606125,False
3618JLZU6,DF3455,C,SF,20241001,20541020,50009126,False
3618JLZV4,DF3456,C,SF,20241001,20541020,50047133,False
3618JLZW2,DF3457,C,SF,20241001,20541020,50049392,False
3618JLZX0,DF3458,C,SF,20241001,20541020,75032226,False
3618JLZY8,DF3459,C,SF,20241001,20541020,50014360,False
3618JLZZ5,DF3460,C,SF,20241001,20541020,25017812,False
3618JLZ51,DF3464,C,SF,20241001,20541020,9416895,False
3618JLZ69,DF3465,C,SF,20241001,20541020,10013907,False
3618JLZ77,DF3466,C,SF,20241001,20541020,10030413,False
3618JLZ85,DF3467,C,SF,20241001,20541020,9688764,False
3618JLZ93,DF3468,C,SF,20241001,20541020,7818264,False
3618JL2A6,DF3469,C,SF,20241001,20541020,14052456,False
3618JL2B4,DF3470,C,SF,20241001,20541020,16442351,False
3618JL2C2,DF3471,C,SF,20241001,20541020,12832522,False
3618JL2D0,DF3472,C,SF,20241001,20541020,27377602,False
3618JL2E8,DF3473,C,SF,20241001,20541020,1579724,False
3618JL2F5,DF3474,C,SF,20241001,20541020,8059633,False
3618JL2G3,DF3475,C,SF,20241001,20541020,10387921,False
3618JL2H1,DF3476,C,SF,20241001,20541020,10938157,False
3618JL2J7,DF3477,C,SF,20241001,20541020,12611592,False
3618JL2K4,DF3478,C,SF,20241001,20541020,21139015,False
3618JL2N8,DF3481,C,SF,20241001,20541020,1834597,False
3618JL2P3,DF3482,C,SF,20241001,20541020,31253563,False
3618JL2Q1,DF3483,C,SF,20241001,20541020,11212929,False
3618JL2R9,DF3484,C,SF,20241001,20541020,5705047,False
3618JL2S7,DF3485,C,SF,20241001,20541020,9041798,False
3618JL2T5,DF3486,C,SF,20241001,20541020,1750104,False
3618JL2U2,DF3487,C,SF,20241001,20541020,1088796,False
3618JL2V0,DF3488,C,SF,20241001,20541020,1542696,False
3618JL2W8,DF3489,C,SF,20241001,20541020,1039758,False
3618JL2X6,DF3490,C,SF,20241001,20541020,2808821,False
3618JL2Y4,DF3491,C,SF,20241001,20541020,1085982,False
3618JL2Z1,DF3492,C,SF,20241001,20541020,3071065,False
3618JL3A5,DF3493,C,SF,20241001,20541020,1300975,False
3618JL3B3,DF3494,C,SF,20241001,20541020,3117831,False
3618JL3C1,DF3495,C,SF,20241001,20541020,2225877,False
3618JL3D9,DF3496,C,SF,20241001,20541020,6173013,False
3618JL3E7,DF3497,C,SF,20241001,20541020,4014219,False
3618JL3F4,DF3498,C,SF,20241001,20541020,4524900,False
3618JL3G2,DF3499,C,SF,20241001,20541020,2874875,False
3618JL3H0,DF3500,C,SF,20241001,20541020,6792468,False
3618JL3J6,DF3501,C,SF,20241001,20541020,2093498,False
3618JL3K3,DF3502,C,SF,20241001,20541020,3739243,False
3618JL3L1,DF3503,C,SF,20241001,20541020,1426088,False
3618JL3M9,DF3504,C,SF,20241001,20541020,9977306,False
3618JL3N7,DF3505,C,SF,20241001,20541020,3775507,False
3618JL3S6,DF3509,C,SF,20241001,20541020,1382277,False
3618JL3T4,DF3510,C,SF,20241001,20541020,1622902,False
3618JL3U1,DF3511,C,SF,20241001,20541020,7941337,False
3618JL3V9,DF3512,C,SF,20241001,20541020,3568043,False
3618JL3W7,DF3513,C,SF,20241001,20541020,1058469,False
3618JL3X5,DF3514,C,SF,20241001,20541020,1929980,False
3618JL3Y3,DF3515,C,SF,20241001,20541020,1001339,False
3618JL3Z0,DF3516,C,SF,20241001,20541020,2076900,False
3618JL4A4,DF3517,C,SF,20241001,20541020,2431904,False
3618JL4B2,DF3518,C,SF,20241001,20541020,1916096,False
3618JL4C0,DF3519,C,SF,20241001,20541020,1668565,False
3618JL4D8,DF3520,C,SF,20241001,20541020,4803134,False
3618JL4E6,DF3521,C,SF,20241001,20541020,4246147,False
3618JL4F3,DF3522,C,SF,20241001,20541020,4285911,False
3618JL4G1,DF3523,C,SF,20241001,20541020,2624839,False
3618JL4H9,DF3524,C,SF,20241001,20541020,8915409,False
3618JL4J5,DF3525,C,SF,20241001,20541020,3432914,False
3618JL4K2,DF3526,C,SF,20241001,20541020,1998148,False
3618JL4L0,DF3527,C,SF,20241001,20541020,1163079,False
3618JL4M8,DF3528,C,SF,20241001,20541020,9629618,False
3618JL4N6,DF3529,C,SF,20241001,20541020,2463431,False
3618JL4P1,DF3530,C,SF,20241001,20541020,1010292,False
3618JL4S5,DF3533,C,SF,20241001,20541020,1088793,False
3618JL4T3,DF3534,C,SF,20241001,20541020,1358929,False
3618JL4U0,DF3535,C,SF,20241001,20541020,1731591,False
3618JL4V8,DF3536,C,SF,20241001,20541020,1719633,False
3618JL4W6,DF3537,C,SF,20241001,20541020,1103444,False
3618JL4X4,DF3538,C,SF,20241001,20541020,1083071,False
3618JL4Y2,DF3539,C,SF,20241001,20541020,1040028,False
3618JL4Z9,DF3540,C,SF,20241001,20541020,1339393,False
3618JL5A3,DF3541,C,SF,20241001,20541020,1314846,False
3618JL5B1,DF3542,C,SF,20241001,20541020,1095622,False
3618JL5C9,DF3543,C,SF,20241001,20541020,1199656,False
3618JL5D7,DF3544,C,SF,20241001,20541020,1488147,False
3618JL5R6,DF3556,C,ET,20241001,20640920,116907,False
3618JL5S4,DF3557,C,ET,20241001,20641020,789236,False
3618JL5U9,DF3559,C,ET,20241001,20640920,4612999,False
3618JL5V7,DF3560,C,SF,20241001,20540920,1014951,False
3618JL5W5,DF3561,C,ET,20241001,20641020,2120827,False
3618JL6A2,DF3565,C,ET,20241001,20640920,279847,False
3618JL6C8,DF3567,C,ET,20241001,20640420,175458,False
3618JL6E4,DF3569,C,ET,20241001,20640920,69121,False
3618JL6G9,DF3571,C,ET,20241001,20640920,610935,False
3618JL6H7,DF3572,C,ET,20241001,20641020,562501,False
3618JL6W4,DF3585,C,SF,20241001,20541020,1140413,False
3618JL6X2,DF3586,C,SF,20241001,20540920,1094975,False
3618JMBD8,DF3636,C,ET,20241001,20640920,85265,False
3618JMJC2,DF3859,C,ET,20241001,20641020,3000363,False
3618JMJD0,DF3860,C,SF,20241001,20541020,1131188,False
3618JMJE8,DF3861,C,SF,20241001,20541020,1571793,False
3618JMJG3,DF3863,C,ET,20241001,20640920,7899551,False
3618JMJH1,DF3864,C,ET,20241001,20641020,134720,False
3618JMJM0,DF3868,C,ET,20241001,20640920,68385,False
3618JMJP3,DF3870,C,ET,20241001,20641020,215092,False
3618JMJR9,DF3872,C,ET,20241001,20640920,2727814,False
3618JMWB9,DF4242,C,SF,20241001,20541020,1158000,False
3618JMWD5,DF4244,C,SF,20241001,20541020,1196000,False
3618JND28,DF4621,C,SF,20241001,20541020,3342753,False
3618JND36,DF4622,C,SF,20241001,20541020,1964987,False
3618JND44,DF4623,C,SF,20241001,20541020,23697812,False
3618JND51,DF4624,C,SF,20241001,20541020,2118767,False
3618JND69,DF4625,C,SF,20241001,20541020,3376041,False
3618JND77,DF4626,C,SF,20241001,20541020,4856372,False
3618JND85,DF4627,C,SF,20241001,20541020,7282821,False
3618JND93,DF4628,C,SF,20241001,20541020,9705724,False
3618JNEA9,DF4629,C,SF,20241001,20541020,9422122,False
3618JNEB7,DF4630,C,SF,20241001,20541020,5188214,False
3618JNEC5,DF4631,C,SF,20241001,20541020,3434332,False
3618JNED3,DF4632,C,SF,20241001,20541020,27518600,False
3618JNEE1,DF4633,C,SF,20241001,20541020,1969325,False
3618JNEF8,DF4634,C,SF,20241001,20541020,1163340,False
3618JNEG6,DF4635,C,SF,20241001,20541020,1554472,False
3618JNEH4,DF4636,C,SF,20241001,20541020,3015355,False
3618JNEJ0,DF4637,C,SF,20241001,20541020,3416746,False
3618JNEK7,DF4638,C,SF,20241001,20540920,1617182,False
3618JNEL5,DF4639,C,SF,20241001,20541020,5271598,False
3618JNEM3,DF4640,C,SF,20241001,20541020,5311669,False
3618JNEN1,DF4641,C,SF,20241001,20541020,5662379,False
3618JNEP6,DF4642,C,SF,20241001,20541020,2925974,False
3618JNEQ4,DF4643,C,SF,20241001,20541020,1150799,False
3618JNER2,DF4644,C,ET,20241001,20641020,1478574,False
3618JNES0,DF4645,C,SF,20241001,20541020,12812212,False
3618JNET8,DF4646,C,SF,20241001,20541020,1509037,False
3618JNEU5,DF4647,C,SF,20241001,20540920,1122752,False
3618JNEV3,DF4648,C,SF,20241001,20541020,1302794,False
3618JNEW1,DF4649,C,SF,20241001,20541020,2509102,False
3618JNEX9,DF4650,C,SF,20241001,20541020,1956380,False
3618JNEY7,DF4651,C,SF,20241001,20541020,3299431,False
3618JNEZ4,DF4652,C,SF,20241001,20541020,3201056,False
3618JNE27,DF4653,C,SF,20241001,20541020,3883571,False
3618JNE35,DF4654,C,SF,20241001,20541020,10163653,False
3618JNE43,DF4655,C,SF,20241001,20541020,3134516,False
3618JNE50,DF4656,C,SF,20241001,20541020,5682431,False
3618JNE68,DF4657,C,SF,20241001,20541020,2212340,False
3618JNE76,DF4658,C,SF,20241001,20541020,31750515,False
3618JNFA8,DF4661,C,SF,20241001,20541020,15613588,False
3618JNFC4,DF4663,C,SF,20241001,20540920,1922193,False
3618JNFM2,DF4672,C,ET,20241001,20641020,4526290,False
3618JNFN0,DF4673,C,ET,20241001,20641020,2627935,False
3618JNVA0,DF5109,C,SF,20241001,20541020,2684246,False
3618JNVB8,DF5110,X,SF,20241001,20541015,366868,True
3618JNVC6,DF5111,X,SF,20241001,20541015,1798543,True
3618JNVD4,DF5112,X,SF,20241001,20541015,593256,True
3618JNVE2,DF5113,X,SF,20241001,20541015,314407,True
3618JNVF9,DF5114,C,SF,20241001,20541020,2064143,False
3618JNVG7,DF5115,X,SF,20241001,20541015,584955,True
3618JNVH5,DF5116,X,SF,20241001,20541015,621329,True
3618JNVJ1,DF5117,C,SF,20241001,20540920,166783,False
3618JNVK8,DF5118,C,SF,20241001,20540920,605690,False
3618JNVL6,DF5119,C,SF,20241001,20540520,126956,False
3618JNVM4,DF5120,C,SF,20241001,20541020,854582,False
3618JNVN2,DF5121,C,SF,20241001,20540620,352026,False
3618JNVP7,DF5122,C,SF,20241001,20541020,2663556,False
3618JNVQ5,DF5123,C,SF,20241001,20540820,604804,False
3618JNVR3,DF5124,C,SF,20241001,20541020,846147,False
3618JNVS1,DF5125,C,SF,20241001,20541020,2001913,False
3618JNVT9,DF5126,C,SF,20241001,20541020,970594,False
3618JNVU6,DF5127,C,SF,20241001,20541020,8300876,False
3618JNVV4,DF5128,C,SF,20241001,20540920,1489010,False
3618JNVW2,DF5129,C,SF,20241001,20541020,138685,False
3618JNVX0,DF5130,X,SF,20241001,20540915,201095,False
3618JNVY8,DF5131,C,SF,20241001,20541020,468203,False
3618JNVZ5,DF5132,X,SF,20241001,20540615,32953,False
3618JNV28,DF5133,C,SF,20241001,20541020,363298,False
3618JNV36,DF5134,C,SF,20241001,20541020,254308,False
3618JNV51,DF5136,C,SF,20241001,20540920,1063689,False
3618JNV69,DF5137,C,SF,20241001,20541020,1867647,False
3618JNV77,DF5138,C,SF,20241001,20541020,1032062,False
3618JNV85,DF5139,C,SF,20241001,20541020,24620129,False
3618JNV93,DF5140,C,SF,20241001,20541020,1775511,False
3618JNWA9,DF5141,C,SF,20241001,20540920,5040466,False
3618JNWB7,DF5142,C,SF,20241001,20541020,833197,False
3618JNWC5,DF5143,C,SF,20241001,20540920,2037694,False
3618JN2A2,DF5269,C,SF,20241001,20541020,1304774,False
3618JN2B0,DF5270,C,SF,20241001,20541020,1232789,False
3618JN2E4,DF5273,C,SF,20241001,20541020,1599428,False
3618JN2G9,DF5275,C,SF,20241001,20541020,1471376,False
3618JN2K0,DF5278,C,SF,20241001,20541020,1559905,False
3618JN2M6,DF5280,C,SF,20241001,20541020,1845514,False
3618JN2N4,DF5281,C,SF,20241001,20541020,1545504,False
3618JN2Q7,DF5283,C,SF,20241001,20541020,1930069,False
3618JN2S3,DF5285,C,SF,20241001,20541020,1564657,False
3618JN2T1,DF5286,C,SF,20241001,20541020,1184533,False
3618JN2U8,DF5287,C,SF,20241001,20541020,1260774,False
3618JN2V6,DF5288,C,SF,20241001,20541020,1423692,False
3618JN2W4,DF5289,C,SF,20241001,20541020,1517964,False
3618JN2Y0,DF5291,C,SF,20241001,20541020,1309546,False
3618JN3B9,DF5294,C,SF,20241001,20541020,1206107,False
3618JN3C7,DF5295,C,SF,20241001,20541020,1313870,False
3618JN3D5,DF5296,C,SF,20241001,20541020,1473786,False
3618JN3F0,DF5298,C,SF,20241001,20541020,1530602,False
3618JN3K9,DF5302,C,SF,20241001,20541020,1462613,False
3618JN3N3,DF5305,C,SF,20241001,20541020,1157408,False
3618JN3P8,DF5306,C,SF,20241001,20541020,1160975,False
3618JN3S2,DF5309,C,SF,20241001,20541020,1171354,False
3618JN3U7,DF5311,C,SF,20241001,20541020,1189614,False
3618JN3Y9,DF5315,C,SF,20241001,20541020,1282674,False
3618JPA83,DF5431,C,ET,20241001,20640620,146938,False
3618JPBU3,DF5451,C,SF,20241001,20541020,3430829,False
3618JPBV1,DF5452,C,SF,20241001,20541020,2255728,False
3618JPBW9,DF5453,C,SF,20241001,20541020,6299891,False
3618JPBX7,DF5454,C,SF,20241001,20541020,6953215,False
3618JPBY5,DF5455,C,SF,20241001,20541020,4360536,False
3618JPBZ2,DF5456,C,SF,20241001,20541020,3083360,False
3618JPB25,DF5457,C,SF,20241001,20541020,1179019,False
3618JPB33,DF5458,C,SF,20241001,20541020,2587938,False
3618JPB41,DF5459,C,SF,20241001,20541020,5979019,False
3618JPB58,DF5460,C,SF,20241001,20541020,4792967,False
3618JPB66,DF5461,C,SF,20241001,20541020,2871130,False
3618JPR51,DF5908,C,SF,20241001,20541020,8915275,False
3618JPR69,DF5909,C,SF,20241001,20541020,19698303,False
3618JPR77,DF5910,C,SF,20241001,20541020,8450235,False
3618JPR85,DF5911,C,SF,20241001,20541020,7730412,False
3618JPR93,DF5912,C,SF,20241001,20541020,7007032,False
3618JPSA9,DF5913,C,SF,20241001,20541020,4507992,False
3618JPSB7,DF5914,C,SF,20241001,20541020,1577430,False
3618JPSF8,DF5918,C,ET,20241001,20641020,3524308,False
3618JPSG6,DF5919,C,ET,20241001,20640920,3154735,False
3618JPSH4,DF5920,C,ET,20241001,20641020,2226877,False
3618JPSR2,DF5928,C,SF,20241001,20541020,20024405,False
3618JPSS0,DF5929,C,SF,20241001,20541020,7056273,False
3618JPST8,DF5930,C,SF,20241001,20541020,6178212,False
3618JPSU5,DF5931,C,SF,20241001,20541020,4181598,False
3618JPSV3,DF5932,C,SF,20241001,20541020,50001805,False
3618JPSW1,DF5933,C,SF,20241001,20541020,5752610,False
3618JPSX9,DF5934,C,SF,20241001,20541020,5631659,False
3618JPSY7,DF5935,C,SF,20241001,20541020,6305831,False
3618JPSZ4,DF5936,C,SF,20241001,20541020,6434594,False
3618JPS27,DF5937,C,SF,20241001,20511020,3560909,False
3618JPTA8,DF5945,C,SF,20241001,20541020,2440543,False
