"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2024-05-01","'3133AUDQ8'","MBS","UMBS MORTPASS 2% 10/51","30yr",,,,,"143831431.24",,,,,,""
"2024-05-01","'3140QEUP5'","MBS","UMBS MORTPASS 2% 08/50","30yr",,,,,"143147252.88",,,,,,""
"2024-05-01","'3138EQGB2'","MBS","UMBS MORTPASS 4% 09/41","30yr",,,,,"143118445.34",,,,,,"Y"
"2024-05-01","'36202E6D6'","MBS","GNMA II 4.5% 06/39","30yr",,,,,"142929990.66",,,,,,""
"2024-05-01","'3133ASGR8'","MBS","UMBS MORTPASS 2.5% 09/51","30yr",,,,,"142744585.19",,,,,,""
"2024-05-01","'3132CXHB1'","MBS","UMBS MORTPASS 2.5% 09/31","15yr",,,,,"142676010.75",,,,,,"Y"
"2024-05-01","'3132E0PY2'","MBS","UMBS MORTPASS 3.5% 01/52","30yr",,,,,"142369853.47",,,,,,"Y"
"2024-05-01","'3133L72K2'","MBS","UMBS MORTPASS 2% 12/35","15yr",,,,,"142106307.62",,,,,,""
"2024-05-01","'3133GEF45'","MBS","UMBS MORTPASS 1.5% 08/36","15yr",,,,,"142080591.14",,,,,,""
"2024-05-01","'3138EQRD6'","MBS","UMBS MORTPASS 3% 05/28","15yr",,,,,"141564583.86",,,,,,"Y"
"2024-05-01","'3132E0PZ9'","MBS","UMBS MORTPASS 3% 02/52","30yr",,,,,"140913728.46",,,,,,"Y"
"2024-05-01","'3133KLW86'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"140599068.55",,,,,,""
"2024-05-01","'3140L7X98'","MBS","UMBS MORTPASS 2.5% 05/51","30yr",,,,,"139967147.22",,,,,,""
"2024-05-01","'36179M5M8'","MBS","GNMA II 3.5% 03/43","30yr",,,,,"139361476.84",,,,,,""
"2024-05-01","'3138EQKC5'","MBS","UMBS MORTPASS 4% 09/41","30yr",,,,,"139110863.49",,,,,,"Y"
"2024-05-01","'3140JPM44'","MBS","UMBS MORTPASS 3% 06/49","30yr",,,,,"139094762.87",,,,,,""
"2024-05-01","'3138ETP91'","MBS","UMBS MORTPASS 4% 07/43","30yr",,,,,"138501715.21",,,,,,"Y"
"2024-05-01","'3133BN6D0'","MBS","UMBS MORTPASS 4% 10/52","30yr",,,,,"138129499.62",,,,,,""
"2024-05-01","'3132CJB51'","MBS","UMBS MORTPASS 2% 06/32","Other",,,,,"137141701.62",,,,,,"Y"
"2024-05-01","'3133ANQW7'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"136991314.12",,,,,,""
"2024-05-01","'3133AQFW2'","MBS","UMBS MORTPASS 2% 08/51","30yr",,,,,"136550462.02",,,,,,""
"2024-05-01","'3133AKPM6'","MBS","UMBS MORTPASS 1.5% 05/51","30yr",,,,,"136398735.06",,,,,,""
"2024-05-01","'3138ETUU8'","MBS","UMBS MORTPASS 4% 01/44","30yr",,,,,"136309311.31",,,,,,"Y"
"2024-05-01","'3140XN6Y5'","MBS","UMBS MORTPASS 3.5% 05/32","15yr",,,,,"135393731.19",,,,,,"Y"
"2024-05-01","'3140X6QM6'","MBS","UMBS MORTPASS 2% 07/35","15yr",,,,,"135231223.88",,,,,,""
"2024-05-01","'3132E0JN3'","MBS","UMBS MORTPASS 2.5% 04/52","30yr",,,,,"135061530.21",,,,,,"Y"
"2024-05-01","'3133USGZ8'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"134884020.33",,,,,,""
"2024-05-01","'3133APCV9'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"133432356.02",,,,,,""
"2024-05-01","'36179TJY2'","MBS","GNMA II MORTPASS 4% 10/47","30yr",,,,,"133129898.31",,,,,,""
"2024-05-01","'3133GETF5'","MBS","UMBS MORTPASS 1.5% 09/36","15yr",,,,,"132865902.91",,,,,,""
"2024-05-01","'36179TNS0'","MBS","GNMA II MORTPASS 4% 12/47","30yr",,,,,"132392331.43",,,,,,""
"2024-05-01","'31418EFF2'","MBS","UMBS MORTPASS 2.5% 07/37","15yr",,,,,"132254597.06",,,,,,""
"2024-05-01","'3138EQQ54'","MBS","UMBS MORTPASS 4% 06/43","30yr",,,,,"132213619.23",,,,,,"Y"
"2024-05-01","'36179TXV2'","MBS","GNMA II MORTPASS 4% 05/48","30yr",,,,,"132183862.01",,,,,,""
"2024-05-01","'3140MKFU1'","MBS","UMBS MORTPASS 3% 05/52","30yr",,,,,"131879837.94",,,,,,""
"2024-05-01","'3140QCMQ6'","MBS","UMBS MORTPASS 3% 12/49","30yr",,,,,"131536305.30",,,,,,""
"2024-05-01","'3138ERVF4'","MBS","UMBS MORTPASS 4% 02/43","30yr",,,,,"131458888.72",,,,,,"Y"
"2024-05-01","'36179TV69'","MBS","GNMA II MORTPASS 4% 04/48","30yr",,,,,"131435597.26",,,,,,""
"2024-05-01","'3133AY5D8'","MBS","UMBS MORTPASS 2% 12/51","30yr",,,,,"131176170.31",,,,,,""
"2024-05-01","'3132D53T7'","MBS","UMBS MORTPASS 2.5% 10/34","15yr",,,,,"131069441.63",,,,,,""
"2024-05-01","'3133AAJK9'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"130655924.02",,,,,,""
"2024-05-01","'3140XMNN2'","MBS","UMBS MORTPASS 2% 02/41","Other",,,,,"130478051.39",,,,,,"Y"
"2024-05-01","'3140K2RK2'","MBS","UMBS MORTPASS 1.5% 05/51","30yr",,,,,"130338213.00",,,,,,""
"2024-05-01","'3140QCQ82'","MBS","UMBS MORTPASS 3% 01/50","30yr",,,,,"130250056.82",,,,,,""
"2024-05-01","'3140QBTE8'","MBS","UMBS MORTPASS 3% 09/49","30yr",,,,,"130124141.56",,,,,,""
"2024-05-01","'3132E0JK9'","MBS","UMBS MORTPASS 1.5% 04/51","30yr",,,,,"129498754.74",,,,,,"Y"
"2024-05-01","'3133AWM68'","MBS","UMBS MORTPASS 2% 11/51","30yr",,,,,"129037255.49",,,,,,""
"2024-05-01","'3140XPQX0'","MBS","UMBS MORTPASS 2% 01/52","30yr",,,,,"128835636.73",,,,,,"Y"
"2024-05-01","'3133KK5H8'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"128776913.87",,,,,,""
"2024-05-01","'31418EHB9'","MBS","UMBS MORTPASS 3.5% 09/37","15yr",,,,,"128330124.18",,,,,,""
"2024-05-01","'36179TSG1'","MBS","GNMA II 3.5% 02/48","30yr",,,,,"128039208.46",,,,,,""
"2024-05-01","'3133KNVE0'","MBS","UMBS MORTPASS 2% 02/52","30yr",,,,,"127689469.57",,,,,,""
"2024-05-01","'3138EQZZ8'","MBS","UMBS MORTPASS 3.5% 05/29","15yr",,,,,"127612943.85",,,,,,"Y"
"2024-05-01","'3133ANQV9'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"126558331.22",,,,,,""
"2024-05-01","'3133BN6A6'","MBS","UMBS MORTPASS 4.5% 10/52","30yr",,,,,"126432390.20",,,,,,""
"2024-05-01","'3133AK2R0'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"125961183.04",,,,,,""
"2024-05-01","'3133AHAU1'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"125903982.31",,,,,,""
"2024-05-01","'3133AND76'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"125259382.38",,,,,,""
"2024-05-01","'3133BFB90'","MBS","UMBS MORTPASS 4.5% 07/52","30yr",,,,,"125080154.94",,,,,,""
"2024-05-01","'36179RLQ0'","MBS","GNMA II MORTPASS 4% 08/45","30yr",,,,,"124951803.60",,,,,,""
"2024-05-01","'3133A9BQ7'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"124851843.19",,,,,,""
"2024-05-01","'3133KMB46'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"124737710.87",,,,,,""
"2024-05-01","'3140QCSF4'","MBS","UMBS MORTPASS 3% 01/50","30yr",,,,,"123908986.76",,,,,,""
"2024-05-01","'3133GF4B8'","MBS","UMBS MORTPASS 1.5% 12/36","15yr",,,,,"123806175.43",,,,,,""
"2024-05-01","'3140QKXF0'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"123763257.95",,,,,,""
"2024-05-01","'3133ARVS1'","MBS","UMBS MORTPASS 2% 09/51","30yr",,,,,"123566712.41",,,,,,""
"2024-05-01","'36179SNW3'","MBS","GNMA II MORTPASS 4% 10/46","30yr",,,,,"123244465.71",,,,,,""
"2024-05-01","'3133AMVY9'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"122332545.14",,,,,,""
"2024-05-01","'3138ERVJ6'","MBS","UMBS MORTPASS 4% 09/45","30yr",,,,,"121472846.55",,,,,,"Y"
"2024-05-01","'36179TZ57'","MBS","GNMA II MORTPASS 4% 06/48","30yr",,,,,"121375756.78",,,,,,""
"2024-05-01","'3132CXB68'","MBS","UMBS MORTPASS 1.5% 01/37","15yr",,,,,"121145532.11",,,,,,"Y"
"2024-05-01","'36179VNZ9'","MBS","GNMA II MORTPASS 2% 06/50","30yr",,,,,"120038391.74",,,,,,""
"2024-05-01","'3133B1ZA2'","MBS","UMBS MORTPASS 2% 01/52","30yr",,,,,"119232877.05",,,,,,""
"2024-05-01","'3138ERDX5'","MBS","UMBS MORTPASS 4% 06/43","30yr",,,,,"118472131.71",,,,,,"Y"
"2024-05-01","'3133AQYC5'","MBS","UMBS MORTPASS 2.5% 08/51","30yr",,,,,"117520016.59",,,,,,""
"2024-05-01","'3140XMCJ3'","MBS","UMBS MORTPASS 4% 02/44","30yr",,,,,"117425666.57",,,,,,"Y"
"2024-05-01","'3132CWXT6'","MBS","UMBS MORTPASS 3.5% 07/37","15yr",,,,,"117361974.18",,,,,,""
"2024-05-01","'3133GFAT2'","MBS","UMBS MORTPASS 1.5% 11/36","15yr",,,,,"117247627.79",,,,,,""
"2024-05-01","'3133AKFQ8'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"117024467.86",,,,,,""
"2024-05-01","'3132D6CV0'","MBS","UMBS MORTPASS 4% 10/37","15yr",,,,,"116488890.75",,,,,,""
"2024-05-01","'3140XMCK0'","MBS","UMBS MORTPASS 4.5% 12/43","30yr",,,,,"115991056.56",,,,,,"Y"
"2024-05-01","'3140QNDH2'","MBS","UMBS MORTPASS 2% 02/52","30yr",,,,,"115986505.75",,,,,,""
"2024-05-01","'3133AQWT0'","MBS","UMBS MORTPASS 2% 08/51","30yr",,,,,"115870019.94",,,,,,""
"2024-05-01","'36179UXR8'","MBS","GNMA II 2.5% 08/49","30yr",,,,,"115812548.67",,,,,,""
"2024-05-01","'3133KMVL6'","MBS","UMBS MORTPASS 2.5% 10/51","30yr",,,,,"115581675.76",,,,,,""
"2024-05-01","'3133AJVV2'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"115470682.86",,,,,,""
"2024-05-01","'3133ARUA1'","MBS","UMBS MORTPASS 2% 09/51","30yr",,,,,"115271967.21",,,,,,""
"2024-05-01","'3133AWPS7'","MBS","UMBS MORTPASS 2% 11/51","30yr",,,,,"115075236.46",,,,,,""
"2024-05-01","'3133ATMY4'","MBS","UMBS MORTPASS 2% 10/51","30yr",,,,,"115051566.67",,,,,,""
"2024-05-01","'3132AA4H4'","MBS","UMBS MORTPASS 3% 04/43","30yr",,,,,"114393278.69",,,,,,""
"2024-05-01","'3138EQRM6'","MBS","UMBS MORTPASS 4.5% 08/42","30yr",,,,,"114301289.88",,,,,,"Y"
"2024-05-01","'3133KMJC0'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"113926470.47",,,,,,""
"2024-05-01","'36179XHZ2'","MBS","GNMA II MORTPASS 5% 10/52","30yr",,,,,"113891395.47",,,,,,""
"2024-05-01","'3140QLD94'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"113077842.22",,,,,,""
"2024-05-01","'3133AEH31'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"113074683.91",,,,,,""
"2024-05-01","'3132ABCM2'","MBS","UMBS MORTPASS 4% 09/45","30yr",,,,,"112364049.92",,,,,,""
"2024-05-01","'3133GAJK3'","MBS","UMBS MORTPASS 2% 10/35","15yr",,,,,"112190512.66",,,,,,""
"2024-05-01","'3133APVR7'","MBS","UMBS MORTPASS 2% 08/51","30yr",,,,,"111314714.82",,,,,,""
"2024-05-01","'3133G9C56'","MBS","UMBS MORTPASS 2% 07/35","15yr",,,,,"111083927.54",,,,,,""
"2024-05-01","'3132CXA77'","MBS","UMBS MORTPASS 2.5% 11/28","15yr",,,,,"110540391.87",,,,,,"Y"
"2024-05-01","'3133AQXK8'","MBS","UMBS MORTPASS 2% 08/51","30yr",,,,,"110073246.28",,,,,,""
"2024-05-01","'3140M2RK0'","MBS","UMBS MORTPASS 2% 12/36","15yr",,,,,"110029721.39",,,,,,""
"2024-05-01","'3133GDCW8'","MBS","UMBS MORTPASS 1.5% 05/36","15yr",,,,,"109976173.58",,,,,,""
"2024-05-01","'3140QKRF7'","MBS","UMBS MORTPASS 1.5% 05/51","30yr",,,,,"109930780.39",,,,,,""
"2024-05-01","'36179N5V6'","MBS","GNMA II 3.5% 03/44","30yr",,,,,"109844639.40",,,,,,""
"2024-05-01","'3140J6GJ0'","MBS","UMBS MORTPASS 3.5% 05/47","30yr",,,,,"109838528.69",,,,,,""
"2024-05-01","'36179TQR9'","MBS","GNMA II 4.5% 01/48","30yr",,,,,"109574711.41",,,,,,""
"2024-05-01","'36179TG33'","MBS","GNMA II MORTPASS 3% 09/47","30yr",,,,,"109440735.83",,,,,,""
"2024-05-01","'36179RZS1'","MBS","GNMA II MORTPASS 3% 02/46","30yr",,,,,"109116004.49",,,,,,""
"2024-05-01","'3140ML7M6'","MBS","UMBS MORTPASS 2.5% 04/52","30yr",,,,,"109090522.80",,,,,,""
"2024-05-01","'3138EGWQ3'","MBS","UMBS MORTPASS 4% 07/39","30yr",,,,,"108968130.68",,,,,,"Y"
"2024-05-01","'3132CWLZ5'","MBS","UMBS MORTPASS 2% 07/35","15yr",,,,,"108930806.71",,,,,,""
"2024-05-01","'3140MNMX1'","MBS","UMBS MORTPASS 3% 05/52","30yr",,,,,"108210761.75",,,,,,""
"2024-05-01","'3140X7WF2'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"108103296.70",,,,,,""
"2024-05-01","'3132CXA93'","MBS","UMBS MORTPASS 2.5% 11/28","15yr",,,,,"107846167.36",,,,,,"Y"
"2024-05-01","'3133GGLS0'","MBS","UMBS MORTPASS 1.5% 02/37","15yr",,,,,"107657530.93",,,,,,""
"2024-05-01","'3133GCVV1'","MBS","UMBS MORTPASS 1.5% 04/36","15yr",,,,,"107434284.74",,,,,,""
"2024-05-01","'3133G9MJ5'","MBS","UMBS MORTPASS 2% 08/35","15yr",,,,,"107171958.45",,,,,,""
"2024-05-01","'36202FLN4'","MBS","GNMA II MORTPASS 4% 10/40","30yr",,,,,"107130605.20",,,,,,""
"2024-05-01","'3132AETE6'","MBS","UMBS MORTPASS 3% 08/43","30yr",,,,,"107107129.85",,,,,,""
"2024-05-01","'3140QE7C0'","MBS","UMBS MORTPASS 2% 07/35","15yr",,,,,"106855417.39",,,,,,""
"2024-05-01","'3138ERDV9'","MBS","UMBS MORTPASS 3% 01/43","30yr",,,,,"106756383.71",,,,,,"Y"
"2024-05-01","'3140X5CD3'","MBS","UMBS MORTPASS 3% 11/49","30yr",,,,,"106601547.58",,,,,,""
"2024-05-01","'3133KKNY1'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"106561271.25",,,,,,""
"2024-05-01","'3132D53W0'","MBS","UMBS MORTPASS 2.5% 09/34","15yr",,,,,"106390102.82",,,,,,""
"2024-05-01","'3140XMCQ7'","MBS","UMBS MORTPASS 2.5% 07/30","15yr",,,,,"105961652.14",,,,,,"Y"
"2024-05-01","'3140JQRB1'","MBS","UMBS MORTPASS 3% 08/49","30yr",,,,,"105959843.12",,,,,,""
"2024-05-01","'3140MAXK5'","MBS","UMBS MORTPASS 2% 04/37","15yr",,,,,"105660830.13",,,,,,""
"2024-05-01","'36202FEJ1'","MBS","GNMA II MORTPASS 5% 02/40","30yr",,,,,"105209375.13",,,,,,""
"2024-05-01","'36179SQX8'","MBS","GNMA II MORTPASS 4% 11/46","30yr",,,,,"105146576.71",,,,,,""
"2024-05-01","'3133AN4G6'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"104980912.04",,,,,,""
"2024-05-01","'3140M2JU7'","MBS","UMBS MORTPASS 1.5% 02/37","15yr",,,,,"104954866.16",,,,,,""
"2024-05-01","'3138EQZY1'","MBS","UMBS MORTPASS 3.5% 01/29","15yr",,,,,"104764414.63",,,,,,"Y"
"2024-05-01","'3132D6CU2'","MBS","UMBS MORTPASS 3.5% 10/37","15yr",,,,,"104588059.57",,,,,,""
"2024-05-01","'3133USGT2'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"104147220.56",,,,,,""
"2024-05-01","'3133GAY83'","MBS","UMBS MORTPASS 2% 12/35","15yr",,,,,"104105798.63",,,,,,""
"2024-05-01","'3140J5D63'","MBS","UMBS MORTPASS 4% 06/45","30yr",,,,,"104095847.89",,,,,,"Y"
"2024-05-01","'3622AAS70'","MBS","GNMA II MORTPASS 2% 09/50","30yr",,,,,"103860291.13",,,,,,""
"2024-05-01","'3140XPQ44'","MBS","UMBS MORTPASS 2.5% 02/52","30yr",,,,,"103333883.24",,,,,,"Y"
"2024-05-01","'3133AAXB3'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"103098273.60",,,,,,""
"2024-05-01","'3132DQ7K6'","MBS","UMBS MORTPASS 3.5% 04/50","30yr",,,,,"103054775.26",,,,,,"Y"
"2024-05-01","'3133G9PP8'","MBS","UMBS MORTPASS 2% 08/35","15yr",,,,,"103044485.12",,,,,,""
"2024-05-01","'36179U6W7'","MBS","GNMA II MORTPASS 4% 11/49","30yr",,,,,"102767706.27",,,,,,""
"2024-05-01","'31418DLV2'","MBS","UMBS MORTPASS 3.5% 02/50","30yr",,,,,"102735083.13",,,,,,""
"2024-05-01","'3132DWEB5'","MBS","UMBS MORTPASS 4.5% 06/52","30yr",,,,,"102575447.82",,,,,,""
"2024-05-01","'3138EHBU5'","MBS","UMBS MORTPASS 4.5% 07/39","30yr",,,,,"101852074.69",,,,,,"Y"
"2024-05-01","'3133AADV1'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"101634822.34",,,,,,""
"2024-05-01","'3140QKXM5'","MBS","UMBS MORTPASS 2% 03/36","15yr",,,,,"101519381.74",,,,,,""
"2024-05-01","'3133GBGE8'","MBS","UMBS MORTPASS 1.5% 12/35","15yr",,,,,"101336248.83",,,,,,""
"2024-05-01","'3133B0SS3'","MBS","UMBS MORTPASS 2% 12/51","30yr",,,,,"101178714.46",,,,,,""
"2024-05-01","'3140X46D3'","MBS","UMBS MORTPASS 3.5% 02/33","15yr",,,,,"100869952.29",,,,,,"Y"
"2024-05-01","'36179TJX4'","MBS","GNMA II 3.5% 10/47","30yr",,,,,"100703222.81",,,,,,""
"2024-05-01","'3138EQBZ4'","MBS","UMBS MORTPASS 4.5% 05/41","30yr",,,,,"100328904.28",,,,,,"Y"
"2024-05-01","'3140XNSL9'","MBS","UMBS MORTPASS 2% 04/37","15yr",,,,,"99887731.62",,,,,,"Y"
"2024-05-01","'3140QC5B8'","MBS","UMBS MORTPASS 3% 12/49","30yr",,,,,"99812520.28",,,,,,""
"2024-05-01","'3133ABBU3'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"99679150.73",,,,,,""
"2024-05-01","'3133ANEA8'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"99438406.74",,,,,,""
"2024-05-01","'3140K3BE1'","MBS","UMBS MORTPASS 3% 01/50","30yr",,,,,"99023117.78",,,,,,""
"2024-05-01","'3140XNJB1'","MBS","UMBS MORTPASS 2% 01/37","15yr",,,,,"98433703.82",,,,,,"Y"
"2024-05-01","'3133ANTD6'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"98250050.27",,,,,,""
"2024-05-01","'3132DSTF9'","MBS","UMBS MORTPASS 2.5% 01/51","30yr",,,,,"98100257.33",,,,,,"Y"
"2024-05-01","'3138EHFK3'","MBS","UMBS MORTPASS 5% 03/39","30yr",,,,,"98013908.13",,,,,,"Y"
"2024-05-01","'3133A85K9'","MBS","UMBS MORTPASS 2% 08/50","30yr",,,,,"97995740.84",,,,,,""
"2024-05-01","'3140L8GQ7'","MBS","UMBS MORTPASS 1.5% 05/51","30yr",,,,,"96508333.72",,,,,,""
"2024-05-01","'3138EQRB0'","MBS","UMBS MORTPASS 4.5% 06/42","30yr",,,,,"95321550.62",,,,,,"Y"
"2024-05-01","'3133GFRT4'","MBS","UMBS MORTPASS 1.5% 11/36","15yr",,,,,"95311509.49",,,,,,""
"2024-05-01","'3133AQXM4'","MBS","UMBS MORTPASS 2.5% 08/51","30yr",,,,,"95243944.41",,,,,,""
"2024-05-01","'3133AYLY4'","MBS","UMBS MORTPASS 2% 12/51","30yr",,,,,"95165911.71",,,,,,""
"2024-05-01","'3133AJEM1'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"95064663.73",,,,,,""
"2024-05-01","'3140J6GL5'","MBS","UMBS MORTPASS 4% 10/47","30yr",,,,,"94989948.92",,,,,,""
"2024-05-01","'3138ERVH0'","MBS","UMBS MORTPASS 3% 02/45","30yr",,,,,"94744327.09",,,,,,"Y"
"2024-05-01","'3140KGW74'","MBS","UMBS MORTPASS 2% 07/35","15yr",,,,,"94655498.03",,,,,,""
"2024-05-01","'3133GED96'","MBS","UMBS MORTPASS 1.5% 08/36","15yr",,,,,"94648978.67",,,,,,""
"2024-05-01","'36202FY67'","MBS","GNMA II MORTPASS 4% 11/41","30yr",,,,,"94647985.24",,,,,,""
"2024-05-01","'3133ABBV1'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"94425499.91",,,,,,""
"2024-05-01","'36179TEY7'","MBS","GNMA II MORTPASS 3% 08/47","30yr",,,,,"94257916.76",,,,,,""
"2024-05-01","'36179TCW3'","MBS","GNMA II MORTPASS 3% 07/47","30yr",,,,,"94095504.01",,,,,,""
"2024-05-01","'3132D9QT4'","MBS","UMBS MORTPASS 3.5% 02/40","Other",,,,,"93514751.91",,,,,,"Y"
"2024-05-01","'3133GAFY7'","MBS","UMBS MORTPASS 2% 10/35","15yr",,,,,"93202646.59",,,,,,""
"2024-05-01","'3133ATMX6'","MBS","UMBS MORTPASS 2% 10/51","30yr",,,,,"92665779.10",,,,,,""
"2024-05-01","'31418EKT6'","MBS","UMBS MORTPASS 4.5% 11/52","30yr",,,,,"92402607.61",,,,,,""
"2024-05-01","'31418EHT0'","MBS","UMBS MORTPASS 4% 08/37","15yr",,,,,"91803156.42",,,,,,""
"2024-05-01","'3140XPQY8'","MBS","UMBS MORTPASS 2% 02/36","15yr",,,,,"91350900.11",,,,,,"Y"
"2024-05-01","'3133AANB4'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"91269823.11",,,,,,""
"2024-05-01","'3140QNZC9'","MBS","UMBS MORTPASS 2.5% 05/37","15yr",,,,,"91263572.93",,,,,,""
"2024-05-01","'3133WJS42'","MBS","UMBS MORTPASS 3% 07/37","15yr",,,,,"91030518.70",,,,,,""
"2024-05-01","'3140N16T5'","MBS","UMBS MORTPASS 4.5% 10/52","30yr",,,,,"90654597.05",,,,,,""
"2024-05-01","'3140MKE99'","MBS","UMBS MORTPASS 3% 04/52","30yr",,,,,"90635415.61",,,,,,""
"2024-05-01","'3140QNCE0'","MBS","UMBS MORTPASS 2.5% 02/52","30yr",,,,,"90506822.23",,,,,,""
"2024-05-01","'3140QNHE5'","MBS","UMBS MORTPASS 2.5% 02/52","30yr",,,,,"90377376.27",,,,,,""
"2024-05-01","'36179R4D8'","MBS","GNMA II MORTPASS 3% 03/46","30yr",,,,,"90241400.43",,,,,,""
"2024-05-01","'3140QNEW8'","MBS","UMBS MORTPASS 2% 02/52","30yr",,,,,"89913334.35",,,,,,""
"2024-05-01","'3132DSTH5'","MBS","UMBS MORTPASS 3% 12/49","30yr",,,,,"89847268.81",,,,,,"Y"
"2024-05-01","'36179S5K9'","MBS","GNMA II MORTPASS 3% 05/47","30yr",,,,,"89746951.68",,,,,,""
"2024-05-01","'36179SSR9'","MBS","GNMA II MORTPASS 4% 12/46","30yr",,,,,"89562237.93",,,,,,""
"2024-05-01","'3138ERDS6'","MBS","UMBS MORTPASS 4% 09/42","30yr",,,,,"89366943.11",,,,,,"Y"
"2024-05-01","'3622A2SC7'","MBS","GNMA II MORTPASS 3% 02/46","30yr",,,,,"89128074.77",,,,,,""
"2024-05-01","'3140LTN67'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"88947969.99",,,,,,""
"2024-05-01","'3133G9P29'","MBS","UMBS MORTPASS 2% 08/35","15yr",,,,,"88924435.76",,,,,,""
"2024-05-01","'3140JWNQ9'","MBS","UMBS MORTPASS 3% 09/49","30yr",,,,,"88737013.54",,,,,,""
"2024-05-01","'36179TNR2'","MBS","GNMA II 3.5% 12/47","30yr",,,,,"88658054.18",,,,,,""
"2024-05-01","'3133KNJB0'","MBS","UMBS MORTPASS 2% 09/51","30yr",,,,,"88461022.80",,,,,,""
"2024-05-01","'3140QNYM8'","MBS","UMBS MORTPASS 3.5% 04/52","30yr",,,,,"88209222.47",,,,,,""
"2024-05-01","'31418DCX8'","MBS","UMBS MORTPASS 3% 06/49","30yr",,,,,"88032480.07",,,,,,""
"2024-05-01","'3133GCS78'","MBS","UMBS MORTPASS 1.5% 04/36","15yr",,,,,"87811658.29",,,,,,""
"2024-05-01","'3133AN4F8'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"87491573.23",,,,,,""
"2024-05-01","'3132CXCA8'","MBS","UMBS MORTPASS 2% 04/37","15yr",,,,,"87007476.19",,,,,,"Y"
"2024-05-01","'3133AGCH0'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"86844865.84",,,,,,""
"2024-05-01","'36179TQP3'","MBS","GNMA II 3.5% 01/48","30yr",,,,,"86700619.43",,,,,,""
"2024-05-01","'3133GESF6'","MBS","UMBS MORTPASS 1.5% 09/36","15yr",,,,,"85939751.40",,,,,,""
"2024-05-01","'3140JWNR7'","MBS","UMBS MORTPASS 3% 09/49","30yr",,,,,"85652257.67",,,,,,""
"2024-05-01","'3140QNZB1'","MBS","UMBS MORTPASS 2.5% 05/37","15yr",,,,,"85578629.55",,,,,,""
"2024-05-01","'36179MG46'","MBS","GNMA II MORTPASS 3% 07/42","30yr",,,,,"85256462.49",,,,,,""
"2024-05-01","'3140KXZJ8'","MBS","UMBS MORTPASS 1.5% 01/36","15yr",,,,,"85139554.68",,,,,,""
"2024-05-01","'3140LQH94'","MBS","UMBS MORTPASS 1.5% 03/37","15yr",,,,,"85068853.43",,,,,,""
"2024-05-01","'3132D6CH1'","MBS","UMBS MORTPASS 4% 07/37","15yr",,,,,"84862378.59",,,,,,""
"2024-05-01","'3140MHDQ9'","MBS","UMBS MORTPASS 1.5% 02/37","15yr",,,,,"84753082.22",,,,,,""
"2024-05-01","'3140KYCR3'","MBS","UMBS MORTPASS 1.5% 05/51","30yr",,,,,"84431259.00",,,,,,""
"2024-05-01","'36202FV86'","MBS","GNMA II MORTPASS 4% 08/41","30yr",,,,,"83971830.60",,,,,,""
"2024-05-01","'3133AKJB7'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"83815644.73",,,,,,""
