3618BQAY2, CU6323C, 2948328.00, 6, GNR 2023-083
3618BQDH6, CU6404C, 4063900.00, 6, GNR 2023-083
3618BWUP6, CV1490C, 2995003.00, 6, GNR 2023-083
3618BXH95, CV2056C, 1913104.00, 6, GNR 2023-083
3618BXKQ3, CV2103C, 1511360.00, 6, GNR 2023-083
3618BYRP6, CV3194C, 1836194.00, 6, GNR 2023-083
3618F1HZ3, CV4748C, 1662429.00, 6, GNR 2023-083
3618F33Q4, CV7107C, 2537358.00, 6, GNR 2023-083
3618B5KT8, CT0306C, 1240907.00, 6, GNR 2023-083
3618BJN57, CU1312C, 2001756.00, 6, GNR 2023-083
3618BQG26, CU6517C, 2976539.00, 6, GNR 2023-083
3618BNM59, CU4880C, 1540686.00, 6, GNR 2023-083
3618B74H8, CT2624C, 1374557.00, 6, GNR 2023-083
3618B74G0, CT2623C, 1875560.00, 6, GNR 2023-083
3618ASTF0, CS0550C, 1859118.00, 7, GNR 2023-083
3618B1WF4, CS7846C, 1858347.00, 7, GNR 2023-083
3618BAMR9, CT4868C, 1281517.00, 7, GNR 2023-083
3618BASV4, CT5032C, 356386.00, 7, GNR 2023-083
3618BFD23, CT9121C, 6461156.00, 7, GNR 2023-083
3618BKUJ6, CU2385C, 1703837.00, 7, GNR 2023-083
3618BNQU0, CU4967C, 3212271.00, 7, GNR 2023-083
3618BPD21, CU5521C, 3662699.00, 7, GNR 2023-083
3618BS4M1, CU8928C, 1326000.00, 7, GNR 2023-083
3618BWUV3, CV1496C, 1719655.00, 7, GNR 2023-083
3618BXJL6, CV2067C, 3351325.00, 7, GNR 2023-083
3618F03Q0, CV4407C, 4485908.00, 7, GNR 2023-083
3618BHDY9, CU0119C, 8759805.00, 8, GNR 2023-083
3618BMJB2, CU3858C, 1695787.00, 8, GNR 2023-083
3618BSMF6, CU8458C, 9971278.00, 8, GNR 2023-083
3618BSMG4, CU8459C, 4706228.00, 8, GNR 2023-083
36179X4W3, MA8937M, 2344583.00, 9, GNR 2023-083
36179XVH6, MA8716M, 34419.00, 9, GNR 2023-083
36179XXT8, MA8790M, 773300.00, 9, GNR 2023-083
36179XZ90, MA8868M, 13945832.00, 9, GNR 2023-083
36179X5K8, MA8950M, 25000000.00, 10, GNR 2023-083
3618AWCE2, CS3669C, 177478.00, 11, GNR 2023-083
3618B8GR1, CT2908C, 139801.00, 11, GNR 2023-083
3618BCXX0, CT6994C, 2846672.00, 11, GNR 2023-083
3618BH6K7, CU0874C, 5088101.00, 11, GNR 2023-083
3618BMWB7, CU4242C, 182006.00, 11, GNR 2023-083
3618BSJL7, CU8367C, 544810.00, 11, GNR 2023-083
3618BWZN6, CV1649C, 2294394.00, 11, GNR 2023-083
3618BS6T4, CU8982C, 97092.00, 11, GNR 2023-083
3618BJCG5, CU0971C, 2124591.00, 11, GNR 2023-083
3618A5WC3, CQ3343C, 310484.00, 11, GNR 2023-083
3618BMMA0, CU3953C, 67754.00, 11, GNR 2023-083
3618AVNK8, CS3094C, 480744.00, 11, GNR 2023-083
3618BW2B8, CV1670C, 600403.00, 11, GNR 2023-083
3618BW2K8, CV1678C, 1673563.00, 11, GNR 2023-083
3618BHEE2, CU0133C, 13302766.00, 12A, GNR 2023-083
3618BFD64, CT9125C, 1455690.00, 12A, GNR 2023-083
3618BEAE3, CT8105C, 1129695.00, 12A, GNR 2023-083
3618BABK6, CT4542C, 1654679.00, 12A, GNR 2023-083
3618BHED4, CU0132C, 10741257.00, 12A, GNR 2023-083
3618BQCJ3, CU6373C, 695574.00, 12A, GNR 2023-083
3618BPZU5, CU6155C, 1321289.00, 12A, GNR 2023-083
3618BH2Q8, CU0783C, 21210065.00, 12A, GNR 2023-083
3618F03T4, CV4410C, 1739059.00, 12A, GNR 2023-083
3618BTFT2, CU9178C, 1352530.00, 12A, GNR 2023-083
3618B55W8, CT0861C, 1043268.00, 12A, GNR 2023-083
3618BJNA6, CU1285C, 3530120.00, 12A, GNR 2023-083
3618BQKS4, CU6605C, 3029690.00, 12A, GNR 2023-083
3618BABL4, CT4543C, 1730672.00, 12A, GNR 2023-083
3618BWXF5, CV1578C, 9882501.00, 12A, GNR 2023-083
3618BPZV3, CU6156C, 1341914.00, 12A, GNR 2023-083
3618BAA50, CT4528C, 633972.00, 12A, GNR 2023-083
3618BHEC6, CU0131C, 8959706.00, 12A, GNR 2023-083
3618BAA68, CT4529C, 681492.00, 12B, GNR 2023-083
3618BFD72, CT9126C, 1425266.00, 12B, GNR 2023-083
3618BJNB4, CU1286C, 3334931.00, 12B, GNR 2023-083
3618B5F23, CT0185C, 1496681.00, 12B, GNR 2023-083
3618BHKD7, CU0292C, 1148193.00, 12B, GNR 2023-083
3618BQKG0, CU6595C, 2991243.00, 12B, GNR 2023-083
3618BWXG3, CV1579C, 5939620.00, 12B, GNR 2023-083
3618F03U1, CV4411C, 2075083.00, 12B, GNR 2023-083
3618BTE30, CU9154C, 1200521.00, 12B, GNR 2023-083
3618BNKK8, CU4798C, 1690966.00, 12B, GNR 2023-083
3618BT5M8, CU9852C, 1111601.00, 12B, GNR 2023-083
3618BABM2, CT4544C, 1148522.00, 12B, GNR 2023-083
3618BLWK9, CU3350C, 1089532.00, 12B, GNR 2023-083
3618BXKX8, CV2110C, 1619706.00, 12B, GNR 2023-083
3618B5G89, CT0223C, 1920365.00, 12B, GNR 2023-083
3618BJNC2, CU1287C, 2136186.00, 12B, GNR 2023-083
3618B5GR7, CT0208C, 1444775.00, 12B, GNR 2023-083
3618BQL46, CU6647C, 8070764.00, 12B, GNR 2023-083
3618BLG92, CU2924C, 1223811.00, 12B, GNR 2023-083
3618BPZW1, CU6157C, 1216762.00, 12B, GNR 2023-083
3618BAA76, CT4530C, 1224595.00, 12B, GNR 2023-083
3618BB5T2, CT6258C, 1035593.00, 12B, GNR 2023-083
3618BLGW1, CU2913C, 1047821.00, 12B, GNR 2023-083
3618BPZX9, CU6158C, 1046327.00, 12B, GNR 2023-083
3618BQKT2, CU6606C, 8073865.00, 12B, GNR 2023-083
3618B5F80, CT0191C, 2644059.00, 12B, GNR 2023-083
3618BPZF8, CU6142C, 1300622.00, 12B, GNR 2023-083
3618BQGS9, CU6509C, 4033770.00, 12B, GNR 2023-083
3618BPXR4, CU6088C, 1149186.00, 12B, GNR 2023-083
3618BM2P9, CU4382C, 1580690.00, 12B, GNR 2023-083
3618B5G22, CT0217C, 3421961.00, 12B, GNR 2023-083
3618BAA84, CT4531C, 1416550.00, 12B, GNR 2023-083
3618BJNE8, CU1289C, 2581128.00, 12B, GNR 2023-083
3618B74A3, CT2617C, 4829617.00, 12B, GNR 2023-083
3618BQGT7, CU6510C, 4059044.00, 12B, GNR 2023-083
3618BKT74, CU2374C, 1143663.00, 12B, GNR 2023-083
3618BABZ3, CT4556C, 2418505.00, 12B, GNR 2023-083
3618B75Q7, CT2655C, 3188022.00, 12B, GNR 2023-083
3618AYYU8, CS6123C, 2544486.00, 12B, GNR 2023-083
3618BLV61, CU3337C, 1050617.00, 12B, GNR 2023-083
3618F0RG6, CV4087C, 1157827.00, 12B, GNR 2023-083
3618F1AL1, CV4511C, 6914909.00, 12B, GNR 2023-083
3618F1AK3, CV4510C, 4689186.00, 12B, GNR 2023-083
3618BDCS2, CT7281C, 2351313.00, 13, GNR 2023-083
3618BDLA1, CT7521C, 4940797.00, 13, GNR 2023-083
3618BKPJ2, CU2225C, 1854393.00, 13, GNR 2023-083
3618BLJH1, CU2964C, 3612842.00, 13, GNR 2023-083
3618BLJJ7, CU2965C, 4112638.00, 13, GNR 2023-083
3618BMJC0, CU3859C, 1528200.00, 13, GNR 2023-083
3618BSMH2, CU8460C, 5662450.00, 13, GNR 2023-083
3618BS6R8, CU8980C, 1980126.00, 13, GNR 2023-083
3618BTUS7, CU9593C, 11275558.00, 13, GNR 2023-083
3618BTVX5, CU9630C, 903908.00, 13, GNR 2023-083
3618BWLM3, CV1232C, 9862577.00, 13, GNR 2023-083
3618BWLN1, CV1233C, 11042050.00, 13, GNR 2023-083
3618BY2Z1, CV3492C, 1741495.00, 13, GNR 2023-083
3618F0G86, CV3823C, 1396000.00, 13, GNR 2023-083
36179X5K8, MA8950M, 50917.00, 13, GNR 2023-083
3618ASSW4, CS0533C, 3882482.00, 14, GNR 2023-083
3618ASS95, CS0544C, 1110313.00, 14, GNR 2023-083
3618AVFJ0, CS2869C, 936721.00, 14, GNR 2023-083
3618AYNZ9, CS5808C, 127628.00, 14, GNR 2023-083
3618B1MG3, CS7559C, 2001336.00, 14, GNR 2023-083
3618B1Q46, CS7675C, 291654.00, 14, GNR 2023-083
3618B1VT5, CS7826C, 151889.00, 14, GNR 2023-083
3618B8NB8, CT3086C, 510581.00, 14, GNR 2023-083
3618B8PF7, CT3122C, 151667.00, 14, GNR 2023-083
3618B8R65, CT3209C, 164899.00, 14, GNR 2023-083
3618BCHL4, CT6535C, 2554174.00, 14, GNR 2023-083
3618BCWA1, CT6941C, 813742.00, 14, GNR 2023-083
3618BCXE2, CT6977C, 2627782.00, 14, GNR 2023-083
3618BCXF9, CT6978C, 181906.00, 14, GNR 2023-083
3618BCXN2, CT6985C, 314149.00, 14, GNR 2023-083
3618BHEX0, CU0150C, 429544.00, 14, GNR 2023-083
3618BKCB3, CU1866C, 1223933.00, 14, GNR 2023-083
3618BK4V8, CU2636C, 43681.00, 14, GNR 2023-083
3618BK5N5, CU2653C, 114553.00, 14, GNR 2023-083
3618BLB97, CU2764C, 277259.00, 14, GNR 2023-083
3618BRNB6, CU7586C, 389168.00, 14, GNR 2023-083
3618BRNP5, CU7598C, 893875.00, 14, GNR 2023-083
3618BSHL9, CU8335C, 524548.00, 14, GNR 2023-083
3618F04M8, CV4428C, 325496.00, 14, GNR 2023-083
36179X5K8, MA8950M, 100000000.00, 15, GNR 2023-083
3617FYA56, CP8128C, 1660110.00, 16, GNR 2023-083
3617FYA64, CP8129C, 1931388.00, 16, GNR 2023-083
3618A9AJ4, CQ6309C, 5114235.00, 16, GNR 2023-083
3618A9BM6, CQ6344C, 4723505.00, 16, GNR 2023-083
3618A9CC7, CQ6367C, 4345850.00, 16, GNR 2023-083
3618ACS33, CQ9538C, 1130828.00, 16, GNR 2023-083
3618AS3U5, CS0811C, 1175112.00, 16, GNR 2023-083
3618BCNP8, CT6698C, 1100246.00, 16, GNR 2023-083
3618F0FU8, CV3779C, 1037449.00, 16, GNR 2023-083
3618F0GT0, CV3810C, 1077789.00, 16, GNR 2023-083
3618F0GU7, CV3811C, 1421814.00, 16, GNR 2023-083
3618F0GY9, CV3815C, 366768.00, 16, GNR 2023-083
36179X2M7, MA8880M, 6854549.00, 17, GNR 2023-083
3617YQ3P6, CM5306C, 40498.00, T, GNR 2023-083
36179X2K1, MA8878M, 50635690.00, 1, GNR 2023-084
36179X2M7, MA8880M, 146035147.00, 2, GNR 2023-084
36179X2L9, MA8879M, 17756034.00, 3, GNR 2023-084
38383WPE0, GN-2023-038-MH, 23627600.00, 4A, GNR 2023-084
36179XVU7, MA8727M, 23627600.00, 4B, GNR 2023-084
36179XX76, MA8802M, 47709653.00, 5, GNR 2023-084
36179WV39, MA7834M, 525000.00, 6, GNR 2023-084
36179XAD8, MA8104M, 1958044.00, 6, GNR 2023-084
36179XBX3, MA8154M, 3906877.00, 6, GNR 2023-084
36179XH33, MA8350M, 22169081.00, 6, GNR 2023-084
36179XLK0, MA8430M, 18731339.00, 6, GNR 2023-084
36179XX76, MA8802M, 24846875.00, 6, GNR 2023-084
36179X2N5, MA8881M, 26995480.00, 7, GNR 2023-084
38378FZA1, GN-2013-027-PI, 73928570.00, 8, GNR 2023-084
38379VXG4, GN-2016-038-KI, 28571428.00, 8, GNR 2023-084
38380GDB7, GN-2017-130-IC, 2207567.00, 8, GNR 2023-084
38380KGQ2, GN-2017-172-DI, 16862903.00, 8, GNR 2023-084
38380KBE4, GN-2017-174-MI, 13533142.00, 8, GNR 2023-084
38380YYC3, GN-2018-127-IE, 58473931.00, 8, GNR 2023-084
38382EB22, GN-2020-061-IJ, 91965792.00, 8, GNR 2023-084
38382RSS8, GN-2021-069-MI, 25366541.00, 8, GNR 2023-084
36179X5J1, MA8949M, 223975000.00, 9, GNR 2023-084
36179XNH5, MA8492M, 12000000.00, 10, GNR 2023-084
38374KM75, GN-2005-026-ZA, 2000000.00, 11A, GNR 2023-084
36179XZM1, MA8848M, 3076536.00, 11B, GNR 2023-084
3617FYKJ5, CP8397C, 1343571.00, 12, GNR 2023-084
3617FYKK2, CP8398C, 1929418.00, 12, GNR 2023-084
3617FYKL0, CP8399C, 1721147.00, 12, GNR 2023-084
3618A7BK4, CQ4542C, 1192925.00, 12, GNR 2023-084
3618A7F20, CQ4685C, 1220979.00, 12, GNR 2023-084
3618A7F38, CQ4686C, 1034341.00, 12, GNR 2023-084
3618AJKH5, CR3896C, 1471857.00, 12, GNR 2023-084
3618AKN30, CR4910C, 1418109.00, 12, GNR 2023-084
3618ALAD0, CR5404C, 3641349.00, 12, GNR 2023-084
3618ALAQ1, CR5415C, 1250190.00, 12, GNR 2023-084
3618ALES3, CR5545C, 3345508.00, 12, GNR 2023-084
3618ASH97, CS0256C, 2009712.00, 12, GNR 2023-084
3618ASL27, CS0345C, 1418066.00, 12, GNR 2023-084
3618B0N33, CS6710C, 8289516.00, 12, GNR 2023-084
3618B1NR8, CS7600C, 5087691.00, 12, GNR 2023-084
3618B2JC4, CS8359C, 19738527.00, 12, GNR 2023-084
3618B2LX5, CS8442C, 1791125.00, 12, GNR 2023-084
3618B2LZ0, CS8444C, 2621419.00, 12, GNR 2023-084
3618B2L23, CS8445C, 3599752.00, 12, GNR 2023-084
3618B2L31, CS8446C, 3544191.00, 12, GNR 2023-084
3618B2SD2, CS8616C, 1315821.00, 12, GNR 2023-084
3618B5GF3, CT0198C, 1949030.00, 12, GNR 2023-084
3618B6LE8, CT1225C, 1432052.00, 12, GNR 2023-084
3618B9SZ8, CT4136C, 1501750.00, 12, GNR 2023-084
3618B9TG9, CT4151C, 3906863.00, 12, GNR 2023-084
3618B9Z56, CT4364C, 1278853.00, 12, GNR 2023-084
3618B93E2, CT4397C, 3987982.00, 12, GNR 2023-084
3618BAYC9, CT5207C, 2500764.00, 12, GNR 2023-084
3618BAYD7, CT5208C, 1939445.00, 12, GNR 2023-084
3618BAYE5, CT5209C, 1908440.00, 12, GNR 2023-084
3618BEG80, CT8323C, 1396026.00, 12, GNR 2023-084
3618BEHC0, CT8327C, 2794290.00, 12, GNR 2023-084
3618BEHF3, CT8330C, 1101427.00, 12, GNR 2023-084
3618BHD94, CU0128C, 13995326.00, 12, GNR 2023-084
3618BLZA8, CU3437C, 1072975.00, 12, GNR 2023-084
3618BLZB6, CU3438C, 1316768.00, 12, GNR 2023-084
3618BLZC4, CU3439C, 3526606.00, 12, GNR 2023-084
3618BMVP7, CU4222C, 1285287.00, 12, GNR 2023-084
3618BMVQ5, CU4223C, 2515576.00, 12, GNR 2023-084
3618BN5R0, CU5356C, 1481246.00, 12, GNR 2023-084
3618BN5S8, CU5357C, 1761949.00, 12, GNR 2023-084
3618BN5T6, CU5358C, 2798874.00, 12, GNR 2023-084
3618BN5U3, CU5359C, 3582833.00, 12, GNR 2023-084
3618BN5V1, CU5360C, 3399491.00, 12, GNR 2023-084
3618BN5W9, CU5361C, 3372515.00, 12, GNR 2023-084
3618BP7A0, CU6289C, 4099814.00, 12, GNR 2023-084
3618BQFV3, CU6480C, 1860346.00, 12, GNR 2023-084
3618BQV86, CU6939C, 1199698.00, 12, GNR 2023-084
3618BSA85, CU8131C, 8752281.00, 12, GNR 2023-084
3618BS5P3, CU8954C, 1576484.00, 12, GNR 2023-084
3618BS5Q1, CU8955C, 3082555.00, 12, GNR 2023-084
3618BS5R9, CU8956C, 1852161.00, 12, GNR 2023-084
36179X5K8, MA8950M, 30000000.00, 13A, GNR 2023-084
36179X2N5, MA8881M, 30080678.00, 13B, GNR 2023-084
36202BYQ2, 001619M, 40000.00, 14A, GNR 2023-084
36202CJV6, 002076M, 100000.00, 14A, GNR 2023-084
36202CPP2, 002230M, 100000.00, 14A, GNR 2023-084
36202CXK4, 002482M, 675000.00, 14A, GNR 2023-084
36202CY72, 002534M, 925000.00, 14A, GNR 2023-084
36202CZL0, 002547M, 2370000.00, 14A, GNR 2023-084
36202CZ48, 002563M, 749000.00, 14A, GNR 2023-084
36202C3L5, 002603M, 417000.00, 14A, GNR 2023-084
36202C4P5, 002630M, 750000.00, 14A, GNR 2023-084
36202C5T6, 002658M, 180000.00, 14A, GNR 2023-084
36202C6J7, 002673M, 3011000.00, 14A, GNR 2023-084
36202C7A5, 002689M, 3482789.00, 14A, GNR 2023-084
36202DAA9, 002701M, 5125939.00, 14A, GNR 2023-084
36202DAP6, 002714M, 1207000.00, 14A, GNR 2023-084
36202DA68, 002729M, 1128805.00, 14A, GNR 2023-084
36202DBJ9, 002741M, 2364400.00, 14A, GNR 2023-084
36202DBX8, 002754M, 50000.00, 14A, GNR 2023-084
36202DCS8, 002781M, 2500000.00, 14A, GNR 2023-084
36202DLE9, 003025M, 2125841.00, 14A, GNR 2023-084
36202DLU3, 003039M, 2272000.00, 14A, GNR 2023-084
36202DNL1, 003095M, 1318981.00, 14A, GNR 2023-084
36202DPS4, 003133M, 500000.00, 14A, GNR 2023-084
36202DQN4, 003161M, 1035000.00, 14A, GNR 2023-084
36202DQ20, 003173M, 10000000.00, 14A, GNR 2023-084
36202DRH6, 003188M, 250000.00, 14A, GNR 2023-084
36202DSC6, 003215M, 215000.00, 14A, GNR 2023-084
36202DSR3, 003228M, 664000.00, 14A, GNR 2023-084
36202DTF8, 003250M, 12500000.00, 14A, GNR 2023-084
36202DTS0, 003261M, 1630000.00, 14A, GNR 2023-084
36202DT76, 003274M, 435408.00, 14A, GNR 2023-084
36202DV40, 003335M, 190000.00, 14A, GNR 2023-084
36202DXE6, 003377M, 72500.00, 14A, GNR 2023-084
36202DZ20, 003461M, 87000.00, 14A, GNR 2023-084
36202D4R9, 003532M, 5675679.00, 14A, GNR 2023-084
36202D5F4, 003546M, 239000.00, 14A, GNR 2023-084
36202EDS5, 003713M, 45000.00, 14A, GNR 2023-084
36202EEK1, 003738M, 41000.00, 14A, GNR 2023-084
36202EGF0, 003798M, 100000.00, 14A, GNR 2023-084
36202EHU6, 003843M, 100000.00, 14A, GNR 2023-084
36202EJK6, 003866M, 150015.00, 14A, GNR 2023-084
36202EJZ3, 003880M, 110000.00, 14A, GNR 2023-084
36202EKC2, 003891M, 415000.00, 14A, GNR 2023-084
36202ENY1, 004007M, 40509647.00, 14A, GNR 2023-084
36202EPB9, 004018M, 157964043.00, 14A, GNR 2023-084
36202EPN3, 004029M, 128621242.00, 14A, GNR 2023-084
36202EPZ6, 004040M, 515514019.00, 14A, GNR 2023-084
36202EQB8, 004050M, 177032382.00, 14A, GNR 2023-084
36202ETB5, 004146M, 390876.00, 14A, GNR 2023-084
36202ET41, 004171M, 150000.00, 14A, GNR 2023-084
36202EUV9, 004196M, 100000.00, 14A, GNR 2023-084
36202EWF2, 004246M, 110000.00, 14A, GNR 2023-084
36202EXV6, 004292M, 1200000.00, 14A, GNR 2023-084
36202EZJ1, 004345M, 202000.00, 14A, GNR 2023-084
36202E2D0, 004372M, 457000.00, 14A, GNR 2023-084
36202E7L7, 004499M, 66310341.00, 14A, GNR 2023-084
36202FD29, 004621M, 50000.00, 14A, GNR 2023-084
36202FNU6, 004903M, 3012606.00, 14A, GNR 2023-084
36202FPN0, 004929M, 100000.00, 14A, GNR 2023-084
36202FT55, 005072M, 1235000.00, 14A, GNR 2023-084
36202FUT1, 005094M, 50000.00, 14A, GNR 2023-084
36202FXT8, 005190M, 1040842.00, 14A, GNR 2023-084
36202FYP5, 005218M, 1545000.00, 14A, GNR 2023-084
36202FZE9, 005241M, 610160.00, 14A, GNR 2023-084
36202F3A2, 005293M, 344263.00, 14A, GNR 2023-084
36202F4B9, 005318M, 35000.00, 14A, GNR 2023-084
36209BYU6, 467023C, 230000.00, 14A, GNR 2023-084
36290S6G1, 616571C, 265000.00, 14A, GNR 2023-084
3620A93A7, 723593C, 350000.00, 14A, GNR 2023-084
3620AAZV3, 724456C, 1098374.00, 14A, GNR 2023-084
3620AA3H9, 724500C, 1719205.00, 14A, GNR 2023-084
3620AA3J5, 724501C, 1699166.00, 14A, GNR 2023-084
3620AA6C7, 724567C, 6641174.00, 14A, GNR 2023-084
3620AA6D5, 724568C, 1469895.00, 14A, GNR 2023-084
3620ABZW9, 725357C, 2099616.00, 14A, GNR 2023-084
3620ABZX7, 725358C, 2231194.00, 14A, GNR 2023-084
3620ABZY5, 725359C, 2704102.00, 14A, GNR 2023-084
3620AR5P2, 738054C, 900000.00, 14A, GNR 2023-084
36178QCG5, AB3671C, 25000.00, 14A, GNR 2023-084
36179QD65, MA1925M, 25000.00, 14A, GNR 2023-084
36179Q3Q2, MA2607M, 30000.00, 14A, GNR 2023-084
36179RQ85, MA3179M, 51000.00, 14A, GNR 2023-084
36179TLY9, MA4843M, 60000.00, 14A, GNR 2023-084
36203FYU3, 348223X, 150000.00, 14B, GNR 2023-084
36204CN64, 365913X, 150000.00, 14B, GNR 2023-084
36204JC53, 370992X, 2943000.00, 14B, GNR 2023-084
36204NR25, 375005X, 2010000.00, 14B, GNR 2023-084
36204RYH5, 377912X, 1400000.00, 14B, GNR 2023-084
36206JJP0, 412570X, 3100000.00, 14B, GNR 2023-084
36206UCQ0, 421379X, 165000.00, 14B, GNR 2023-084
36207AFH0, 425968X, 1000000.00, 14B, GNR 2023-084
36207AZZ8, 426560X, 265000.00, 14B, GNR 2023-084
36207KAH3, 433908X, 40000.00, 14B, GNR 2023-084
36207KQU7, 434367X, 61588.00, 14B, GNR 2023-084
36207KS68, 434441X, 1200000.00, 14B, GNR 2023-084
36208CFW2, 446681X, 990000.00, 14B, GNR 2023-084
36208CF44, 446687X, 1022318.00, 14B, GNR 2023-084
36208EBC6, 448335X, 906654.00, 14B, GNR 2023-084
36208NA60, 455529X, 56000.00, 14B, GNR 2023-084
36208PM47, 456779X, 86796.00, 14B, GNR 2023-084
36208PPF9, 456822X, 109016.00, 14B, GNR 2023-084
36208PQ27, 456873X, 100000.00, 14B, GNR 2023-084
36208V3G8, 462599X, 700000.00, 14B, GNR 2023-084
36208XVV0, 464228X, 1000000.00, 14B, GNR 2023-084
36208YH77, 464754X, 475000.00, 14B, GNR 2023-084
36209AUG3, 465983X, 899590.00, 14B, GNR 2023-084
36209AWL0, 466051X, 25000.00, 14B, GNR 2023-084
36209DE83, 468259X, 995000.00, 14B, GNR 2023-084
36209FN96, 470316X, 173000.00, 14B, GNR 2023-084
36209JMS7, 472969X, 187500.00, 14B, GNR 2023-084
36209JQK0, 473058X, 443000.00, 14B, GNR 2023-084
36209ND58, 476324X, 1000000.00, 14B, GNR 2023-084
36209QJH9, 478264X, 1992113.00, 14B, GNR 2023-084
36209RPZ0, 479340X, 1500890.00, 14B, GNR 2023-084
36209RSG9, 479419X, 2451298.00, 14B, GNR 2023-084
36209RU84, 479507X, 2483728.00, 14B, GNR 2023-084
36209VNY6, 482907X, 19817674.00, 14B, GNR 2023-084
36209X4H0, 485124X, 50000.00, 14B, GNR 2023-084
36209YLD8, 485524X, 40000.00, 14B, GNR 2023-084
36209YRB6, 485682X, 744992.00, 14B, GNR 2023-084
36210AMT1, 486470X, 2625000.00, 14B, GNR 2023-084
36210AWV5, 486760X, 50000000.00, 14B, GNR 2023-084
36210A6N2, 486977X, 150000.00, 14B, GNR 2023-084
36210HXB3, 493074X, 160000.00, 14B, GNR 2023-084
36210MQU8, 496467X, 15764709.00, 14B, GNR 2023-084
36210YKG9, 506195X, 1512204.00, 14B, GNR 2023-084
36211ES41, 510939X, 175000.00, 14B, GNR 2023-084
36211RFL8, 520471X, 92063.00, 14B, GNR 2023-084
36212DRP6, 530694X, 36000.00, 14B, GNR 2023-084
36212DUW7, 530797X, 81000.00, 14B, GNR 2023-084
36212D2Q1, 530983X, 530000.00, 14B, GNR 2023-084
36212GK43, 533215X, 883888.00, 14B, GNR 2023-084
36212KJS3, 535873X, 100000.00, 14B, GNR 2023-084
36212KZG1, 536343X, 4072522.00, 14B, GNR 2023-084
36212UTA9, 544245X, 161877.00, 14B, GNR 2023-084
36213CFB1, 550162X, 3375000.00, 14B, GNR 2023-084
36213CKB5, 550290X, 923587.00, 14B, GNR 2023-084
36213CPL8, 550427X, 2905000.00, 14B, GNR 2023-084
36213DG51, 551120X, 285000.00, 14B, GNR 2023-084
36213D5S3, 551757X, 1913437.00, 14B, GNR 2023-084
36213D5V6, 551760X, 50000.00, 14B, GNR 2023-084
36213EFU5, 551979X, 2615187.00, 14B, GNR 2023-084
36213EML7, 552163X, 44283640.00, 14B, GNR 2023-084
36213E3U8, 552611X, 920712.00, 14B, GNR 2023-084
36213GAH4, 553608X, 200000.00, 14B, GNR 2023-084
36213JAP0, 555414X, 500000.00, 14B, GNR 2023-084
36213JK87, 555719X, 275000.00, 14B, GNR 2023-084
36213PPL9, 560327X, 200000.00, 14B, GNR 2023-084
36213R6Z5, 562588X, 386308.00, 14B, GNR 2023-084
36213UPC8, 564819X, 48000.00, 14B, GNR 2023-084
36213UYD6, 565108X, 761752.00, 14B, GNR 2023-084
36213VF60, 565489X, 300000.00, 14B, GNR 2023-084
36213W7D2, 567092X, 249975.00, 14B, GNR 2023-084
36213YQP0, 568462X, 100010.00, 14B, GNR 2023-084
36200QJC9, 569159X, 915418.00, 14B, GNR 2023-084
36200QWN0, 569553X, 75000.00, 14B, GNR 2023-084
36200Q3L6, 569703X, 36975793.00, 14B, GNR 2023-084
36200RG48, 570019X, 350000.00, 14B, GNR 2023-084
36200WD65, 574425X, 400000.00, 14B, GNR 2023-084
36200WPK1, 574726X, 2844751.00, 14B, GNR 2023-084
36200WS85, 574843X, 360000.00, 14B, GNR 2023-084
36200XH36, 575450X, 111698.00, 14B, GNR 2023-084
36200XVR7, 575824X, 40000.00, 14B, GNR 2023-084
36201AR67, 577509X, 38000.00, 14B, GNR 2023-084
36201AVJ4, 577617X, 100000.00, 14B, GNR 2023-084
36201BNC6, 578287X, 3421793.00, 14B, GNR 2023-084
36201F6Y8, 582387X, 318658.00, 14B, GNR 2023-084
36201G6N0, 583277X, 50332.00, 14B, GNR 2023-084
36201LTN4, 586557X, 5646922.00, 14B, GNR 2023-084
36201MED0, 587032X, 450000.00, 14B, GNR 2023-084
36201MM58, 587280X, 524893.00, 14B, GNR 2023-084
36201QVV2, 590228X, 315224.00, 14B, GNR 2023-084
36201RZ61, 591265X, 425000.00, 14B, GNR 2023-084
36200MY72, 604734X, 1308702.00, 14B, GNR 2023-084
36200NRM5, 605392X, 50000.00, 14B, GNR 2023-084
36200NSW2, 605433X, 150000.00, 14B, GNR 2023-084
36200N3H2, 605700X, 210000.00, 14B, GNR 2023-084
36201YVM5, 607320X, 81000.00, 14B, GNR 2023-084
36202THH2, 608732X, 65000.00, 14B, GNR 2023-084
36202TRJ7, 608989X, 48065.00, 14B, GNR 2023-084
36290TRE1, 617085X, 1670768.00, 14B, GNR 2023-084
36290TUL1, 617187X, 38597444.00, 14B, GNR 2023-084
36290TWR6, 617256X, 60213.00, 14B, GNR 2023-084
36290UHU3, 617743X, 207015.00, 14B, GNR 2023-084
36290ULW4, 617841X, 50000.00, 14B, GNR 2023-084
36290VJ21, 618681X, 205820.00, 14B, GNR 2023-084
36290VKV5, 618708X, 200000.00, 14B, GNR 2023-084
36291AB40, 622059X, 215000.00, 14B, GNR 2023-084
36291HDM3, 628408X, 40000.00, 14B, GNR 2023-084
36291LHV0, 631244X, 1080255.00, 14B, GNR 2023-084
36291NFQ9, 632975X, 230000.00, 14B, GNR 2023-084
