"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2024-06-05","'36179RTA7'","MBS","GNMA II MORTPASS 4% 11/45","30yr",,,,,"10245531.10",,,,,,""
"2024-06-05","'3140XF4X6'","MBS","UMBS MORTPASS 3% 01/52","30yr",,,,,"10221607.56",,,,,,""
"2024-06-05","'36178DPD7'","MBS","GNMA I MORTPASS 3% 11/42","30yr",,,,,"10217874.35",,,,,,""
"2024-06-05","'36179T7L3'","MBS","GNMA II 4.5% 08/48","30yr",,,,,"10196186.13",,,,,,""
"2024-06-05","'3140XJEQ2'","MBS","UMBS MORTPASS 4% 09/37","15yr",,,,,"10187717.88",,,,,,""
"2024-06-05","'3140M2G63'","MBS","UMBS MORTPASS 2.5% 10/51","30yr",,,,,"10175227.60",,,,,,""
"2024-06-05","'3140J7TZ8'","MBS","UMBS MORTPASS 3.5% 01/28","Other",,,,,"10174202.58",,,,,,""
"2024-06-05","'3133AJSG9'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"10158445.64",,,,,,""
"2024-06-05","'3133ADL79'","MBS","UMBS MORTPASS 1.5% 12/50","30yr",,,,,"10148925.85",,,,,,""
"2024-06-05","'3140X9P82'","MBS","UMBS MORTPASS 1.5% 01/51","30yr",,,,,"10138995.07",,,,,,""
"2024-06-05","'3133GFQB4'","MBS","UMBS MORTPASS 1.5% 11/36","15yr",,,,,"10119382.33",,,,,,""
"2024-06-05","'3133L8YZ2'","MBS","UMBS MORTPASS 2.5% 02/37","15yr",,,,,"10117390.22",,,,,,""
"2024-06-05","'3140JYT30'","MBS","UMBS MORTPASS 3% 08/49","30yr",,,,,"10115218.99",,,,,,""
"2024-06-05","'3140X5XR9'","MBS","UMBS MORTPASS 3% 02/35","15yr",,,,,"10107257.10",,,,,,""
"2024-06-05","'3140MQAT6'","MBS","UMBS MORTPASS 3% 06/37","15yr",,,,,"10101255.32",,,,,,""
"2024-06-05","'3133GF5U5'","MBS","UMBS MORTPASS 2% 01/37","15yr",,,,,"10087939.43",,,,,,""
"2024-06-05","'3140XGHP7'","MBS","UMBS MORTPASS 2.5% 03/37","15yr",,,,,"10073506.68",,,,,,""
"2024-06-05","'3133APS91'","MBS","UMBS MORTPASS 2.5% 08/51","30yr",,,,,"10070661.75",,,,,,""
"2024-06-05","'3133GDMM9'","MBS","UMBS MORTPASS 1.5% 07/36","15yr",,,,,"10062348.63",,,,,,""
"2024-06-05","'3140X9E68'","MBS","UMBS MORTPASS 1.5% 12/50","30yr",,,,,"10038969.87",,,,,,""
"2024-06-05","'3140L3PT2'","MBS","UMBS MORTPASS 2.5% 04/51","30yr",,,,,"10025241.34",,,,,,""
"2024-06-05","'3140KQND9'","MBS","UMBS MORTPASS 2.5% 10/50","30yr",,,,,"10019981.99",,,,,,""
"2024-06-05","'3138EHA69'","MBS","UMBS MORTPASS 5% 06/39","30yr",,,,,"10008541.86",,,,,,"Y"
"2024-06-05","'31418DM82'","MBS","UMBS MORTPASS 3% 04/30","Other",,,,,"9991764.17",,,,,,""
"2024-06-05","'3140QPDF1'","MBS","UMBS MORTPASS 2.5% 05/37","15yr",,,,,"9991014.26",,,,,,""
"2024-06-05","'3140X9C78'","MBS","UMBS MORTPASS 2% 02/36","15yr",,,,,"9976226.56",,,,,,""
"2024-06-05","'3132DMJY2'","MBS","UMBS MORTPASS 4% 02/47","30yr",,,,,"9963385.78",,,,,,"Y"
"2024-06-05","'3133B02G7'","MBS","UMBS MORTPASS 2% 12/51","30yr",,,,,"9958468.68",,,,,,""
"2024-06-05","'3140X7MY2'","MBS","UMBS MORTPASS 2.5% 08/50","30yr",,,,,"9956016.09",,,,,,""
"2024-06-05","'3140L1LK9'","MBS","UMBS MORTPASS 1.5% 03/36","15yr",,,,,"9939881.19",,,,,,""
"2024-06-05","'3133AK4H0'","MBS","UMBS MORTPASS 1.5% 05/51","30yr",,,,,"9935858.25",,,,,,""
"2024-06-05","'3140JN5J5'","MBS","UMBS MORTPASS 3% 04/49","30yr",,,,,"9933300.07",,,,,,""
"2024-06-05","'3133ARTD7'","MBS","UMBS MORTPASS 2.5% 09/51","30yr",,,,,"9913465.26",,,,,,""
"2024-06-05","'3133ALAB4'","MBS","UMBS MORTPASS 1.5% 05/51","30yr",,,,,"9877969.56",,,,,,""
"2024-06-05","'36297GW48'","MBS","GNMA I MORTPASS 3% 06/43","30yr",,,,,"9862429.09",,,,,,""
"2024-06-05","'36179NX45'","MBS","GNMA II MORTPASS 3% 01/44","30yr",,,,,"9846616.20",,,,,,""
"2024-06-05","'3133B75P9'","MBS","UMBS MORTPASS 3% 04/52","30yr",,,,,"9829567.24",,,,,,""
"2024-06-05","'31418EY61'","MBS","UMBS MORTPASS 5% 11/38","15yr",,,,,"9795562.55",,,,,,""
"2024-06-05","'3140MFXC2'","MBS","UMBS MORTPASS 3% 06/37","15yr",,,,,"9777536.76",,,,,,""
"2024-06-05","'3140KQ2X8'","MBS","UMBS MORTPASS 1.5% 11/50","30yr",,,,,"9772117.70",,,,,,""
"2024-06-05","'36179NDS4'","MBS","GNMA II MORTPASS 4% 05/43","30yr",,,,,"9771202.11",,,,,,""
"2024-06-05","'3132CWDJ0'","MBS","UMBS MORTPASS 2.5% 10/34","15yr",,,,,"9770156.34",,,,,,""
"2024-06-05","'3133ASKT9'","MBS","UMBS MORTPASS 2.5% 09/51","30yr",,,,,"9767329.54",,,,,,""
"2024-06-05","'3133GGFY4'","MBS","UMBS MORTPASS 2% 01/37","15yr",,,,,"9751846.66",,,,,,""
"2024-06-05","'3140QNY71'","MBS","UMBS MORTPASS 2% 04/37","15yr",,,,,"9744427.60",,,,,,""
"2024-06-05","'3133AGKJ7'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"9738256.42",,,,,,""
"2024-06-05","'3140LTVF8'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"9725434.97",,,,,,""
"2024-06-05","'3133B1WM9'","MBS","UMBS MORTPASS 2.5% 01/52","30yr",,,,,"9717346.64",,,,,,""
"2024-06-05","'3140MFR96'","MBS","UMBS MORTPASS 2.5% 02/52","30yr",,,,,"9699818.65",,,,,,""
"2024-06-05","'3133ADGX8'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"9673844.00",,,,,,""
"2024-06-05","'3131XR7H1'","MBS","UMBS MORTPASS 3% 07/45","30yr",,,,,"9665499.33",,,,,,""
"2024-06-05","'3133BDHK4'","MBS","UMBS MORTPASS 4.5% 06/52","30yr",,,,,"9663869.43",,,,,,""
"2024-06-05","'3140X9YS8'","MBS","UMBS MORTPASS 1.5% 02/51","30yr",,,,,"9659134.16",,,,,,""
"2024-06-05","'3140X5S53'","MBS","UMBS MORTPASS 3% 06/29","Other",,,,,"9656876.55",,,,,,""
"2024-06-05","'31418DLJ9'","MBS","UMBS MORTPASS 2.5% 02/30","Other",,,,,"9653942.78",,,,,,""
"2024-06-05","'36179VSH4'","MBS","GNMA II MORTPASS 3% 08/50","30yr",,,,,"9647382.66",,,,,,""
"2024-06-05","'3133AJFC2'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"9646838.67",,,,,,""
"2024-06-05","'36241LVR4'","MBS","GNMA II MORTPASS 4% 05/41","30yr",,,,,"9637152.04",,,,,,""
"2024-06-05","'3140KYYG3'","MBS","UMBS MORTPASS 2% 01/36","15yr",,,,,"9626271.94",,,,,,""
"2024-06-05","'3133GGV75'","MBS","UMBS MORTPASS 1.5% 02/37","15yr",,,,,"9625969.59",,,,,,""
"2024-06-05","'3138EGG99'","MBS","UMBS MORTPASS 5% 06/40","30yr",,,,,"9623318.78",,,,,,"Y"
"2024-06-05","'3140QPV46'","MBS","UMBS MORTPASS 3% 07/37","15yr",,,,,"9622667.33",,,,,,""
"2024-06-05","'36178D2P5'","MBS","GNMA I MORTPASS 3% 03/43","30yr",,,,,"9617649.95",,,,,,""
"2024-06-05","'31418CR89'","MBS","UMBS MORTPASS 3.5% 12/47","30yr",,,,,"9602698.92",,,,,,""
"2024-06-05","'3140MJ5S0'","MBS","UMBS MORTPASS 3% 04/52","30yr",,,,,"9594933.38",,,,,,""
"2024-06-05","'36179X2K1'","MBS","GNMA II MORTPASS 5% 05/53","30yr",,,,,"9588314.40",,,,,,""
"2024-06-05","'3133AAJX1'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"9587863.65",,,,,,""
"2024-06-05","'3133L8DS1'","MBS","UMBS MORTPASS 2% 03/36","15yr",,,,,"9550309.35",,,,,,""
"2024-06-05","'3140MJGC3'","MBS","UMBS MORTPASS 3% 04/52","30yr",,,,,"9547054.01",,,,,,""
"2024-06-05","'3140Q97C1'","MBS","UMBS MORTPASS 3% 04/48","30yr",,,,,"9543106.42",,,,,,""
"2024-06-05","'3140MGC74'","MBS","UMBS MORTPASS 2.5% 02/52","30yr",,,,,"9533922.95",,,,,,""
"2024-06-05","'36179MVQ0'","MBS","GNMA II 2.5% 12/42","30yr",,,,,"9528657.14",,,,,,""
"2024-06-05","'3140XPH85'","MBS","UMBS MORTPASS 2.5% 12/30","15yr",,,,,"9514803.09",,,,,,"Y"
"2024-06-05","'3140KUP71'","MBS","UMBS MORTPASS 1.5% 12/50","30yr",,,,,"9509192.97",,,,,,""
"2024-06-05","'3140QCQ90'","MBS","UMBS MORTPASS 3% 01/50","30yr",,,,,"9509036.25",,,,,,""
"2024-06-05","'36179MQQ6'","MBS","GNMA II MORTPASS 4% 10/42","30yr",,,,,"9506710.39",,,,,,""
"2024-06-05","'3133GAFH4'","MBS","UMBS MORTPASS 2% 10/35","15yr",,,,,"9493101.02",,,,,,""
"2024-06-05","'3140JWMB3'","MBS","UMBS MORTPASS 3% 09/49","30yr",,,,,"9490996.27",,,,,,""
"2024-06-05","'3140KAXK7'","MBS","UMBS MORTPASS 2.5% 05/51","30yr",,,,,"9487366.96",,,,,,""
"2024-06-05","'3140XMNP7'","MBS","UMBS MORTPASS 2% 07/28","15yr",,,,,"9479944.62",,,,,,"Y"
"2024-06-05","'3140L7BS0'","MBS","UMBS MORTPASS 2.5% 04/51","30yr",,,,,"9468453.46",,,,,,""
"2024-06-05","'3132AESF4'","MBS","UMBS MORTPASS 3% 12/29","15yr",,,,,"9448132.64",,,,,,""
"2024-06-05","'3140XMCE4'","MBS","UMBS MORTPASS 3% 11/28","15yr",,,,,"9437773.98",,,,,,"Y"
"2024-06-05","'3140KBRY2'","MBS","UMBS MORTPASS 2% 06/50","30yr",,,,,"9424905.59",,,,,,""
"2024-06-05","'3133AABE1'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"9420212.90",,,,,,""
"2024-06-05","'3140XPYV5'","MBS","UMBS MORTPASS 3% 03/32","15yr",,,,,"9418284.31",,,,,,"Y"
"2024-06-05","'3133GA5B8'","MBS","UMBS MORTPASS 2% 12/35","15yr",,,,,"9396659.57",,,,,,""
"2024-06-05","'3133AJTT0'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"9388118.90",,,,,,""
"2024-06-05","'3133B0WM1'","MBS","UMBS MORTPASS 2% 12/51","30yr",,,,,"9380245.54",,,,,,""
"2024-06-05","'3133L77K7'","MBS","UMBS MORTPASS 1.5% 12/35","15yr",,,,,"9378338.36",,,,,,""
"2024-06-05","'3133B3ES2'","MBS","UMBS MORTPASS 3% 01/52","30yr",,,,,"9363952.23",,,,,,""
"2024-06-05","'3140K03G1'","MBS","UMBS MORTPASS 3% 11/49","30yr",,,,,"9348614.86",,,,,,""
"2024-06-05","'3133AXKE1'","MBS","UMBS MORTPASS 2% 11/51","30yr",,,,,"9332490.33",,,,,,""
"2024-06-05","'3133AW2P8'","MBS","UMBS MORTPASS 2% 11/51","30yr",,,,,"9326705.77",,,,,,""
"2024-06-05","'3140KCDL3'","MBS","UMBS MORTPASS 3% 04/50","30yr",,,,,"9312140.62",,,,,,""
"2024-06-05","'3140MNA71'","MBS","UMBS MORTPASS 3% 04/52","30yr",,,,,"9303366.98",,,,,,""
"2024-06-05","'36297GTA8'","MBS","GNMA I 3.5% 04/42","30yr",,,,,"9294934.65",,,,,,""
"2024-06-05","'3140LTPY4'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"9292017.89",,,,,,""
"2024-06-05","'3140XMVS2'","MBS","UMBS MORTPASS 3.5% 01/44","30yr",,,,,"9277796.35",,,,,,"Y"
"2024-06-05","'3140XBQS2'","MBS","UMBS MORTPASS 3.5% 03/50","30yr",,,,,"9245110.72",,,,,,""
"2024-06-05","'3140X9HY4'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"9230801.76",,,,,,""
"2024-06-05","'3131XAVE8'","MBS","UMBS MORTPASS 3% 05/29","15yr",,,,,"9222515.68",,,,,,""
"2024-06-05","'3140X83J4'","MBS","UMBS MORTPASS 1.5% 12/50","30yr",,,,,"9198722.94",,,,,,""
"2024-06-05","'3132A3TU4'","MBS","UMBS MORTPASS 5% 01/40","30yr",,,,,"9186711.33",,,,,,""
"2024-06-05","'3622A2S37'","MBS","GNMA II 3.5% 03/46","30yr",,,,,"9181983.89",,,,,,""
"2024-06-05","'3140QERX2'","MBS","UMBS MORTPASS 2.5% 08/50","30yr",,,,,"9180850.59",,,,,,""
"2024-06-05","'36179NBD9'","MBS","GNMA II 4.5% 04/43","30yr",,,,,"9178490.79",,,,,,""
"2024-06-05","'3133AKKV1'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"9171771.53",,,,,,""
"2024-06-05","'3133A9ET8'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"9164286.35",,,,,,""
"2024-06-05","'3140MKAL6'","MBS","UMBS MORTPASS 2.5% 04/37","15yr",,,,,"9159975.56",,,,,,""
"2024-06-05","'3133AK5Z9'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"9150767.92",,,,,,""
"2024-06-05","'3133A8H34'","MBS","UMBS MORTPASS 2% 08/50","30yr",,,,,"9140661.97",,,,,,""
"2024-06-05","'3140JN5A4'","MBS","UMBS MORTPASS 3% 04/49","30yr",,,,,"9140093.11",,,,,,""
"2024-06-05","'3140XNH56'","MBS","UMBS MORTPASS 3% 11/45","30yr",,,,,"9118375.15",,,,,,"Y"
"2024-06-05","'3133B2SE0'","MBS","UMBS MORTPASS 2% 01/52","30yr",,,,,"9114671.99",,,,,,""
"2024-06-05","'3622A2NQ1'","MBS","GNMA II 3.5% 04/45","30yr",,,,,"9101609.00",,,,,,""
"2024-06-05","'3140JPZG3'","MBS","UMBS MORTPASS 3% 06/49","30yr",,,,,"9088207.58",,,,,,""
"2024-06-05","'36178D7A3'","MBS","GNMA I MORTPASS 3% 04/43","30yr",,,,,"9086156.79",,,,,,""
"2024-06-05","'3140QPL47'","MBS","UMBS MORTPASS 2.5% 06/37","15yr",,,,,"9080686.51",,,,,,""
"2024-06-05","'3133B2ZM4'","MBS","UMBS MORTPASS 2.5% 01/52","30yr",,,,,"9077913.05",,,,,,""
"2024-06-05","'3140M2M41'","MBS","UMBS MORTPASS 1.5% 01/37","15yr",,,,,"9073752.68",,,,,,""
"2024-06-05","'3140L8ZG8'","MBS","UMBS MORTPASS 1.5% 04/36","15yr",,,,,"9069665.61",,,,,,""
"2024-06-05","'36179MG79'","MBS","GNMA II 4.5% 07/42","30yr",,,,,"9068736.94",,,,,,""
"2024-06-05","'3140L7R95'","MBS","UMBS MORTPASS 1.5% 04/36","15yr",,,,,"9068491.59",,,,,,""
"2024-06-05","'3133GFH57'","MBS","UMBS MORTPASS 1.5% 11/36","15yr",,,,,"9065461.41",,,,,,""
"2024-06-05","'3140XM6K7'","MBS","UMBS MORTPASS 3% 03/30","15yr",,,,,"9060439.00",,,,,,"Y"
"2024-06-05","'3140QBN87'","MBS","UMBS MORTPASS 3% 05/49","30yr",,,,,"9038454.45",,,,,,""
"2024-06-05","'3140MQAR0'","MBS","UMBS MORTPASS 3% 06/37","15yr",,,,,"8987436.85",,,,,,""
"2024-06-05","'3133G8NF4'","MBS","UMBS MORTPASS 2% 05/35","15yr",,,,,"8974916.80",,,,,,""
"2024-06-05","'3133AUMH8'","MBS","UMBS MORTPASS 2.5% 10/51","30yr",,,,,"8969148.01",,,,,,""
"2024-06-05","'3133GF5V3'","MBS","UMBS MORTPASS 2% 01/37","15yr",,,,,"8960361.43",,,,,,""
"2024-06-05","'36202FXJ0'","MBS","GNMA II 3.5% 09/41","30yr",,,,,"8957527.01",,,,,,""
"2024-06-05","'3140MF4H3'","MBS","UMBS MORTPASS 4.5% 07/52","30yr",,,,,"8937742.82",,,,,,""
"2024-06-05","'3140MDAH1'","MBS","UMBS MORTPASS 2% 01/52","30yr",,,,,"8935555.15",,,,,,""
"2024-06-05","'3133ATZT1'","MBS","UMBS MORTPASS 2% 09/51","30yr",,,,,"8932422.63",,,,,,""
"2024-06-05","'3140XHFZ5'","MBS","UMBS MORTPASS 3.5% 05/37","15yr",,,,,"8915572.61",,,,,,""
"2024-06-05","'3140QCMN3'","MBS","UMBS MORTPASS 3% 12/49","30yr",,,,,"8898074.95",,,,,,""
"2024-06-05","'3140QMUY8'","MBS","UMBS MORTPASS 2.5% 12/51","30yr",,,,,"8892420.14",,,,,,""
"2024-06-05","'3140XMU53'","MBS","UMBS MORTPASS 2% 06/28","15yr",,,,,"8886366.40",,,,,,"Y"
"2024-06-05","'3132AER99'","MBS","UMBS MORTPASS 2.5% 01/31","15yr",,,,,"8872177.08",,,,,,""
"2024-06-05","'3140MKAP7'","MBS","UMBS MORTPASS 2.5% 04/37","15yr",,,,,"8862249.84",,,,,,""
"2024-06-05","'3140M9HB6'","MBS","UMBS MORTPASS 3.5% 01/52","30yr",,,,,"8861704.10",,,,,,""
"2024-06-05","'36179TJZ9'","MBS","GNMA II 4.5% 10/47","30yr",,,,,"8857251.20",,,,,,""
"2024-06-05","'3140QP7G6'","MBS","UMBS MORTPASS 3.5% 08/37","15yr",,,,,"8840856.13",,,,,,""
"2024-06-05","'3133ALP69'","MBS","UMBS MORTPASS 1.5% 05/51","30yr",,,,,"8833039.73",,,,,,""
"2024-06-05","'3133KYTP4'","MBS","UMBS MORTPASS 2% 05/40","Other",,,,,"8830925.27",,,,,,""
"2024-06-05","'3140MDLZ9'","MBS","UMBS MORTPASS 2.5% 02/52","30yr",,,,,"8822997.73",,,,,,""
"2024-06-05","'3140L8U32'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"8814809.47",,,,,,""
"2024-06-05","'3622A2NX6'","MBS","GNMA II 3.5% 04/45","30yr",,,,,"8807996.30",,,,,,""
"2024-06-05","'3140MNNW2'","MBS","UMBS MORTPASS 2.5% 04/37","15yr",,,,,"8802041.53",,,,,,""
"2024-06-05","'3140KSX85'","MBS","UMBS MORTPASS 2.5% 01/52","30yr",,,,,"8787375.28",,,,,,""
"2024-06-05","'31418EP20'","MBS","UMBS MORTPASS 5% 03/53","30yr",,,,,"8780164.74",,,,,,""
"2024-06-05","'3133GGKG7'","MBS","UMBS MORTPASS 2% 01/37","15yr",,,,,"8771442.72",,,,,,""
"2024-06-05","'3140MPYM7'","MBS","UMBS MORTPASS 2.5% 06/37","15yr",,,,,"8757622.82",,,,,,""
"2024-06-05","'3138EGW91'","MBS","UMBS MORTPASS 5.5% 09/38","30yr",,,,,"8754194.00",,,,,,"Y"
"2024-06-05","'36179R7K9'","MBS","GNMA II MORTPASS 4% 04/46","30yr",,,,,"8751110.76",,,,,,""
"2024-06-05","'36241L5C6'","MBS","GNMA II 3.5% 02/42","30yr",,,,,"8736384.00",,,,,,""
"2024-06-05","'3140XAFX5'","MBS","UMBS MORTPASS 1.5% 02/36","15yr",,,,,"8735147.39",,,,,,""
"2024-06-05","'3132AESV9'","MBS","UMBS MORTPASS 3% 09/30","15yr",,,,,"8726619.78",,,,,,""
"2024-06-05","'3140X5Y23'","MBS","UMBS MORTPASS 3% 03/35","15yr",,,,,"8721913.04",,,,,,""
"2024-06-05","'3140MP5E7'","MBS","UMBS MORTPASS 3% 05/52","30yr",,,,,"8701191.89",,,,,,""
"2024-06-05","'3132CJAJ2'","MBS","UMBS MORTPASS 3% 09/29","Other",,,,,"8693727.47",,,,,,""
"2024-06-05","'3133AAWG3'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"8690706.54",,,,,,""
"2024-06-05","'3140QPV79'","MBS","UMBS MORTPASS 3% 07/37","15yr",,,,,"8680613.77",,,,,,""
"2024-06-05","'3133B53W0'","MBS","UMBS MORTPASS 3% 03/52","30yr",,,,,"8674278.50",,,,,,""
"2024-06-05","'3133GGHX4'","MBS","UMBS MORTPASS 1.5% 01/37","15yr",,,,,"8666554.19",,,,,,""
"2024-06-05","'3140MRGN1'","MBS","UMBS MORTPASS 3% 05/52","30yr",,,,,"8662167.88",,,,,,""
"2024-06-05","'3140QNW81'","MBS","UMBS MORTPASS 3.5% 04/52","30yr",,,,,"8660572.53",,,,,,""
"2024-06-05","'3140MRQW0'","MBS","UMBS MORTPASS 3% 05/52","30yr",,,,,"8650036.66",,,,,,""
"2024-06-05","'3133B95T7'","MBS","UMBS MORTPASS 3% 03/52","30yr",,,,,"8645082.91",,,,,,""
"2024-06-05","'3140QPNG8'","MBS","UMBS MORTPASS 3% 06/37","15yr",,,,,"8637522.59",,,,,,""
"2024-06-05","'3140HF5E5'","MBS","UMBS MORTPASS 2% 06/50","30yr",,,,,"8625252.02",,,,,,""
"2024-06-05","'3140M2LE0'","MBS","UMBS MORTPASS 2% 03/52","30yr",,,,,"8618779.98",,,,,,""
"2024-06-05","'3140JXNY0'","MBS","UMBS MORTPASS 3% 10/49","30yr",,,,,"8613512.49",,,,,,""
"2024-06-05","'3140MJ2D6'","MBS","UMBS MORTPASS 3% 03/52","30yr",,,,,"8594928.59",,,,,,""
"2024-06-05","'3140H4UL6'","MBS","UMBS MORTPASS 3.5% 11/47","30yr",,,,,"8586832.68",,,,,,""
"2024-06-05","'3140M1S96'","MBS","UMBS MORTPASS 2.5% 10/51","30yr",,,,,"8570667.69",,,,,,""
"2024-06-05","'3140KB5P5'","MBS","UMBS MORTPASS 2% 06/35","15yr",,,,,"8570068.10",,,,,,""
"2024-06-05","'3140L8UZ1'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"8569840.88",,,,,,""
"2024-06-05","'3140MULM0'","MBS","UMBS MORTPASS 4.5% 08/52","30yr",,,,,"8569521.81",,,,,,""
"2024-06-05","'36179RVC0'","MBS","GNMA II MORTPASS 4% 12/45","30yr",,,,,"8545895.39",,,,,,""
"2024-06-05","'3140H7F28'","MBS","UMBS MORTPASS 2% 05/35","15yr",,,,,"8543081.99",,,,,,""
"2024-06-05","'3140JUVQ4'","MBS","UMBS MORTPASS 3% 06/49","30yr",,,,,"8539801.96",,,,,,""
"2024-06-05","'3140QPV53'","MBS","UMBS MORTPASS 3% 07/37","15yr",,,,,"8531619.06",,,,,,""
"2024-06-05","'3140KLYJ5'","MBS","UMBS MORTPASS 2.5% 09/50","30yr",,,,,"8519026.00",,,,,,""
"2024-06-05","'3133GFAW5'","MBS","UMBS MORTPASS 1.5% 10/36","15yr",,,,,"8518568.81",,,,,,""
"2024-06-05","'36178DXX4'","MBS","GNMA I MORTPASS 3% 02/43","30yr",,,,,"8516717.12",,,,,,""
"2024-06-05","'3133L8TE5'","MBS","UMBS MORTPASS 2% 11/36","15yr",,,,,"8484134.12",,,,,,""
"2024-06-05","'3140QMZG2'","MBS","UMBS MORTPASS 2.5% 01/52","30yr",,,,,"8483495.38",,,,,,""
"2024-06-05","'36241L5T9'","MBS","GNMA II 3.5% 03/42","30yr",,,,,"8482073.01",,,,,,""
"2024-06-05","'36241L5S1'","MBS","GNMA II 3.5% 03/42","30yr",,,,,"8482073.00",,,,,,""
"2024-06-05","'3140ML6W5'","MBS","UMBS MORTPASS 3.5% 03/52","30yr",,,,,"8460249.40",,,,,,""
"2024-06-05","'3140F0JJ4'","MBS","UMBS MORTPASS 3% 10/46","30yr",,,,,"8459914.62",,,,,,""
"2024-06-05","'3140X9W68'","MBS","UMBS MORTPASS 1.5% 03/36","15yr",,,,,"8448525.21",,,,,,""
"2024-06-05","'3133GBEW0'","MBS","UMBS MORTPASS 2% 12/35","15yr",,,,,"8446972.21",,,,,,""
"2024-06-05","'3133B6ML1'","MBS","UMBS MORTPASS 3% 03/52","30yr",,,,,"8444949.84",,,,,,""
"2024-06-05","'3133WJKA6'","MBS","UMBS MORTPASS 3.5% 05/37","15yr",,,,,"8438232.28",,,,,,""
"2024-06-05","'3132AEQ82'","MBS","UMBS MORTPASS 2.5% 01/31","15yr",,,,,"8425338.48",,,,,,""
"2024-06-05","'3133BE6B4'","MBS","UMBS MORTPASS 3.5% 07/52","30yr",,,,,"8415037.86",,,,,,""
"2024-06-05","'36241L6X9'","MBS","GNMA II 3.5% 04/42","30yr",,,,,"8410635.00",,,,,,""
"2024-06-05","'3140MSCW3'","MBS","UMBS MORTPASS 4% 07/52","30yr",,,,,"8400735.47",,,,,,""
"2024-06-05","'3140L3ND9'","MBS","UMBS MORTPASS 1.5% 03/36","15yr",,,,,"8377102.11",,,,,,""
"2024-06-05","'3138YR3N6'","MBS","UMBS MORTPASS 3% 07/45","30yr",,,,,"8350227.49",,,,,,""
"2024-06-05","'3133ADC38'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"8336495.24",,,,,,""
"2024-06-05","'3140QPV38'","MBS","UMBS MORTPASS 3% 07/37","15yr",,,,,"8333605.71",,,,,,""
"2024-06-05","'3133AM6G6'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"8322752.29",,,,,,""
"2024-06-05","'3140X5B51'","MBS","UMBS MORTPASS 3% 10/49","30yr",,,,,"8318099.43",,,,,,""
"2024-06-05","'36202FHW9'","MBS","GNMA II MORTPASS 4% 07/40","30yr",,,,,"8310633.46",,,,,,""
"2024-06-05","'3140EWXS9'","MBS","UMBS MORTPASS 3% 03/46","30yr",,,,,"8309232.00",,,,,,""
"2024-06-05","'3140LXFG5'","MBS","UMBS MORTPASS 4% 07/37","15yr",,,,,"8305370.87",,,,,,""
"2024-06-05","'3140MX4P6'","MBS","UMBS MORTPASS 4% 08/37","15yr",,,,,"8294534.47",,,,,,""
"2024-06-05","'3140QPMB0'","MBS","UMBS MORTPASS 3% 06/37","15yr",,,,,"8270444.34",,,,,,""
"2024-06-05","'3133B1QG9'","MBS","UMBS MORTPASS 2.5% 01/52","30yr",,,,,"8252185.70",,,,,,""
"2024-06-05","'31418CVD3'","MBS","UMBS MORTPASS 2.5% 03/33","15yr",,,,,"8237972.02",,,,,,""
"2024-06-05","'3140MMSP4'","MBS","UMBS MORTPASS 3.5% 04/52","30yr",,,,,"8228186.72",,,,,,""
"2024-06-05","'3140XGN21'","MBS","UMBS MORTPASS 2.5% 04/37","15yr",,,,,"8207739.81",,,,,,""
"2024-06-05","'3133AYTU4'","MBS","UMBS MORTPASS 2.5% 12/51","30yr",,,,,"8205739.50",,,,,,""
"2024-06-05","'3140QCAQ9'","MBS","UMBS MORTPASS 3% 11/34","15yr",,,,,"8171844.29",,,,,,""
"2024-06-05","'3140QNRT1'","MBS","UMBS MORTPASS 2% 03/37","15yr",,,,,"8164011.58",,,,,,""
"2024-06-05","'31419A4Z7'","MBS","UMBS MORTPASS 5% 07/37","30yr",,,,,"8161164.50",,,,,,"Y"
"2024-06-05","'3133GGRZ8'","MBS","UMBS MORTPASS 1.5% 02/37","15yr",,,,,"8158305.26",,,,,,""
"2024-06-05","'3133B2KR9'","MBS","UMBS MORTPASS 2.5% 01/52","30yr",,,,,"8157200.15",,,,,,""
