"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2024-08-07","'3133GG5T6'","MBS","UMBS MORTPASS 2.5% 04/37","15yr",,,,,"788753.84",,,,,,""
"2024-08-07","'3140LPQ21'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"788522.21",,,,,,""
"2024-08-07","'3140MEBY1'","MBS","UMBS MORTPASS 5% 09/52","30yr",,,,,"788173.72",,,,,,""
"2024-08-07","'3133A67F2'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"788010.41",,,,,,""
"2024-08-07","'3140X8P27'","MBS","UMBS MORTPASS 2.5% 12/50","30yr",,,,,"787468.69",,,,,,""
"2024-08-07","'36295R4L9'","MBS","GNMA I MORTPASS 4% 03/39","30yr",,,,,"786604.81",,,,,,""
"2024-08-07","'3140KBWT7'","MBS","UMBS MORTPASS 2% 04/50","30yr",,,,,"786360.24",,,,,,""
"2024-08-07","'3140N5FU3'","MBS","UMBS MORTPASS 5% 12/37","15yr",,,,,"785612.60",,,,,,""
"2024-08-07","'31339SLE3'","MBS","UMBS MORTPASS 2.5% 09/49","30yr",,,,,"784218.85",,,,,,""
"2024-08-07","'36176H4X9'","MBS","GNMA I MORTPASS 3% 03/43","30yr",,,,,"783886.42",,,,,,""
"2024-08-07","'31418E7C8'","MBS","UMBS MORTPASS 6.5% 06/54","30yr",,,,,"783577.71",,,,,,""
"2024-08-07","'3140NALA9'","MBS","UMBS MORTPASS 5.5% 02/53","30yr",,,,,"783522.18",,,,,,""
"2024-08-07","'31334WQU8'","MBS","UMBS MORTPASS 4% 06/49","30yr",,,,,"783023.84",,,,,,""
"2024-08-07","'3133WJPA1'","MBS","UMBS MORTPASS 3.5% 06/37","15yr",,,,,"782647.19",,,,,,""
"2024-08-07","'3140MPBE0'","MBS","UMBS MORTPASS 2.5% 04/37","15yr",,,,,"782074.59",,,,,,""
"2024-08-07","'3138XJ2M8'","MBS","UMBS MORTPASS 2.5% 08/30","15yr",,,,,"781634.42",,,,,,""
"2024-08-07","'3133A4RH1'","MBS","UMBS MORTPASS 3% 05/50","30yr",,,,,"781302.60",,,,,,""
"2024-08-07","'3133AJDM2'","MBS","UMBS MORTPASS 1.5% 03/51","30yr",,,,,"780053.90",,,,,,""
"2024-08-07","'3140MLNV8'","MBS","UMBS MORTPASS 3.5% 05/37","15yr",,,,,"779956.32",,,,,,""
"2024-08-07","'3140KBRD8'","MBS","UMBS MORTPASS 2% 05/35","15yr",,,,,"779684.05",,,,,,""
"2024-08-07","'3138Y4MK2'","MBS","UMBS MORTPASS 3.5% 10/44","30yr",,,,,"779038.22",,,,,,""
"2024-08-07","'31334XYT0'","MBS","UMBS MORTPASS 4% 08/49","30yr",,,,,"778859.12",,,,,,""
"2024-08-07","'3140MXCJ1'","MBS","UMBS MORTPASS 3.5% 07/37","15yr",,,,,"778768.46",,,,,,""
"2024-08-07","'31418EYR5'","MBS","UMBS MORTPASS 5.5% 12/38","15yr",,,,,"778153.28",,,,,,""
"2024-08-07","'3133WJUE7'","MBS","UMBS MORTPASS 4% 07/37","15yr",,,,,"777989.89",,,,,,""
"2024-08-07","'3132DWHU0'","MBS","UMBS MORTPASS 6% 07/53","30yr",,,,,"777323.04",,,,,,""
"2024-08-07","'3133G8CM1'","MBS","UMBS MORTPASS 2% 03/35","15yr",,,,,"776988.28",,,,,,""
"2024-08-07","'3140N3BD0'","MBS","UMBS MORTPASS 4% 09/37","15yr",,,,,"776843.03",,,,,,""
"2024-08-07","'3140XDTD8'","MBS","UMBS MORTPASS 2.5% 10/51","30yr",,,,,"776726.92",,,,,,""
"2024-08-07","'3131X7DH8'","MBS","UMBS MORTPASS 3% 11/26","15yr",,,,,"776617.58",,,,,,""
"2024-08-07","'3132A3Q78'","MBS","UMBS MORTPASS 6.5% 12/38","30yr",,,,,"775669.07",,,,,,""
"2024-08-07","'3140HDLQ5'","MBS","UMBS MORTPASS 3% 11/49","30yr",,,,,"775328.02",,,,,,""
"2024-08-07","'3140M4M39'","MBS","UMBS MORTPASS 3.5% 10/36","15yr",,,,,"774957.30",,,,,,""
"2024-08-07","'3133AJRZ8'","MBS","UMBS MORTPASS 1.5% 04/51","30yr",,,,,"774596.14",,,,,,""
"2024-08-07","'3133GAQ41'","MBS","UMBS MORTPASS 2% 11/35","15yr",,,,,"773954.97",,,,,,""
"2024-08-07","'3140MX4N1'","MBS","UMBS MORTPASS 4% 08/37","15yr",,,,,"772338.89",,,,,,""
"2024-08-07","'3133WJFS3'","MBS","UMBS MORTPASS 3.5% 05/37","15yr",,,,,"772268.20",,,,,,""
"2024-08-07","'3138APEP9'","MBS","UMBS MORTPASS 4% 11/42","30yr",,,,,"772097.73",,,,,,""
"2024-08-07","'3140QLUL8'","MBS","UMBS MORTPASS 3% 06/36","15yr",,,,,"771833.77",,,,,,""
"2024-08-07","'36178GSL9'","MBS","GNMA I MORTPASS 3% 01/43","30yr",,,,,"771724.49",,,,,,""
"2024-08-07","'3140X5H63'","MBS","UMBS MORTPASS 2.5% 05/28","Other",,,,,"771490.93",,,,,,""
"2024-08-07","'3140MJPW9'","MBS","UMBS MORTPASS 2% 03/37","15yr",,,,,"771025.13",,,,,,""
"2024-08-07","'36180CQX0'","MBS","GNMA I MORTPASS 3% 03/43","30yr",,,,,"769863.30",,,,,,""
"2024-08-07","'3620AASB5'","MBS","GNMA I 4.5% 08/39","30yr",,,,,"769122.72",,,,,,""
"2024-08-07","'3132AC3C2'","MBS","UMBS MORTPASS 3% 08/28","Other",,,,,"769106.77",,,,,,""
"2024-08-07","'3138MQP56'","MBS","UMBS MORTPASS 2.5% 12/42","30yr",,,,,"768532.37",,,,,,""
"2024-08-07","'3132DWB36'","MBS","UMBS MORTPASS 3.5% 06/51","30yr",,,,,"764455.45",,,,,,""
"2024-08-07","'31329QYX3'","MBS","UMBS MORTPASS 4% 05/49","30yr",,,,,"763676.17",,,,,,""
"2024-08-07","'36177TMC8'","MBS","GNMA I MORTPASS 3% 09/42","30yr",,,,,"763539.45",,,,,,""
"2024-08-07","'36230SLQ5'","MBS","GNMA I 3.5% 07/42","30yr",,,,,"763234.32",,,,,,""
"2024-08-07","'36181CYY8'","MBS","GNMA I 3.5% 10/43","30yr",,,,,"763104.33",,,,,,""
"2024-08-07","'3133BUMV6'","MBS","UMBS MORTPASS 5.5% 01/53","30yr",,,,,"763098.48",,,,,,""
"2024-08-07","'36179RGA1'","MBS","GNMA II MORTPASS 4% 06/45","30yr",,,,,"762262.82",,,,,,""
"2024-08-07","'3133AURS9'","MBS","UMBS MORTPASS 2% 10/51","30yr",,,,,"762168.53",,,,,,""
"2024-08-07","'3133B5JB9'","MBS","UMBS MORTPASS 2% 02/52","30yr",,,,,"761502.04",,,,,,""
"2024-08-07","'3140MXTW4'","MBS","UMBS MORTPASS 3.5% 07/37","15yr",,,,,"761337.78",,,,,,""
"2024-08-07","'3138W9DM9'","MBS","UMBS MORTPASS 3% 08/28","15yr",,,,,"761325.42",,,,,,""
"2024-08-07","'3138XWAF5'","MBS","UMBS MORTPASS 3.5% 07/44","30yr",,,,,"761273.06",,,,,,""
"2024-08-07","'3620A8CS0'","MBS","GNMA I MORTPASS 3% 03/43","30yr",,,,,"761087.54",,,,,,""
"2024-08-07","'3133BMKH7'","MBS","UMBS MORTPASS 4% 09/52","30yr",,,,,"760592.17",,,,,,""
"2024-08-07","'3133AFWL1'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"760023.53",,,,,,""
"2024-08-07","'3140MEB47'","MBS","UMBS MORTPASS 5% 09/52","30yr",,,,,"758346.89",,,,,,""
"2024-08-07","'31418C6X7'","MBS","UMBS MORTPASS 3.5% 02/29","Other",,,,,"757805.90",,,,,,""
"2024-08-07","'3140GNZR7'","MBS","UMBS MORTPASS 3% 07/49","30yr",,,,,"756956.30",,,,,,""
"2024-08-07","'3138ERQF0'","MBS","UMBS MORTPASS 3% 07/26","Other",,,,,"756822.01",,,,,,"Y"
"2024-08-07","'3620AVAW2'","MBS","GNMA I MORTPASS 3% 01/43","30yr",,,,,"756634.81",,,,,,""
"2024-08-07","'3140F9KM6'","MBS","UMBS MORTPASS 4.5% 01/47","30yr",,,,,"755939.06",,,,,,""
"2024-08-07","'3140MTBG7'","MBS","UMBS MORTPASS 5.5% 12/37","15yr",,,,,"754818.75",,,,,,""
"2024-08-07","'3133AGLR8'","MBS","UMBS MORTPASS 1.5% 03/51","30yr",,,,,"754740.43",,,,,,""
"2024-08-07","'3132A9TG2'","MBS","UMBS MORTPASS 3% 04/32","15yr",,,,,"754642.36",,,,,,""
"2024-08-07","'3140NJK37'","MBS","UMBS MORTPASS 5% 06/38","15yr",,,,,"754595.99",,,,,,""
"2024-08-07","'31417YF51'","MBS","UMBS MORTPASS 6% 09/39","30yr",,,,,"754314.88",,,,,,""
"2024-08-07","'3140FVBU9'","MBS","UMBS MORTPASS 3% 04/32","15yr",,,,,"753726.62",,,,,,""
"2024-08-07","'3132A9S57'","MBS","UMBS MORTPASS 2% 02/32","15yr",,,,,"753464.81",,,,,,""
"2024-08-07","'3140MGG54'","MBS","UMBS MORTPASS 3.5% 02/52","30yr",,,,,"752561.48",,,,,,""
"2024-08-07","'3132D6EA4'","MBS","UMBS MORTPASS 4.5% 05/38","15yr",,,,,"751592.01",,,,,,""
"2024-08-07","'36294UWR9'","MBS","GNMA I MORTPASS 3% 09/42","30yr",,,,,"751566.91",,,,,,""
"2024-08-07","'36179EHN1'","MBS","GNMA I MORTPASS 3% 01/43","30yr",,,,,"751353.63",,,,,,""
"2024-08-07","'3140M9PG6'","MBS","UMBS MORTPASS 2% 12/36","15yr",,,,,"751190.43",,,,,,""
"2024-08-07","'3140K4K66'","MBS","UMBS MORTPASS 2.5% 02/35","15yr",,,,,"750384.46",,,,,,""
"2024-08-07","'3133GGXL2'","MBS","UMBS MORTPASS 1.5% 03/37","15yr",,,,,"750169.02",,,,,,""
"2024-08-07","'3133WKBD7'","MBS","UMBS MORTPASS 4% 10/37","15yr",,,,,"749873.35",,,,,,""
"2024-08-07","'3133GBK29'","MBS","UMBS MORTPASS 1.5% 10/35","15yr",,,,,"749543.74",,,,,,""
"2024-08-07","'3133WJHG7'","MBS","UMBS MORTPASS 3.5% 05/37","15yr",,,,,"749216.92",,,,,,""
"2024-08-07","'3131X9P65'","MBS","UMBS MORTPASS 3% 08/28","15yr",,,,,"749162.81",,,,,,""
"2024-08-07","'3138ER5U0'","MBS","UMBS MORTPASS 3% 03/30","15yr",,,,,"748809.66",,,,,,""
"2024-08-07","'3131X7PJ1'","MBS","UMBS MORTPASS 3% 04/27","15yr",,,,,"748447.25",,,,,,""
"2024-08-07","'3138ERJE1'","MBS","UMBS MORTPASS 3.5% 06/31","15yr",,,,,"748390.59",,,,,,""
"2024-08-07","'3133BCAN7'","MBS","UMBS MORTPASS 5% 05/52","30yr",,,,,"748342.65",,,,,,""
"2024-08-07","'3140MHRU5'","MBS","UMBS MORTPASS 2.5% 02/52","30yr",,,,,"747814.39",,,,,,""
"2024-08-07","'36177UY73'","MBS","GNMA I 3.5% 10/42","30yr",,,,,"746406.66",,,,,,""
"2024-08-07","'31418BYX8'","MBS","UMBS MORTPASS 3% 02/26","Other",,,,,"745027.61",,,,,,""
"2024-08-07","'36294UT51'","MBS","GNMA I 3.5% 12/41","30yr",,,,,"744162.18",,,,,,""
"2024-08-07","'3140K02U1'","MBS","UMBS MORTPASS 2.5% 09/49","30yr",,,,,"743754.59",,,,,,""
"2024-08-07","'36178GQ31'","MBS","GNMA I MORTPASS 3% 09/42","30yr",,,,,"743478.15",,,,,,""
"2024-08-07","'3133GAUD6'","MBS","UMBS MORTPASS 2% 11/35","15yr",,,,,"743015.74",,,,,,""
"2024-08-07","'3140H5NK3'","MBS","UMBS MORTPASS 3% 02/48","30yr",,,,,"742222.67",,,,,,""
"2024-08-07","'3140KHUC3'","MBS","UMBS MORTPASS 2.5% 08/50","30yr",,,,,"741604.21",,,,,,""
"2024-08-07","'31418C2N3'","MBS","UMBS MORTPASS 3% 08/28","Other",,,,,"741514.68",,,,,,""
"2024-08-07","'3132A5DN2'","MBS","UMBS MORTPASS 3% 04/45","30yr",,,,,"741392.30",,,,,,""
"2024-08-07","'3140QNXB3'","MBS","UMBS MORTPASS 3.5% 04/52","30yr",,,,,"741362.50",,,,,,""
"2024-08-07","'3138AYLN7'","MBS","UMBS MORTPASS 3% 11/26","15yr",,,,,"741336.06",,,,,,""
"2024-08-07","'3140LTDT8'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"741263.19",,,,,,""
"2024-08-07","'36230SLC6'","MBS","GNMA I 3.5% 06/42","30yr",,,,,"740938.09",,,,,,""
"2024-08-07","'3620AUCU6'","MBS","GNMA I MORTPASS 3% 03/42","30yr",,,,,"740540.27",,,,,,""
"2024-08-07","'36230RZD1'","MBS","GNMA I MORTPASS 4% 12/40","30yr",,,,,"740448.21",,,,,,""
"2024-08-07","'36179HUK5'","MBS","GNMA I MORTPASS 3% 12/42","30yr",,,,,"739619.45",,,,,,""
"2024-08-07","'3133CCKZ8'","MBS","UMBS MORTPASS 5.5% 09/53","30yr",,,,,"739414.94",,,,,,""
"2024-08-07","'31418BPT7'","MBS","UMBS MORTPASS 2.5% 04/25","Other",,,,,"738809.41",,,,,,""
"2024-08-07","'3133GGY23'","MBS","UMBS MORTPASS 1.5% 01/37","15yr",,,,,"738783.43",,,,,,""
"2024-08-07","'3133ADCW4'","MBS","UMBS MORTPASS 1.5% 11/50","30yr",,,,,"738248.33",,,,,,""
"2024-08-07","'3140QHJE6'","MBS","UMBS MORTPASS 1.5% 02/51","30yr",,,,,"737278.55",,,,,,""
"2024-08-07","'3133GAKG0'","MBS","UMBS MORTPASS 2% 10/35","15yr",,,,,"736924.21",,,,,,""
"2024-08-07","'3133GGNY5'","MBS","UMBS MORTPASS 3% 02/37","15yr",,,,,"736887.73",,,,,,""
"2024-08-07","'3131XTJ68'","MBS","UMBS MORTPASS 3.5% 10/45","30yr",,,,,"736718.11",,,,,,""
"2024-08-07","'36181A2D3'","MBS","GNMA I MORTPASS 3% 12/42","30yr",,,,,"736250.23",,,,,,""
"2024-08-07","'3138Y7EK4'","MBS","UMBS MORTPASS 2.5% 08/31","15yr",,,,,"735916.03",,,,,,""
"2024-08-07","'3140K0P51'","MBS","UMBS MORTPASS 3% 09/49","30yr",,,,,"735510.47",,,,,,""
"2024-08-07","'3133BNSV6'","MBS","UMBS MORTPASS 5% 10/52","30yr",,,,,"735260.50",,,,,,""
"2024-08-07","'36181FBZ3'","MBS","GNMA I 3.5% 07/43","30yr",,,,,"734656.08",,,,,,""
"2024-08-07","'3132D6D49'","MBS","UMBS MORTPASS 5% 04/38","15yr",,,,,"734479.88",,,,,,""
"2024-08-07","'3140QKEK0'","MBS","UMBS MORTPASS 1.5% 04/51","30yr",,,,,"733795.54",,,,,,""
"2024-08-07","'3131XCK71'","MBS","UMBS MORTPASS 2.5% 12/31","15yr",,,,,"733548.62",,,,,,""
"2024-08-07","'3133GFDE2'","MBS","UMBS MORTPASS 1.5% 10/36","15yr",,,,,"732095.52",,,,,,""
"2024-08-07","'3140QALD0'","MBS","UMBS MORTPASS 3.5% 01/34","15yr",,,,,"731746.17",,,,,,""
"2024-08-07","'3140MFGA5'","MBS","UMBS MORTPASS 3.5% 07/37","15yr",,,,,"731744.25",,,,,,""
"2024-08-07","'3131YAE22'","MBS","UMBS MORTPASS 2.5% 04/34","15yr",,,,,"731376.46",,,,,,""
"2024-08-07","'36297JT53'","MBS","GNMA I 4.5% 06/39","30yr",,,,,"730765.37",,,,,,""
"2024-08-07","'3140KQLL3'","MBS","UMBS MORTPASS 2% 10/35","15yr",,,,,"730611.99",,,,,,""
"2024-08-07","'3140MLNG1'","MBS","UMBS MORTPASS 2.5% 04/37","15yr",,,,,"730374.16",,,,,,""
"2024-08-07","'3140QBZM3'","MBS","UMBS MORTPASS 3% 10/49","30yr",,,,,"730352.00",,,,,,""
"2024-08-07","'31418DNK4'","MBS","UMBS MORTPASS 4% 04/50","30yr",,,,,"730350.66",,,,,,""
"2024-08-07","'36295CFU0'","MBS","GNMA I MORTPASS 3% 11/42","30yr",,,,,"730254.19",,,,,,""
"2024-08-07","'31418BQP4'","MBS","UMBS MORTPASS 2.5% 05/25","Other",,,,,"726135.87",,,,,,""
"2024-08-07","'3140KRJX8'","MBS","UMBS MORTPASS 2% 11/35","15yr",,,,,"725783.17",,,,,,""
"2024-08-07","'3140X8EY9'","MBS","UMBS MORTPASS 2.5% 10/40","Other",,,,,"725417.49",,,,,,""
"2024-08-07","'36202FLP9'","MBS","GNMA II 4.5% 10/40","30yr",,,,,"725370.93",,,,,,""
"2024-08-07","'3133WJHB8'","MBS","UMBS MORTPASS 3.5% 05/37","15yr",,,,,"725296.42",,,,,,""
"2024-08-07","'3140JQG56'","MBS","UMBS MORTPASS 2% 10/34","15yr",,,,,"724758.24",,,,,,""
"2024-08-07","'3140XAVG4'","MBS","UMBS MORTPASS 1.5% 05/36","15yr",,,,,"723294.26",,,,,,""
"2024-08-07","'3140X44X1'","MBS","UMBS MORTPASS 3% 10/49","30yr",,,,,"723200.46",,,,,,""
"2024-08-07","'3140QMPL2'","MBS","UMBS MORTPASS 1.5% 11/36","15yr",,,,,"722902.54",,,,,,""
"2024-08-07","'3140MHTW9'","MBS","UMBS MORTPASS 3% 03/37","15yr",,,,,"722854.42",,,,,,""
"2024-08-07","'3140KBNM2'","MBS","UMBS MORTPASS 2% 06/35","15yr",,,,,"722574.37",,,,,,""
"2024-08-07","'31418CPQ1'","MBS","UMBS MORTPASS 2.5% 09/27","Other",,,,,"721556.72",,,,,,""
"2024-08-07","'36178U2W2'","MBS","GNMA I MORTPASS 3% 12/42","30yr",,,,,"720934.26",,,,,,""
"2024-08-07","'3140LPRG9'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"720876.15",,,,,,""
"2024-08-07","'3140X6BL4'","MBS","UMBS MORTPASS 3% 08/29","Other",,,,,"720263.64",,,,,,""
"2024-08-07","'3132A8KS7'","MBS","UMBS MORTPASS 3% 08/29","15yr",,,,,"719589.60",,,,,,""
"2024-08-07","'36181ECY8'","MBS","GNMA I MORTPASS 3% 06/43","30yr",,,,,"719487.02",,,,,,""
"2024-08-07","'3133GFAK1'","MBS","UMBS MORTPASS 2% 11/36","15yr",,,,,"719294.95",,,,,,""
"2024-08-07","'3140X6UW9'","MBS","UMBS MORTPASS 2.5% 05/35","15yr",,,,,"719085.83",,,,,,""
"2024-08-07","'3620ALJP0'","MBS","GNMA I 4.5% 01/40","30yr",,,,,"719048.33",,,,,,""
"2024-08-07","'36180EPT6'","MBS","GNMA I MORTPASS 3% 04/43","30yr",,,,,"718859.66",,,,,,""
"2024-08-07","'36181A2G6'","MBS","GNMA I MORTPASS 3% 06/43","30yr",,,,,"717960.75",,,,,,""
"2024-08-07","'3140F3B80'","MBS","UMBS MORTPASS 3.5% 09/46","30yr",,,,,"717813.43",,,,,,""
"2024-08-07","'3140FQF28'","MBS","UMBS MORTPASS 3% 11/46","30yr",,,,,"715905.05",,,,,,""
"2024-08-07","'3140LS5C6'","MBS","UMBS MORTPASS 2.5% 04/37","15yr",,,,,"714567.74",,,,,,""
"2024-08-07","'3131XPN61'","MBS","UMBS MORTPASS 3.5% 01/44","30yr",,,,,"714549.20",,,,,,""
"2024-08-07","'3131XRCU6'","MBS","UMBS MORTPASS 4% 02/45","30yr",,,,,"713497.10",,,,,,""
"2024-08-07","'3138XJNZ6'","MBS","UMBS MORTPASS 3.5% 02/44","30yr",,,,,"713265.36",,,,,,""
"2024-08-07","'3133AN7H1'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"713113.88",,,,,,""
"2024-08-07","'3133AXVT6'","MBS","UMBS MORTPASS 2% 11/51","30yr",,,,,"712585.12",,,,,,""
"2024-08-07","'3140MMNF1'","MBS","UMBS MORTPASS 3% 03/37","15yr",,,,,"712321.87",,,,,,""
"2024-08-07","'31418CEY6'","MBS","UMBS MORTPASS 3% 12/26","Other",,,,,"711482.18",,,,,,""
"2024-08-07","'36297GTM2'","MBS","GNMA I MORTPASS 3% 06/42","30yr",,,,,"710003.76",,,,,,""
"2024-08-07","'3140KAPG5'","MBS","UMBS MORTPASS 2.5% 03/35","15yr",,,,,"709822.08",,,,,,""
"2024-08-07","'3140MBNY4'","MBS","UMBS MORTPASS 2% 12/36","15yr",,,,,"708557.19",,,,,,""
"2024-08-07","'3133HMDH9'","MBS","UMBS MORTPASS 1.5% 09/30","Other",,,,,"708525.10",,,,,,""
"2024-08-07","'36297GCV0'","MBS","GNMA I MORTPASS 5% 02/40","30yr",,,,,"708447.56",,,,,,""
"2024-08-07","'36297AHK2'","MBS","GNMA I 3.5% 12/41","30yr",,,,,"708264.80",,,,,,""
"2024-08-07","'3620AHLQ4'","MBS","GNMA I MORTPASS 5% 01/40","30yr",,,,,"707960.58",,,,,,""
"2024-08-07","'3133KHEP7'","MBS","UMBS 3.0%","30yr",,,,,"707770.44",,,,,,""
"2024-08-07","'3132CWZB3'","MBS","UMBS MORTPASS 4% 09/37","15yr",,,,,"707519.67",,,,,,""
"2024-08-07","'3140K2V76'","MBS","UMBS MORTPASS 3% 10/49","30yr",,,,,"706609.72",,,,,,""
"2024-08-07","'3140K2CU6'","MBS","UMBS MORTPASS 3% 01/50","30yr",,,,,"706540.61",,,,,,""
"2024-08-07","'31418DAC6'","MBS","UMBS MORTPASS 3.5% 02/39","Other",,,,,"706433.68",,,,,,""
"2024-08-07","'31418DMC3'","MBS","UMBS MORTPASS 3% 03/30","Other",,,,,"706163.04",,,,,,""
"2024-08-07","'31418ABX5'","MBS","UMBS MORTPASS 3% 01/27","15yr",,,,,"706005.48",,,,,,""
"2024-08-07","'3140JXH27'","MBS","UMBS MORTPASS 3% 08/49","30yr",,,,,"705488.60",,,,,,""
"2024-08-07","'3140FRG90'","MBS","UMBS MORTPASS 2% 01/32","15yr",,,,,"705256.32",,,,,,""
"2024-08-07","'36297JXW9'","MBS","GNMA I MORTPASS 4% 07/39","30yr",,,,,"704854.56",,,,,,""
"2024-08-07","'3140JVQE5'","MBS","UMBS MORTPASS 4% 08/49","30yr",,,,,"704789.19",,,,,,""
"2024-08-07","'3140MBUW0'","MBS","UMBS MORTPASS 2.5% 03/37","15yr",,,,,"704154.29",,,,,,""
"2024-08-07","'3140KLCN0'","MBS","UMBS MORTPASS 2% 06/36","15yr",,,,,"704059.37",,,,,,""
"2024-08-07","'3138YBL92'","MBS","UMBS MORTPASS 3.5% 01/45","30yr",,,,,"703954.47",,,,,,""
"2024-08-07","'3133AKEW6'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"702368.78",,,,,,""
"2024-08-07","'36297FJC7'","MBS","GNMA I 4.5% 07/39","30yr",,,,,"701590.13",,,,,,""
"2024-08-07","'36294UT69'","MBS","GNMA I 3.5% 12/41","30yr",,,,,"701383.35",,,,,,""
"2024-08-07","'3133KKWD7'","MBS","UMBS MORTPASS 1.5% 12/50","30yr",,,,,"701119.14",,,,,,""
"2024-08-07","'3131XCUR6'","MBS","UMBS MORTPASS 3.5% 04/32","15yr",,,,,"700658.62",,,,,,""
"2024-08-07","'3140QU5F9'","MBS","UMBS MORTPASS 5% 05/39","15yr",,,,,"700000.00",,,,,,""
"2024-08-07","'36177TMZ7'","MBS","GNMA I MORTPASS 3% 10/42","30yr",,,,,"699330.72",,,,,,""
"2024-08-07","'3138W6QM1'","MBS","UMBS MORTPASS 3% 04/27","15yr",,,,,"699189.67",,,,,,""
"2024-08-07","'36179EJE9'","MBS","GNMA I MORTPASS 3% 02/43","30yr",,,,,"698425.90",,,,,,""
"2024-08-07","'3140J96T3'","MBS","UMBS MORTPASS 3% 06/28","15yr",,,,,"698204.08",,,,,,""
"2024-08-07","'3133GFEF8'","MBS","UMBS MORTPASS 1.5% 10/36","15yr",,,,,"698121.62",,,,,,""
"2024-08-07","'3138AXVW8'","MBS","UMBS MORTPASS 3% 11/26","15yr",,,,,"697401.29",,,,,,""
"2024-08-07","'3133CASH4'","MBS","UMBS MORTPASS 5.5% 08/53","30yr",,,,,"696508.05",,,,,,""
"2024-08-07","'31418CZV9'","MBS","UMBS MORTPASS 3% 08/48","30yr",,,,,"695604.44",,,,,,""
"2024-08-07","'3132D55U2'","MBS","UMBS MORTPASS 3% 08/35","15yr",,,,,"695353.23",,,,,,""
"2024-08-07","'3138YVHE2'","MBS","UMBS MORTPASS 3% 06/45","30yr",,,,,"695335.90",,,,,,""
"2024-08-07","'3140X9A62'","MBS","UMBS MORTPASS 2% 10/35","15yr",,,,,"695111.13",,,,,,""
"2024-08-07","'3131XDDL6'","MBS","UMBS MORTPASS 3% 12/32","15yr",,,,,"694916.76",,,,,,""
"2024-08-07","'3140NAGA5'","MBS","UMBS MORTPASS 5.5% 01/53","30yr",,,,,"693954.74",,,,,,""
"2024-08-07","'3140QG3L9'","MBS","UMBS MORTPASS 2.5% 02/41","Other",,,,,"693829.04",,,,,,""
"2024-08-07","'3140K4GG9'","MBS","UMBS MORTPASS 3% 11/49","30yr",,,,,"693659.71",,,,,,""
"2024-08-07","'3140JNN22'","MBS","UMBS MORTPASS 4.5% 02/49","30yr",,,,,"692446.59",,,,,,""
"2024-08-07","'3140KAZN9'","MBS","UMBS MORTPASS 2.5% 05/46","30yr",,,,,"691839.86",,,,,,""
"2024-08-07","'3133WJ3H0'","MBS","UMBS MORTPASS 5% 08/37","15yr",,,,,"691733.88",,,,,,""
"2024-08-07","'36296JPT6'","MBS","GNMA I MORTPASS 5% 06/39","30yr",,,,,"691597.69",,,,,,""
"2024-08-07","'3140QQXZ3'","MBS","UMBS MORTPASS 4.5% 11/37","15yr",,,,,"691161.49",,,,,,""
"2024-08-07","'3140GYNE5'","MBS","UMBS MORTPASS 3% 10/32","15yr",,,,,"691009.30",,,,,,""
"2024-08-07","'36177L2J2'","MBS","GNMA I 3.5% 12/41","30yr",,,,,"690440.19",,,,,,""
"2024-08-07","'3133HMCQ0'","MBS","UMBS MORTPASS 3% 02/30","Other",,,,,"690347.62",,,,,,""
"2024-08-07","'31418CM84'","MBS","UMBS MORTPASS 3% 07/47","30yr",,,,,"690154.30",,,,,,""
"2024-08-07","'31418DYN6'","MBS","UMBS MORTPASS 2.5% 04/36","15yr",,,,,"689837.26",,,,,,""
"2024-08-07","'3138YLZJ3'","MBS","UMBS MORTPASS 3% 04/30","15yr",,,,,"689320.10",,,,,,""
"2024-08-07","'3140JRZ95'","MBS","UMBS MORTPASS 3% 05/49","30yr",,,,,"688863.19",,,,,,""
"2024-08-07","'3132D6CR9'","MBS","UMBS MORTPASS 4.5% 08/37","15yr",,,,,"688431.34",,,,,,""
"2024-08-07","'36230SKH6'","MBS","GNMA I 3.5% 02/42","30yr",,,,,"688158.51",,,,,,""
"2024-08-07","'36179YML5'","MBS","GNMA II MORTPASS 6% 12/53","30yr",,,,,"687994.91",,,,,,""
"2024-08-07","'3140H5EU1'","MBS","UMBS MORTPASS 2.5% 12/32","15yr",,,,,"687540.68",,,,,,""
"2024-08-07","'31418DSN3'","MBS","UMBS MORTPASS 2.5% 09/35","15yr",,,,,"687404.13",,,,,,""
"2024-08-07","'36180HBX5'","MBS","GNMA I 3.5% 06/43","30yr",,,,,"686864.90",,,,,,""
"2024-08-07","'3622AAHC1'","MBS","GNMA II 2.5% 09/49","30yr",,,,,"686846.90",,,,,,""
"2024-08-07","'3140L3H95'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"686178.69",,,,,,""
