"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2024-10-02","'36294UWP3'","MBS","GNMA I MORTPASS 3% 09/42","30yr",,,,,"257481.31",,,,,,""
"2024-10-02","'3140A1TJ6'","MBS","UMBS MORTPASS 5.5% 09/53","30yr",,,,,"257231.96",,,,,,""
"2024-10-02","'31418EAT7'","MBS","UMBS MORTPASS 2.5% 01/37","15yr",,,,,"257213.45",,,,,,""
"2024-10-02","'36180F2D3'","MBS","GNMA I MORTPASS 4% 08/43","30yr",,,,,"257182.21",,,,,,""
"2024-10-02","'31339UJ43'","MBS","UMBS MORTPASS 4.5% 10/49","30yr",,,,,"257021.11",,,,,,""
"2024-10-02","'36180BH87'","MBS","GNMA I 3.5% 05/43","30yr",,,,,"256920.60",,,,,,""
"2024-10-02","'3620A4BC5'","MBS","GNMA I MORTPASS 5% 08/39","30yr",,,,,"256707.28",,,,,,""
"2024-10-02","'3131XWAN3'","MBS","UMBS MORTPASS 4% 03/47","30yr",,,,,"256248.25",,,,,,""
"2024-10-02","'3138MAC30'","MBS","UMBS MORTPASS 2.5% 09/42","30yr",,,,,"255892.28",,,,,,""
"2024-10-02","'3620A7PF6'","MBS","GNMA I MORTPASS 5% 09/39","30yr",,,,,"255888.87",,,,,,""
"2024-10-02","'3133LPVN4'","MBS","UMBS MORTPASS 4.5% 09/32","Other",,,,,"255857.83",,,,,,""
"2024-10-02","'36177UYG3'","MBS","GNMA I 3.5% 09/42","30yr",,,,,"255779.89",,,,,,""
"2024-10-02","'3620ABC20'","MBS","GNMA I MORTPASS 5% 11/39","30yr",,,,,"255735.46",,,,,,""
"2024-10-02","'3138LQ2Y9'","MBS","UMBS MORTPASS 3% 04/27","15yr",,,,,"255707.04",,,,,,""
"2024-10-02","'3132AETS5'","MBS","UMBS MORTPASS 4.5% 04/25","15yr",,,,,"255599.26",,,,,,""
"2024-10-02","'3620ABDA1'","MBS","GNMA I MORTPASS 5% 12/39","30yr",,,,,"255296.13",,,,,,""
"2024-10-02","'36296LMA5'","MBS","GNMA I 4.5% 02/39","30yr",,,,,"255281.26",,,,,,""
"2024-10-02","'36297ECR4'","MBS","GNMA I MORTPASS 5% 09/39","30yr",,,,,"255265.53",,,,,,""
"2024-10-02","'3140FR5L5'","MBS","UMBS MORTPASS 3.5% 04/32","15yr",,,,,"255003.63",,,,,,""
"2024-10-02","'3131XC4J3'","MBS","UMBS MORTPASS 3.5% 09/32","15yr",,,,,"254957.88",,,,,,""
"2024-10-02","'36296YZU9'","MBS","GNMA I 4.5% 11/39","30yr",,,,,"254862.80",,,,,,""
"2024-10-02","'3140H2DH8'","MBS","UMBS MORTPASS 3.5% 12/47","30yr",,,,,"254637.44",,,,,,""
"2024-10-02","'3620A8SS3'","MBS","GNMA I 4.5% 12/39","30yr",,,,,"254482.49",,,,,,""
"2024-10-02","'36296AGX6'","MBS","GNMA I 4.5% 03/39","30yr",,,,,"254441.99",,,,,,""
"2024-10-02","'3620ADE81'","MBS","GNMA I MORTPASS 5% 09/39","30yr",,,,,"254320.72",,,,,,""
"2024-10-02","'3620AJX61'","MBS","GNMA I 4.5% 12/39","30yr",,,,,"254251.80",,,,,,""
"2024-10-02","'3138XBZY3'","MBS","UMBS MORTPASS 3% 10/28","15yr",,,,,"254249.81",,,,,,""
"2024-10-02","'3620ABDR4'","MBS","GNMA I MORTPASS 5% 02/40","30yr",,,,,"254210.29",,,,,,""
"2024-10-02","'36179HWV9'","MBS","GNMA I MORTPASS 3% 01/43","30yr",,,,,"254082.81",,,,,,""
"2024-10-02","'36295CLM1'","MBS","GNMA I MORTPASS 3% 07/42","30yr",,,,,"253998.83",,,,,,""
"2024-10-02","'3140EWBT1'","MBS","UMBS MORTPASS 3% 05/46","30yr",,,,,"253902.18",,,,,,""
"2024-10-02","'3140X4WD4'","MBS","UMBS MORTPASS 3.5% 11/48","30yr",,,,,"253869.66",,,,,,""
"2024-10-02","'3131WFT68'","MBS","UMBS MORTPASS 5.5% 06/35","30yr",,,,,"253798.37",,,,,,""
"2024-10-02","'31414NFB5'","MBS","UMBS MORTPASS 6.5% 12/38","30yr",,,,,"253562.61",,,,,,""
"2024-10-02","'3133A1JF0'","MBS","UMBS 3.0%","30yr",,,,,"253096.98",,,,,,""
"2024-10-02","'36179WG51'","MBS","GNMA II 3.5% 06/51","30yr",,,,,"252937.38",,,,,,""
"2024-10-02","'3620ABD52'","MBS","GNMA I MORTPASS 5% 04/40","30yr",,,,,"252850.45",,,,,,""
"2024-10-02","'3131XDSN6'","MBS","UMBS MORTPASS 3.5% 06/33","15yr",,,,,"252725.02",,,,,,""
"2024-10-02","'3131Y9GJ6'","MBS","UMBS MORTPASS 3.5% 01/49","30yr",,,,,"252660.31",,,,,,""
"2024-10-02","'3131XAUV1'","MBS","UMBS MORTPASS 2.5% 09/29","15yr",,,,,"252566.48",,,,,,""
"2024-10-02","'3620A9AE1'","MBS","GNMA I MORTPASS 5% 11/39","30yr",,,,,"252488.06",,,,,,""
"2024-10-02","'3140KKGP3'","MBS","UMBS MORTPASS 2% 08/35","15yr",,,,,"252312.02",,,,,,""
"2024-10-02","'3133A3XP8'","MBS","UMBS MORTPASS 2% 04/50","30yr",,,,,"252221.53",,,,,,""
"2024-10-02","'36296LNV8'","MBS","GNMA I MORTPASS 4% 05/39","30yr",,,,,"252168.02",,,,,,""
"2024-10-02","'36295R4E5'","MBS","GNMA I MORTPASS 4% 02/39","30yr",,,,,"252139.48",,,,,,""
"2024-10-02","'3140HBZF8'","MBS","UMBS MORTPASS 4% 09/49","30yr",,,,,"252104.13",,,,,,""
"2024-10-02","'3138WJTG3'","MBS","UMBS MORTPASS 3% 01/47","30yr",,,,,"251979.62",,,,,,""
"2024-10-02","'3138E5CH9'","MBS","UMBS MORTPASS 3% 02/27","15yr",,,,,"251972.96",,,,,,""
"2024-10-02","'3620AB6W1'","MBS","GNMA I MORTPASS 5% 02/40","30yr",,,,,"251568.71",,,,,,""
"2024-10-02","'3140GYHM4'","MBS","UMBS MORTPASS 3% 01/33","15yr",,,,,"251381.80",,,,,,""
"2024-10-02","'3133L8MA0'","MBS","UMBS MORTPASS 2.5% 07/36","15yr",,,,,"250790.23",,,,,,""
"2024-10-02","'3140X7P37'","MBS","UMBS MORTPASS 2% 08/35","15yr",,,,,"250331.77",,,,,,""
"2024-10-02","'31418DTN2'","MBS","UMBS MORTPASS 2.5% 10/35","15yr",,,,,"250274.84",,,,,,""
"2024-10-02","'3620A1TH1'","MBS","GNMA I MORTPASS 5% 10/39","30yr",,,,,"250188.80",,,,,,""
"2024-10-02","'3132A5AA3'","MBS","UMBS MORTPASS 2.5% 11/42","30yr",,,,,"249886.61",,,,,,""
"2024-10-02","'3140QE4S8'","MBS","UMBS MORTPASS 2% 09/35","15yr",,,,,"249864.26",,,,,,""
"2024-10-02","'36180HJ82'","MBS","GNMA I MORTPASS 4% 09/43","30yr",,,,,"249843.88",,,,,,""
"2024-10-02","'3132A73H2'","MBS","UMBS MORTPASS 3% 02/30","15yr",,,,,"249651.26",,,,,,""
"2024-10-02","'3140MUHU7'","MBS","UMBS MORTPASS 4% 06/37","15yr",,,,,"249468.43",,,,,,""
"2024-10-02","'3138WUNA7'","MBS","UMBS MORTPASS 2% 05/28","15yr",,,,,"249337.07",,,,,,""
"2024-10-02","'36180JTV6'","MBS","GNMA I 3.5% 07/43","30yr",,,,,"249250.51",,,,,,""
"2024-10-02","'3138LQVU5'","MBS","UMBS MORTPASS 3% 04/27","15yr",,,,,"249020.65",,,,,,""
"2024-10-02","'36181CXR4'","MBS","GNMA I MORTPASS 3% 08/43","30yr",,,,,"249019.88",,,,,,""
"2024-10-02","'3133WJFL8'","MBS","UMBS MORTPASS 3.5% 05/37","15yr",,,,,"249005.79",,,,,,""
"2024-10-02","'3138WJHU5'","MBS","UMBS MORTPASS 2.5% 11/26","Other",,,,,"248893.74",,,,,,""
"2024-10-02","'3620AKTN6'","MBS","GNMA I MORTPASS 5% 12/39","30yr",,,,,"248699.52",,,,,,""
"2024-10-02","'3138WJKB3'","MBS","UMBS MORTPASS 2.5% 11/31","15yr",,,,,"248680.57",,,,,,""
"2024-10-02","'3620AMUB6'","MBS","GNMA I MORTPASS 4% 02/41","30yr",,,,,"248365.44",,,,,,""
"2024-10-02","'3132A8NX3'","MBS","UMBS MORTPASS 3% 12/26","Other",,,,,"248280.50",,,,,,""
"2024-10-02","'3140JWVV9'","MBS","UMBS MORTPASS 3% 07/49","30yr",,,,,"248141.10",,,,,,""
"2024-10-02","'3140JQTK9'","MBS","UMBS MORTPASS 3% 09/49","30yr",,,,,"247919.84",,,,,,""
"2024-10-02","'3620A83L5'","MBS","GNMA I 4.5% 11/39","30yr",,,,,"247835.59",,,,,,""
"2024-10-02","'3138YB2G7'","MBS","UMBS MORTPASS 3% 12/44","30yr",,,,,"247588.86",,,,,,""
"2024-10-02","'3131YBLX4'","MBS","UMBS MORTPASS 3.5% 04/49","30yr",,,,,"247543.85",,,,,,""
"2024-10-02","'3138EKJH9'","MBS","UMBS MORTPASS 3% 11/27","15yr",,,,,"247417.23",,,,,,""
"2024-10-02","'3620ADQW5'","MBS","GNMA I 4.5% 10/39","30yr",,,,,"247391.56",,,,,,""
"2024-10-02","'31418BZE9'","MBS","UMBS MORTPASS 2.5% 02/26","Other",,,,,"247377.12",,,,,,""
"2024-10-02","'36178LGM9'","MBS","GNMA I MORTPASS 3% 11/42","30yr",,,,,"247302.52",,,,,,""
"2024-10-02","'36180GDD9'","MBS","GNMA I 3.5% 07/43","30yr",,,,,"247296.85",,,,,,""
"2024-10-02","'3138WF6N1'","MBS","UMBS MORTPASS 3% 12/30","15yr",,,,,"247080.27",,,,,,""
"2024-10-02","'3138EHD58'","MBS","UMBS MORTPASS 3% 11/26","15yr",,,,,"247011.67",,,,,,""
"2024-10-02","'3138W2D93'","MBS","UMBS MORTPASS 2.5% 02/28","15yr",,,,,"246807.07",,,,,,""
"2024-10-02","'3131YCQN9'","MBS","UMBS MORTPASS 3% 05/49","30yr",,,,,"246662.97",,,,,,""
"2024-10-02","'3140H6US6'","MBS","UMBS MORTPASS 3% 04/33","15yr",,,,,"246470.50",,,,,,""
"2024-10-02","'3131XCDE4'","MBS","UMBS MORTPASS 2.5% 08/31","15yr",,,,,"246391.10",,,,,,""
"2024-10-02","'3140GUXZ5'","MBS","UMBS MORTPASS 3% 07/32","15yr",,,,,"246377.90",,,,,,""
"2024-10-02","'3140Q8V51'","MBS","UMBS MORTPASS 3.5% 02/48","30yr",,,,,"246299.77",,,,,,""
"2024-10-02","'36179VZS2'","MBS","GNMA II MORTPASS 3% 12/50","30yr",,,,,"246291.00",,,,,,""
"2024-10-02","'36176EQL8'","MBS","GNMA I 3.5% 11/41","30yr",,,,,"246194.52",,,,,,""
"2024-10-02","'36179LC75'","MBS","GNMA I MORTPASS 3% 03/43","30yr",,,,,"246166.69",,,,,,""
"2024-10-02","'36297BFX4'","MBS","GNMA I MORTPASS 5% 12/39","30yr",,,,,"246143.75",,,,,,""
"2024-10-02","'3131XR7K4'","MBS","UMBS MORTPASS 3.5% 07/45","30yr",,,,,"246095.45",,,,,,""
"2024-10-02","'3133A3F78'","MBS","UMBS 3.0%","30yr",,,,,"246084.25",,,,,,""
"2024-10-02","'3131XRKK9'","MBS","UMBS MORTPASS 3.5% 03/45","30yr",,,,,"245954.57",,,,,,""
"2024-10-02","'31418DDQ2'","MBS","UMBS MORTPASS 3% 06/29","Other",,,,,"245710.38",,,,,,""
"2024-10-02","'31329MG38'","MBS","UMBS MORTPASS 3% 07/30","15yr",,,,,"245619.94",,,,,,""
"2024-10-02","'36297HUZ9'","MBS","GNMA I 4.5% 07/39","30yr",,,,,"245607.99",,,,,,""
"2024-10-02","'3131WM6X9'","MBS","UMBS MORTPASS 3.5% 06/39","30yr",,,,,"245345.24",,,,,,""
"2024-10-02","'3138WJC97'","MBS","UMBS MORTPASS 2.5% 10/31","15yr",,,,,"245010.57",,,,,,""
"2024-10-02","'3140H5NY3'","MBS","UMBS MORTPASS 3% 02/33","15yr",,,,,"244854.81",,,,,,""
"2024-10-02","'3138XELK2'","MBS","UMBS MORTPASS 3% 05/29","15yr",,,,,"244599.76",,,,,,""
"2024-10-02","'36176W5X5'","MBS","GNMA I 3.5% 01/42","30yr",,,,,"244553.27",,,,,,""
"2024-10-02","'3140X73K3'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"244363.19",,,,,,""
"2024-10-02","'3620C4N63'","MBS","GNMA I 3.5% 03/42","30yr",,,,,"244245.36",,,,,,""
"2024-10-02","'3133G6LJ2'","MBS","UMBS MORTPASS 2.5% 07/34","15yr",,,,,"244151.41",,,,,,""
"2024-10-02","'36178RTK6'","MBS","GNMA I MORTPASS 3% 03/43","30yr",,,,,"244071.04",,,,,,""
"2024-10-02","'36176RC91'","MBS","GNMA I MORTPASS 4% 10/41","30yr",,,,,"244068.13",,,,,,""
"2024-10-02","'3133APWZ8'","MBS","UMBS MORTPASS 3% 07/51","30yr",,,,,"243940.00",,,,,,""
"2024-10-02","'31417GAG1'","MBS","UMBS MORTPASS 3% 04/28","15yr",,,,,"243769.59",,,,,,""
"2024-10-02","'3132DWAH6'","MBS","UMBS MORTPASS 3% 11/50","30yr",,,,,"243570.03",,,,,,""
"2024-10-02","'3138WUM59'","MBS","UMBS MORTPASS 2% 05/28","15yr",,,,,"243499.23",,,,,,""
"2024-10-02","'3140JG3K9'","MBS","UMBS MORTPASS 4% 11/49","30yr",,,,,"243190.63",,,,,,""
"2024-10-02","'36290TJX8'","MBS","GNMA I 3.5% 02/42","30yr",,,,,"243126.43",,,,,,""
"2024-10-02","'31334YSX6'","MBS","UMBS MORTPASS 3.5% 08/49","30yr",,,,,"243064.00",,,,,,""
"2024-10-02","'3140LWXL6'","MBS","UMBS MORTPASS 5% 09/52","30yr",,,,,"242692.91",,,,,,""
"2024-10-02","'36297FJJ2'","MBS","GNMA I 4.5% 08/39","30yr",,,,,"242570.93",,,,,,""
"2024-10-02","'3133BD2S3'","MBS","UMBS MORTPASS 4% 06/52","30yr",,,,,"242458.65",,,,,,""
"2024-10-02","'3140QLFG6'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"242226.75",,,,,,""
"2024-10-02","'36179EHY7'","MBS","GNMA I MORTPASS 3% 12/42","30yr",,,,,"242219.60",,,,,,""
"2024-10-02","'3620A7B20'","MBS","GNMA I 4.5% 12/39","30yr",,,,,"242021.88",,,,,,""
"2024-10-02","'3620A4GV8'","MBS","GNMA I MORTPASS 5% 12/39","30yr",,,,,"242000.29",,,,,,""
"2024-10-02","'3138W2YX7'","MBS","UMBS MORTPASS 3% 01/44","30yr",,,,,"241965.06",,,,,,""
"2024-10-02","'36295UB42'","MBS","GNMA I MORTPASS 5% 02/40","30yr",,,,,"241891.54",,,,,,""
"2024-10-02","'3620A6WJ2'","MBS","GNMA I MORTPASS 5% 10/39","30yr",,,,,"241777.61",,,,,,""
"2024-10-02","'3140X8WY9'","MBS","UMBS MORTPASS 2% 12/35","15yr",,,,,"241609.97",,,,,,""
"2024-10-02","'3620ACGN8'","MBS","GNMA I MORTPASS 5% 12/39","30yr",,,,,"241575.07",,,,,,""
"2024-10-02","'31417L2A2'","MBS","UMBS MORTPASS 6% 09/39","30yr",,,,,"241485.98",,,,,,""
"2024-10-02","'36179VMB3'","MBS","GNMA II MORTPASS 2% 05/50","30yr",,,,,"241315.37",,,,,,""
"2024-10-02","'3138ENHQ5'","MBS","UMBS MORTPASS 3% 06/28","15yr",,,,,"241303.35",,,,,,""
"2024-10-02","'3138EJRG5'","MBS","UMBS MORTPASS 3% 09/27","15yr",,,,,"241299.56",,,,,,""
"2024-10-02","'31329NAR9'","MBS","UMBS MORTPASS 3.5% 02/45","30yr",,,,,"241269.98",,,,,,""
"2024-10-02","'3138WJV62'","MBS","UMBS MORTPASS 2.5% 02/27","Other",,,,,"240977.23",,,,,,""
"2024-10-02","'31417YPS0'","MBS","UMBS MORTPASS 5.5% 04/40","30yr",,,,,"240936.10",,,,,,""
"2024-10-02","'36297H7E2'","MBS","GNMA I MORTPASS 5% 04/40","30yr",,,,,"240631.69",,,,,,""
"2024-10-02","'31417EV32'","MBS","UMBS MORTPASS 3% 02/28","15yr",,,,,"240541.01",,,,,,""
"2024-10-02","'36179WBZ0'","MBS","GNMA II MORTPASS 3% 03/51","30yr",,,,,"240389.19",,,,,,""
"2024-10-02","'36297JE34'","MBS","GNMA I MORTPASS 4% 03/39","30yr",,,,,"240130.18",,,,,,""
"2024-10-02","'36180KRF0'","MBS","GNMA I 3.5% 05/43","30yr",,,,,"240011.77",,,,,,""
"2024-10-02","'3138WG2D5'","MBS","UMBS MORTPASS 3.5% 04/31","15yr",,,,,"239937.18",,,,,,""
"2024-10-02","'3140J5LV9'","MBS","UMBS MORTPASS 3.5% 02/32","15yr",,,,,"239620.70",,,,,,""
"2024-10-02","'3132DWEA7'","MBS","UMBS MORTPASS 4.5% 05/52","30yr",,,,,"239431.20",,,,,,""
"2024-10-02","'31418DB50'","MBS","UMBS MORTPASS 4% 05/34","15yr",,,,,"239344.15",,,,,,""
"2024-10-02","'3132A8JU4'","MBS","UMBS MORTPASS 2.5% 08/26","Other",,,,,"239225.88",,,,,,""
"2024-10-02","'3620AB5H5'","MBS","GNMA I MORTPASS 5% 01/40","30yr",,,,,"239196.96",,,,,,""
"2024-10-02","'3140KNPN2'","MBS","UMBS MORTPASS 2% 10/35","15yr",,,,,"239057.06",,,,,,""
"2024-10-02","'3138AXCN9'","MBS","UMBS MORTPASS 3% 11/26","15yr",,,,,"238916.99",,,,,,""
"2024-10-02","'36296XSV7'","MBS","GNMA I MORTPASS 5% 03/39","30yr",,,,,"238841.42",,,,,,""
"2024-10-02","'3133BN4P5'","MBS","UMBS MORTPASS 4% 10/52","30yr",,,,,"238759.06",,,,,,""
"2024-10-02","'36178GRR7'","MBS","GNMA I 3.5% 10/42","30yr",,,,,"238666.01",,,,,,""
"2024-10-02","'36179EJK5'","MBS","GNMA I MORTPASS 3% 02/43","30yr",,,,,"238373.48",,,,,,""
"2024-10-02","'3138WE5N5'","MBS","UMBS MORTPASS 2.5% 02/30","15yr",,,,,"238276.71",,,,,,""
"2024-10-02","'31418CVH4'","MBS","UMBS MORTPASS 3% 03/28","Other",,,,,"237771.43",,,,,,""
"2024-10-02","'3620A2CP9'","MBS","GNMA I 4.5% 07/39","30yr",,,,,"237719.39",,,,,,""
"2024-10-02","'3138ELGC1'","MBS","UMBS MORTPASS 3% 06/28","15yr",,,,,"237654.84",,,,,,""
"2024-10-02","'3138LYCA3'","MBS","UMBS MORTPASS 3% 07/27","15yr",,,,,"237563.29",,,,,,""
"2024-10-02","'3131WNX41'","MBS","UMBS MORTPASS 4.5% 05/40","30yr",,,,,"237150.06",,,,,,""
"2024-10-02","'36179HUL3'","MBS","GNMA I MORTPASS 3% 12/42","30yr",,,,,"237139.39",,,,,,""
"2024-10-02","'3133KHTP1'","MBS","UMBS MORTPASS 4% 03/50","30yr",,,,,"237134.50",,,,,,""
"2024-10-02","'36297BEZ0'","MBS","GNMA I 4.5% 07/39","30yr",,,,,"237125.73",,,,,,""
"2024-10-02","'31418DGD8'","MBS","UMBS MORTPASS 2.5% 10/29","Other",,,,,"237042.51",,,,,,""
"2024-10-02","'36179N5U8'","MBS","GNMA II MORTPASS 3% 03/44","30yr",,,,,"236984.01",,,,,,""
"2024-10-02","'3138E54C9'","MBS","UMBS MORTPASS 3% 05/27","15yr",,,,,"236616.04",,,,,,""
"2024-10-02","'3133G63F0'","MBS","UMBS MORTPASS 2.5% 10/34","15yr",,,,,"236413.67",,,,,,""
"2024-10-02","'3620A7BT1'","MBS","GNMA I MORTPASS 5% 12/39","30yr",,,,,"236225.42",,,,,,""
"2024-10-02","'3620AAXD5'","MBS","GNMA I MORTPASS 5% 10/39","30yr",,,,,"236148.14",,,,,,""
"2024-10-02","'3140F9LZ6'","MBS","UMBS MORTPASS 4.5% 06/47","30yr",,,,,"235702.78",,,,,,""
"2024-10-02","'31329QEC1'","MBS","UMBS MORTPASS 3% 03/29","Other",,,,,"235694.50",,,,,,""
"2024-10-02","'36297GQ60'","MBS","GNMA I MORTPASS 4% 06/41","30yr",,,,,"235480.24",,,,,,""
"2024-10-02","'36177T5Y9'","MBS","GNMA I MORTPASS 4% 05/42","30yr",,,,,"235172.25",,,,,,""
"2024-10-02","'3140X6MY4'","MBS","UMBS MORTPASS 4% 01/34","15yr",,,,,"235169.79",,,,,,""
"2024-10-02","'3620AFE29'","MBS","GNMA I MORTPASS 5% 12/39","30yr",,,,,"235135.40",,,,,,""
"2024-10-02","'36176SKQ2'","MBS","GNMA I MORTPASS 4% 11/41","30yr",,,,,"235092.43",,,,,,""
"2024-10-02","'36297FWB4'","MBS","GNMA I 4.5% 09/39","30yr",,,,,"234939.79",,,,,,""
"2024-10-02","'36295CFZ9'","MBS","GNMA I 3.5% 11/42","30yr",,,,,"234839.48",,,,,,""
"2024-10-02","'3140F46H4'","MBS","UMBS MORTPASS 3% 07/46","30yr",,,,,"234834.89",,,,,,""
"2024-10-02","'36296LM64'","MBS","GNMA I MORTPASS 4% 04/39","30yr",,,,,"234795.72",,,,,,""
"2024-10-02","'3620AWC81'","MBS","GNMA I MORTPASS 4% 11/41","30yr",,,,,"234772.51",,,,,,""
"2024-10-02","'3140K0P69'","MBS","UMBS MORTPASS 2.5% 11/34","15yr",,,,,"234726.01",,,,,,""
"2024-10-02","'36295RWP9'","MBS","GNMA I 4.5% 12/39","30yr",,,,,"234671.91",,,,,,""
"2024-10-02","'36297FYH9'","MBS","GNMA I MORTPASS 5% 10/39","30yr",,,,,"234581.78",,,,,,""
"2024-10-02","'31418CA46'","MBS","UMBS MORTPASS 3% 08/26","Other",,,,,"234539.66",,,,,,""
"2024-10-02","'3140FVMG8'","MBS","UMBS MORTPASS 3.5% 03/47","30yr",,,,,"234230.67",,,,,,""
"2024-10-02","'36295CJP7'","MBS","GNMA I MORTPASS 3% 06/43","30yr",,,,,"233972.41",,,,,,""
"2024-10-02","'3620A3XV1'","MBS","GNMA I 4.5% 12/39","30yr",,,,,"233664.43",,,,,,""
"2024-10-02","'3138AVRH0'","MBS","UMBS MORTPASS 3% 10/26","15yr",,,,,"233661.84",,,,,,""
"2024-10-02","'3620AS3J6'","MBS","GNMA I MORTPASS 4% 10/41","30yr",,,,,"233606.03",,,,,,""
"2024-10-02","'3132CWUD4'","MBS","UMBS MORTPASS 2.5% 11/36","15yr",,,,,"233086.75",,,,,,""
"2024-10-02","'36295RW53'","MBS","GNMA I MORTPASS 5% 01/40","30yr",,,,,"233017.20",,,,,,""
"2024-10-02","'3132D6N48'","MBS","UMBS MORTPASS 2% 05/36","15yr",,,,,"232561.38",,,,,,""
"2024-10-02","'3138M5SE0'","MBS","UMBS MORTPASS 3% 09/27","15yr",,,,,"232531.76",,,,,,""
"2024-10-02","'3131WMLM6'","MBS","UMBS MORTPASS 5% 01/39","30yr",,,,,"232500.02",,,,,,""
"2024-10-02","'3131XDQV0'","MBS","UMBS MORTPASS 3.5% 05/28","Other",,,,,"232441.09",,,,,,""
"2024-10-02","'3138AVA47'","MBS","UMBS MORTPASS 3% 11/26","15yr",,,,,"232419.54",,,,,,""
"2024-10-02","'36181FKG5'","MBS","GNMA I MORTPASS 4% 08/43","30yr",,,,,"232082.29",,,,,,""
"2024-10-02","'3620AVAL6'","MBS","GNMA I MORTPASS 3% 08/42","30yr",,,,,"232002.14",,,,,,""
"2024-10-02","'3138WB2G9'","MBS","UMBS MORTPASS 2.5% 06/29","15yr",,,,,"231911.03",,,,,,""
"2024-10-02","'3131XK7A1'","MBS","UMBS MORTPASS 2.5% 12/42","30yr",,,,,"231908.57",,,,,,""
"2024-10-02","'3138M8HY2'","MBS","UMBS MORTPASS 3% 08/27","15yr",,,,,"231709.48",,,,,,""
"2024-10-02","'3140E1SC8'","MBS","UMBS MORTPASS 4% 09/45","30yr",,,,,"231152.79",,,,,,""
"2024-10-02","'3131XTPH7'","MBS","UMBS MORTPASS 3.5% 11/45","30yr",,,,,"231011.04",,,,,,""
"2024-10-02","'3131X97L2'","MBS","UMBS MORTPASS 3.5% 12/28","15yr",,,,,"230955.87",,,,,,""
"2024-10-02","'36176PT30'","MBS","GNMA I 3.5% 04/42","30yr",,,,,"230711.07",,,,,,""
"2024-10-02","'3140N5EU4'","MBS","UMBS MORTPASS 4.5% 11/37","15yr",,,,,"230649.20",,,,,,""
"2024-10-02","'3140X7KM0'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"230610.97",,,,,,""
"2024-10-02","'36294UU67'","MBS","GNMA I 3.5% 04/42","30yr",,,,,"230512.81",,,,,,""
"2024-10-02","'36178GRQ9'","MBS","GNMA I 3.5% 11/42","30yr",,,,,"230453.82",,,,,,""
"2024-10-02","'3140GW6W8'","MBS","UMBS MORTPASS 3% 09/47","30yr",,,,,"230407.17",,,,,,""
"2024-10-02","'36176AA33'","MBS","GNMA I 3.5% 03/42","30yr",,,,,"230331.57",,,,,,""
"2024-10-02","'36295GVP4'","MBS","GNMA I MORTPASS 5% 06/37","30yr",,,,,"230265.07",,,,,,""
"2024-10-02","'36176UJW6'","MBS","GNMA I 3.5% 11/41","30yr",,,,,"230229.51",,,,,,""
"2024-10-02","'3132A8Q44'","MBS","UMBS MORTPASS 2.5% 05/31","15yr",,,,,"230084.55",,,,,,""
"2024-10-02","'3133ARKV6'","MBS","UMBS MORTPASS 3% 09/51","30yr",,,,,"230049.48",,,,,,""
"2024-10-02","'3138YFBB9'","MBS","UMBS MORTPASS 2.5% 01/30","15yr",,,,,"230043.48",,,,,,""
"2024-10-02","'36297ADQ3'","MBS","GNMA I 4.5% 08/39","30yr",,,,,"230037.43",,,,,,""
"2024-10-02","'31407PW95'","MBS","UMBS MORTPASS 5% 10/35","30yr",,,,,"229954.78",,,,,,""
"2024-10-02","'3132A1DT8'","MBS","UMBS MORTPASS 5.5% 01/36","30yr",,,,,"229803.20",,,,,,""
"2024-10-02","'3140Q8DA0'","MBS","UMBS MORTPASS 3.5% 01/48","30yr",,,,,"229362.82",,,,,,""
"2024-10-02","'3620C4MV9'","MBS","GNMA I 3.5% 02/42","30yr",,,,,"229316.89",,,,,,""
"2024-10-02","'3620A7P74'","MBS","GNMA I MORTPASS 5% 11/39","30yr",,,,,"229281.93",,,,,,""
"2024-10-02","'3140KGXE8'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"229068.21",,,,,,""
"2024-10-02","'3132AD7J1'","MBS","UMBS MORTPASS 4% 02/29","Other",,,,,"229061.74",,,,,,""
"2024-10-02","'3140HBCU0'","MBS","UMBS MORTPASS 4.5% 02/48","30yr",,,,,"229040.82",,,,,,""
"2024-10-02","'3140XJ3A9'","MBS","UMBS MORTPASS 4.5% 01/38","15yr",,,,,"228842.29",,,,,,""
"2024-10-02","'3131Y9VS9'","MBS","UMBS MORTPASS 3.5% 02/49","30yr",,,,,"228585.57",,,,,,""
"2024-10-02","'31418CDV3'","MBS","UMBS MORTPASS 3% 11/26","Other",,,,,"228528.89",,,,,,""
"2024-10-02","'3132CJAU7'","MBS","UMBS MORTPASS 3% 07/28","Other",,,,,"228520.92",,,,,,""
"2024-10-02","'3140XCY93'","MBS","UMBS MORTPASS 3% 09/36","15yr",,,,,"228450.74",,,,,,""
"2024-10-02","'3140J5RP6'","MBS","UMBS MORTPASS 4% 06/47","30yr",,,,,"228417.44",,,,,,""
