"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2024-07-03","'3140KMGU8'","MBS","UMBS MORTPASS 1.5% 09/35","15yr",,,,,"3907335.52",,,,,,""
"2024-07-03","'3140KVJ43'","MBS","UMBS MORTPASS 1.5% 12/35","15yr",,,,,"3905096.47",,,,,,""
"2024-07-03","'3140K1C87'","MBS","UMBS MORTPASS 3% 11/49","30yr",,,,,"3899002.56",,,,,,""
"2024-07-03","'3140JLZX5'","MBS","UMBS MORTPASS 4% 02/49","30yr",,,,,"3898022.24",,,,,,""
"2024-07-03","'36179RQ36'","MBS","GNMA II MORTPASS 4% 10/45","30yr",,,,,"3894200.07",,,,,,""
"2024-07-03","'31418CZA5'","MBS","UMBS MORTPASS 3.5% 08/28","Other",,,,,"3893255.82",,,,,,""
"2024-07-03","'3138WJU63'","MBS","UMBS MORTPASS 2% 02/32","15yr",,,,,"3892999.25",,,,,,""
"2024-07-03","'3133ADFM3'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"3891213.72",,,,,,""
"2024-07-03","'3133WJSF7'","MBS","UMBS MORTPASS 3.5% 07/37","15yr",,,,,"3890658.54",,,,,,""
"2024-07-03","'3138EGW67'","MBS","UMBS MORTPASS 4% 07/29","Other",,,,,"3890631.16",,,,,,"Y"
"2024-07-03","'3133GACV6'","MBS","UMBS MORTPASS 2% 10/35","15yr",,,,,"3888972.97",,,,,,""
"2024-07-03","'36179VFQ8'","MBS","GNMA II 3.5% 02/50","30yr",,,,,"3888627.71",,,,,,""
"2024-07-03","'36202FZZ2'","MBS","GNMA II 4.5% 12/41","30yr",,,,,"3887861.38",,,,,,""
"2024-07-03","'3133AAQK1'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"3886253.94",,,,,,""
"2024-07-03","'3140X4EW2'","MBS","UMBS MORTPASS 3.5% 06/29","Other",,,,,"3883428.53",,,,,,""
"2024-07-03","'3132AERF5'","MBS","UMBS MORTPASS 2.5% 12/31","15yr",,,,,"3881563.71",,,,,,""
"2024-07-03","'36178DPE5'","MBS","GNMA I MORTPASS 3% 11/42","30yr",,,,,"3879653.57",,,,,,""
"2024-07-03","'3140HJZX2'","MBS","UMBS MORTPASS 4% 05/48","30yr",,,,,"3870406.05",,,,,,""
"2024-07-03","'3140MGG88'","MBS","UMBS MORTPASS 2% 02/52","30yr",,,,,"3865061.00",,,,,,""
"2024-07-03","'3132CXEK4'","MBS","UMBS MORTPASS 3% 02/32","15yr",,,,,"3861700.99",,,,,,"Y"
"2024-07-03","'3133ACBN7'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"3859393.41",,,,,,""
"2024-07-03","'3133WJ3Z0'","MBS","UMBS MORTPASS 4% 09/37","15yr",,,,,"3841154.15",,,,,,""
"2024-07-03","'3133AFYY1'","MBS","UMBS MORTPASS 3.5% 02/51","30yr",,,,,"3835484.98",,,,,,""
"2024-07-03","'3133AYZU7'","MBS","UMBS MORTPASS 2% 12/51","30yr",,,,,"3832956.97",,,,,,""
"2024-07-03","'3140K1F43'","MBS","UMBS MORTPASS 3% 09/49","30yr",,,,,"3830120.57",,,,,,""
"2024-07-03","'3140QANZ9'","MBS","UMBS MORTPASS 5% 02/49","30yr",,,,,"3829911.53",,,,,,""
"2024-07-03","'3133AMPZ3'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"3822904.20",,,,,,""
"2024-07-03","'3140X4XK7'","MBS","UMBS MORTPASS 2.5% 02/26","Other",,,,,"3813649.66",,,,,,""
"2024-07-03","'3140JYRH1'","MBS","UMBS MORTPASS 3% 10/49","30yr",,,,,"3799061.80",,,,,,""
"2024-07-03","'3140L1TK1'","MBS","UMBS MORTPASS 1.5% 02/51","30yr",,,,,"3798654.19",,,,,,""
"2024-07-03","'36179NX78'","MBS","GNMA II 4.5% 01/44","30yr",,,,,"3793624.27",,,,,,""
"2024-07-03","'3140MENT9'","MBS","UMBS MORTPASS 2% 01/37","15yr",,,,,"3792684.62",,,,,,""
"2024-07-03","'3133AULN6'","MBS","UMBS MORTPASS 2% 10/51","30yr",,,,,"3792237.56",,,,,,""
"2024-07-03","'31418DFN7'","MBS","UMBS MORTPASS 3.5% 09/39","Other",,,,,"3787199.18",,,,,,""
"2024-07-03","'3140Q7UN5'","MBS","UMBS MORTPASS 2.5% 10/32","15yr",,,,,"3780945.82",,,,,,""
"2024-07-03","'36178EDD8'","MBS","GNMA I MORTPASS 3% 05/43","30yr",,,,,"3780364.98",,,,,,""
"2024-07-03","'3133KTFH8'","MBS","UMBS MORTPASS 2% 03/40","Other",,,,,"3776302.16",,,,,,""
"2024-07-03","'3140XGNZ8'","MBS","UMBS MORTPASS 2.5% 04/37","15yr",,,,,"3773380.53",,,,,,""
"2024-07-03","'3140X57B3'","MBS","UMBS MORTPASS 3% 11/33","15yr",,,,,"3772895.11",,,,,,""
"2024-07-03","'3140LNJ99'","MBS","UMBS MORTPASS 2.5% 04/51","30yr",,,,,"3772699.77",,,,,,""
"2024-07-03","'3140FGGZ6'","MBS","UMBS MORTPASS 3% 12/46","30yr",,,,,"3771085.87",,,,,,""
"2024-07-03","'3140QHPG4'","MBS","UMBS MORTPASS 1.5% 03/36","15yr",,,,,"3764363.39",,,,,,""
"2024-07-03","'3133GGNS8'","MBS","UMBS MORTPASS 1.5% 02/37","15yr",,,,,"3764255.29",,,,,,""
"2024-07-03","'3140MUQE3'","MBS","UMBS MORTPASS 3% 06/37","15yr",,,,,"3763912.79",,,,,,""
"2024-07-03","'3133WJUY3'","MBS","UMBS MORTPASS 3.5% 07/37","15yr",,,,,"3761082.11",,,,,,""
"2024-07-03","'3140JXEA2'","MBS","UMBS MORTPASS 3% 09/49","30yr",,,,,"3754471.15",,,,,,""
"2024-07-03","'3140QCUZ7'","MBS","UMBS MORTPASS 2% 03/33","15yr",,,,,"3754040.96",,,,,,""
"2024-07-03","'3133KKYQ6'","MBS","UMBS MORTPASS 1.5% 10/50","30yr",,,,,"3753735.90",,,,,,""
"2024-07-03","'36297GVA5'","MBS","GNMA I MORTPASS 3% 01/43","30yr",,,,,"3750963.10",,,,,,""
"2024-07-03","'3133L77L5'","MBS","UMBS MORTPASS 1.5% 12/35","15yr",,,,,"3749950.57",,,,,,""
"2024-07-03","'3140L8EY2'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"3749794.70",,,,,,""
"2024-07-03","'3140GVTP0'","MBS","UMBS MORTPASS 3.5% 08/47","30yr",,,,,"3748192.65",,,,,,""
"2024-07-03","'3140QMCW2'","MBS","UMBS MORTPASS 3.5% 09/51","30yr",,,,,"3742743.55",,,,,,""
"2024-07-03","'3133GGG23'","MBS","UMBS MORTPASS 2% 01/37","15yr",,,,,"3738610.67",,,,,,""
"2024-07-03","'3133ALZB7'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"3736776.49",,,,,,""
"2024-07-03","'3133ALFV5'","MBS","UMBS MORTPASS 1.5% 05/51","30yr",,,,,"3734816.19",,,,,,""
"2024-07-03","'3132AET55'","MBS","UMBS MORTPASS 4.5% 02/46","30yr",,,,,"3733840.35",,,,,,""
"2024-07-03","'3132DWJR5'","MBS","UMBS MORTPASS 5.5% 11/53","30yr",,,,,"3729535.70",,,,,,""
"2024-07-03","'3138EQCN0'","MBS","UMBS MORTPASS 2% 08/30","15yr",,,,,"3728275.80",,,,,,""
"2024-07-03","'3140MJRC1'","MBS","UMBS MORTPASS 2.5% 02/52","30yr",,,,,"3726722.78",,,,,,""
"2024-07-03","'3140QLBD7'","MBS","UMBS MORTPASS 2% 06/36","15yr",,,,,"3724180.74",,,,,,""
"2024-07-03","'3140JVT69'","MBS","UMBS MORTPASS 3% 10/49","30yr",,,,,"3724048.08",,,,,,""
"2024-07-03","'3131XUUG0'","MBS","UMBS MORTPASS 3.5% 08/46","30yr",,,,,"3720873.11",,,,,,""
"2024-07-03","'3140LQWT3'","MBS","UMBS MORTPASS 1.5% 08/36","15yr",,,,,"3717326.46",,,,,,""
"2024-07-03","'3133AFWC1'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"3716523.02",,,,,,""
"2024-07-03","'3133BNZA4'","MBS","UMBS MORTPASS 4% 10/52","30yr",,,,,"3713392.68",,,,,,""
"2024-07-03","'3133KYT90'","MBS","UMBS MORTPASS 2% 08/40","Other",,,,,"3689019.86",,,,,,""
"2024-07-03","'3140K76R9'","MBS","UMBS MORTPASS 3% 01/50","30yr",,,,,"3687001.34",,,,,,""
"2024-07-03","'36230LKX6'","MBS","GNMA I MORTPASS 3% 12/42","30yr",,,,,"3683886.04",,,,,,""
"2024-07-03","'3133A0ZG2'","MBS","UMBS MORTPASS 4% 01/50","30yr",,,,,"3682716.71",,,,,,""
"2024-07-03","'3140KLDV1'","MBS","UMBS MORTPASS 2.5% 07/51","30yr",,,,,"3679376.58",,,,,,""
"2024-07-03","'31418C2M5'","MBS","UMBS MORTPASS 3% 09/48","30yr",,,,,"3679319.48",,,,,,""
"2024-07-03","'3140QBTA6'","MBS","UMBS MORTPASS 3% 09/44","30yr",,,,,"3678028.76",,,,,,""
"2024-07-03","'3140JXKT4'","MBS","UMBS MORTPASS 3% 10/34","15yr",,,,,"3673571.46",,,,,,""
"2024-07-03","'3133ABGH7'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"3671070.92",,,,,,""
"2024-07-03","'3133WJB81'","MBS","UMBS MORTPASS 2.5% 04/37","15yr",,,,,"3669766.67",,,,,,""
"2024-07-03","'3140K8QE4'","MBS","UMBS MORTPASS 3% 03/50","30yr",,,,,"3668781.54",,,,,,""
"2024-07-03","'3140QHFW0'","MBS","UMBS MORTPASS 1.5% 02/36","15yr",,,,,"3668355.36",,,,,,""
"2024-07-03","'3131Y32U9'","MBS","UMBS MORTPASS 4.5% 10/48","30yr",,,,,"3657030.23",,,,,,""
"2024-07-03","'3140MAW91'","MBS","UMBS MORTPASS 3% 04/37","15yr",,,,,"3656688.39",,,,,,""
"2024-07-03","'3133A3GY8'","MBS","UMBS 2.5%","30yr",,,,,"3655949.70",,,,,,""
"2024-07-03","'3140MNYX8'","MBS","UMBS MORTPASS 3% 05/37","15yr",,,,,"3652567.41",,,,,,""
"2024-07-03","'3140JSC23'","MBS","UMBS MORTPASS 1.5% 03/36","15yr",,,,,"3644639.88",,,,,,""
"2024-07-03","'3133B9LT9'","MBS","UMBS MORTPASS 3% 04/52","30yr",,,,,"3643847.33",,,,,,""
"2024-07-03","'3140JG6Y6'","MBS","UMBS MORTPASS 4% 11/48","30yr",,,,,"3640544.61",,,,,,""
"2024-07-03","'3133GFPJ8'","MBS","UMBS MORTPASS 1.5% 11/36","15yr",,,,,"3639551.36",,,,,,""
"2024-07-03","'3140X6AW1'","MBS","UMBS MORTPASS 3.5% 12/39","Other",,,,,"3629682.44",,,,,,""
"2024-07-03","'3132DWJH7'","MBS","UMBS MORTPASS 6.5% 09/53","30yr",,,,,"3614639.26",,,,,,""
"2024-07-03","'31418E5V8'","MBS","UMBS MORTPASS 5% 05/39","15yr",,,,,"3611946.93",,,,,,""
"2024-07-03","'3133ANY24'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"3608101.11",,,,,,""
"2024-07-03","'3133AUPX0'","MBS","UMBS MORTPASS 2% 10/51","30yr",,,,,"3605611.26",,,,,,""
"2024-07-03","'3133GGFZ1'","MBS","UMBS MORTPASS 1.5% 01/37","15yr",,,,,"3603936.78",,,,,,""
"2024-07-03","'3133B3GG6'","MBS","UMBS MORTPASS 2% 01/52","30yr",,,,,"3603897.35",,,,,,""
"2024-07-03","'3140KLHQ8'","MBS","UMBS MORTPASS 2% 10/50","30yr",,,,,"3602911.51",,,,,,""
"2024-07-03","'3133B1Y62'","MBS","UMBS MORTPASS 2.5% 01/52","30yr",,,,,"3602488.23",,,,,,""
"2024-07-03","'3620AASM1'","MBS","GNMA I 4.5% 08/39","30yr",,,,,"3593246.97",,,,,,""
"2024-07-03","'3132AERB4'","MBS","UMBS MORTPASS 3.5% 11/29","15yr",,,,,"3592634.16",,,,,,""
"2024-07-03","'3133AKQN3'","MBS","UMBS MORTPASS 2.5% 04/51","30yr",,,,,"3588982.19",,,,,,""
"2024-07-03","'3140HNKR2'","MBS","UMBS MORTPASS 1.5% 12/50","30yr",,,,,"3583281.74",,,,,,""
"2024-07-03","'3140KNEG9'","MBS","UMBS MORTPASS 3.5% 10/50","30yr",,,,,"3577962.76",,,,,,""
"2024-07-03","'31410LV66'","MBS","UMBS MORTPASS 3% 10/28","15yr",,,,,"3573768.91",,,,,,""
"2024-07-03","'3140KNMW5'","MBS","UMBS MORTPASS 2.5% 10/50","30yr",,,,,"3573683.87",,,,,,""
"2024-07-03","'3131XYWF2'","MBS","UMBS MORTPASS 4% 12/47","30yr",,,,,"3570740.21",,,,,,""
"2024-07-03","'3133ADPH3'","MBS","UMBS MORTPASS 2% 12/50","30yr",,,,,"3568467.28",,,,,,""
"2024-07-03","'3132A8ZA0'","MBS","UMBS MORTPASS 3% 01/28","Other",,,,,"3567258.36",,,,,,""
"2024-07-03","'31418DN81'","MBS","UMBS MORTPASS 3% 05/35","15yr",,,,,"3559744.90",,,,,,""
"2024-07-03","'3133BA6P1'","MBS","UMBS MORTPASS 4.5% 05/52","30yr",,,,,"3559081.22",,,,,,""
"2024-07-03","'3133WJHA0'","MBS","UMBS MORTPASS 3% 05/37","15yr",,,,,"3558398.19",,,,,,""
"2024-07-03","'3133AGL23'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"3555893.02",,,,,,""
"2024-07-03","'3133AE6W9'","MBS","UMBS MORTPASS 2% 01/51","30yr",,,,,"3555865.65",,,,,,""
"2024-07-03","'3140LYWC3'","MBS","UMBS MORTPASS 3.5% 09/51","30yr",,,,,"3550814.77",,,,,,""
"2024-07-03","'3140JR6G1'","MBS","UMBS MORTPASS 1.5% 02/36","15yr",,,,,"3550181.02",,,,,,""
"2024-07-03","'3140QCKE5'","MBS","UMBS MORTPASS 3% 12/49","30yr",,,,,"3546322.43",,,,,,""
"2024-07-03","'3133AKHM5'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"3546077.48",,,,,,""
"2024-07-03","'3140KVKP4'","MBS","UMBS MORTPASS 1.5% 12/35","15yr",,,,,"3545075.46",,,,,,""
"2024-07-03","'3140LXE27'","MBS","UMBS MORTPASS 3.5% 06/37","15yr",,,,,"3543688.31",,,,,,""
"2024-07-03","'3133B7BN7'","MBS","UMBS MORTPASS 2.5% 03/52","30yr",,,,,"3530559.93",,,,,,""
"2024-07-03","'3133B7SQ2'","MBS","UMBS MORTPASS 4% 03/52","30yr",,,,,"3524692.33",,,,,,""
"2024-07-03","'3140KRTD1'","MBS","UMBS MORTPASS 2.5% 11/50","30yr",,,,,"3523418.64",,,,,,""
"2024-07-03","'3140QD7B4'","MBS","UMBS MORTPASS 2.5% 07/50","30yr",,,,,"3520800.72",,,,,,""
"2024-07-03","'3140MDAJ7'","MBS","UMBS MORTPASS 2% 01/52","30yr",,,,,"3508745.21",,,,,,""
"2024-07-03","'3133GAEP7'","MBS","UMBS 2.0%","15yr",,,,,"3508380.52",,,,,,""
"2024-07-03","'36296WAA4'","MBS","GNMA I MORTPASS 4% 04/39","30yr",,,,,"3500636.58",,,,,,""
"2024-07-03","'3133G8U82'","MBS","UMBS MORTPASS 2% 06/35","15yr",,,,,"3499991.74",,,,,,""
"2024-07-03","'3140X5RP0'","MBS","UMBS MORTPASS 3% 12/33","15yr",,,,,"3498840.37",,,,,,""
"2024-07-03","'3140XM6J0'","MBS","UMBS MORTPASS 4% 07/44","30yr",,,,,"3498747.83",,,,,,"Y"
"2024-07-03","'3140HGLP0'","MBS","UMBS MORTPASS 1.5% 09/35","15yr",,,,,"3488946.82",,,,,,""
"2024-07-03","'3133G8KW0'","MBS","UMBS MORTPASS 2% 05/35","15yr",,,,,"3486725.70",,,,,,""
"2024-07-03","'3131Y75R4'","MBS","UMBS MORTPASS 4% 12/48","30yr",,,,,"3482597.50",,,,,,""
"2024-07-03","'3132CXFD9'","MBS","UMBS MORTPASS 3% 11/32","15yr",,,,,"3482450.05",,,,,,"Y"
"2024-07-03","'3140M2JH6'","MBS","UMBS MORTPASS 1.5% 02/37","15yr",,,,,"3478287.62",,,,,,""
"2024-07-03","'3140MHC49'","MBS","UMBS MORTPASS 2% 02/52","30yr",,,,,"3478196.21",,,,,,""
"2024-07-03","'3133APTH2'","MBS","UMBS MORTPASS 2.5% 08/51","30yr",,,,,"3477734.16",,,,,,""
"2024-07-03","'36180KJJ1'","MBS","GNMA I MORTPASS 3% 04/43","30yr",,,,,"3475223.18",,,,,,""
"2024-07-03","'31416AFC9'","MBS","UMBS MORTPASS 3.5% 05/39","30yr",,,,,"3474450.65",,,,,,""
"2024-07-03","'3140QDBH6'","MBS","UMBS MORTPASS 2% 01/50","30yr",,,,,"3472704.31",,,,,,""
"2024-07-03","'3133AG3Y3'","MBS","UMBS MORTPASS 2% 03/51","30yr",,,,,"3472677.41",,,,,,""
"2024-07-03","'31334YHT7'","MBS","UMBS MORTPASS 3% 08/49","30yr",,,,,"3466310.11",,,,,,""
"2024-07-03","'3133WDVB5'","MBS","UMBS MORTPASS 5.5% 06/54","30yr",,,,,"3465469.00",,,,,,""
"2024-07-03","'3140MNXB7'","MBS","UMBS MORTPASS 2.5% 04/37","15yr",,,,,"3464672.93",,,,,,""
"2024-07-03","'3131Y06J6'","MBS","UMBS MORTPASS 4% 04/48","30yr",,,,,"3459238.89",,,,,,""
"2024-07-03","'3140QPVZ7'","MBS","UMBS MORTPASS 3% 07/37","15yr",,,,,"3453112.99",,,,,,""
"2024-07-03","'3138WEFK0'","MBS","UMBS MORTPASS 2.5% 03/30","15yr",,,,,"3448345.82",,,,,,""
"2024-07-03","'3133AJCN1'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"3445730.51",,,,,,""
"2024-07-03","'31418DMB5'","MBS","UMBS MORTPASS 2.5% 03/30","Other",,,,,"3444856.26",,,,,,""
"2024-07-03","'3140KTJQ9'","MBS","UMBS MORTPASS 2% 02/37","15yr",,,,,"3442973.69",,,,,,""
"2024-07-03","'3140KRZ51'","MBS","UMBS MORTPASS 2% 11/50","30yr",,,,,"3437368.49",,,,,,""
"2024-07-03","'3133B2DY2'","MBS","UMBS MORTPASS 2% 01/52","30yr",,,,,"3427966.16",,,,,,""
"2024-07-03","'3133GHCE9'","MBS","UMBS MORTPASS 2.5% 04/37","15yr",,,,,"3420441.38",,,,,,""
"2024-07-03","'31418CGH1'","MBS","UMBS MORTPASS 2.5% 02/27","Other",,,,,"3417207.79",,,,,,""
"2024-07-03","'3140KDDJ6'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"3417089.42",,,,,,""
"2024-07-03","'3133GGQZ9'","MBS","UMBS MORTPASS 1.5% 02/37","15yr",,,,,"3412427.99",,,,,,""
"2024-07-03","'3133ANFF6'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"3410187.94",,,,,,""
"2024-07-03","'31418CSJ4'","MBS","UMBS MORTPASS 2.5% 12/27","Other",,,,,"3406609.89",,,,,,""
"2024-07-03","'3140N0AH8'","MBS","UMBS MORTPASS 4.5% 09/52","30yr",,,,,"3404278.54",,,,,,""
"2024-07-03","'3140XHB71'","MBS","UMBS MORTPASS 3% 05/37","15yr",,,,,"3404079.26",,,,,,""
"2024-07-03","'3140JY6S0'","MBS","UMBS MORTPASS 3% 08/49","30yr",,,,,"3401852.40",,,,,,""
"2024-07-03","'3133WJRX9'","MBS","UMBS MORTPASS 3% 07/37","15yr",,,,,"3401159.85",,,,,,""
"2024-07-03","'3140KA5B8'","MBS","UMBS MORTPASS 2.5% 06/51","30yr",,,,,"3400767.24",,,,,,""
"2024-07-03","'3140H9JV6'","MBS","UMBS MORTPASS 4.5% 12/48","30yr",,,,,"3395252.58",,,,,,""
"2024-07-03","'3133KJTX0'","MBS","UMBS MORTPASS 2% 08/50","30yr",,,,,"3390768.01",,,,,,""
"2024-07-03","'3133WJSZ3'","MBS","UMBS MORTPASS 3% 07/37","15yr",,,,,"3390591.73",,,,,,""
"2024-07-03","'3140MMBF4'","MBS","UMBS MORTPASS 3% 04/37","15yr",,,,,"3389493.70",,,,,,""
"2024-07-03","'31418CAL8'","MBS","UMBS MORTPASS 2.5% 08/26","Other",,,,,"3388969.00",,,,,,""
"2024-07-03","'3133ANEJ9'","MBS","UMBS MORTPASS 2% 07/51","30yr",,,,,"3383041.69",,,,,,""
"2024-07-03","'3140LNMG9'","MBS","UMBS MORTPASS 2.5% 05/51","30yr",,,,,"3383005.81",,,,,,""
"2024-07-03","'3140X4PJ9'","MBS","UMBS MORTPASS 3% 11/31","15yr",,,,,"3382494.40",,,,,,""
"2024-07-03","'3133GGWD1'","MBS","UMBS MORTPASS 2.5% 03/37","15yr",,,,,"3377273.51",,,,,,""
"2024-07-03","'3133ALFX1'","MBS","UMBS MORTPASS 1.5% 05/51","30yr",,,,,"3374784.52",,,,,,""
"2024-07-03","'3140QPNJ2'","MBS","UMBS MORTPASS 3% 06/37","15yr",,,,,"3372970.09",,,,,,""
"2024-07-03","'3140LV4E6'","MBS","UMBS MORTPASS 3.5% 09/51","30yr",,,,,"3371380.39",,,,,,""
"2024-07-03","'3133G8DF5'","MBS","UMBS MORTPASS 2.5% 04/35","15yr",,,,,"3370889.73",,,,,,""
"2024-07-03","'3133AR6A8'","MBS","UMBS MORTPASS 2.5% 08/51","30yr",,,,,"3369612.66",,,,,,""
"2024-07-03","'3140GTQK9'","MBS","UMBS MORTPASS 3.5% 07/47","30yr",,,,,"3367323.40",,,,,,""
"2024-07-03","'3133B3K55'","MBS","UMBS MORTPASS 2% 10/51","30yr",,,,,"3367252.16",,,,,,""
"2024-07-03","'31418DHX3'","MBS","UMBS MORTPASS 2.5% 11/29","Other",,,,,"3366148.04",,,,,,""
"2024-07-03","'3140KTPG4'","MBS","UMBS MORTPASS 2.5% 12/50","30yr",,,,,"3363249.64",,,,,,""
"2024-07-03","'3133AFP21'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"3358079.39",,,,,,""
"2024-07-03","'31418EM80'","MBS","UMBS MORTPASS 5% 12/37","15yr",,,,,"3356362.41",,,,,,""
"2024-07-03","'31418DKL5'","MBS","UMBS MORTPASS 3.5% 01/35","15yr",,,,,"3350996.88",,,,,,""
"2024-07-03","'3140QBY69'","MBS","UMBS MORTPASS 2% 10/49","30yr",,,,,"3346986.34",,,,,,""
"2024-07-03","'3133AMLQ7'","MBS","UMBS MORTPASS 2% 06/51","30yr",,,,,"3344886.26",,,,,,""
"2024-07-03","'36296WBD7'","MBS","GNMA I 4.5% 07/39","30yr",,,,,"3343412.54",,,,,,""
"2024-07-03","'36179SSN8'","MBS","GNMA II 2.5% 12/46","30yr",,,,,"3337521.71",,,,,,""
"2024-07-03","'3140QA6X3'","MBS","UMBS MORTPASS 3% 06/34","15yr",,,,,"3335541.82",,,,,,""
"2024-07-03","'3140L8UG3'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"3334903.29",,,,,,""
"2024-07-03","'3133AGZ44'","MBS","UMBS MORTPASS 1.5% 03/51","30yr",,,,,"3326236.91",,,,,,""
"2024-07-03","'3133AKUD0'","MBS","UMBS MORTPASS 2% 04/51","30yr",,,,,"3326133.02",,,,,,""
"2024-07-03","'3140JYG34'","MBS","UMBS MORTPASS 3% 08/49","30yr",,,,,"3319859.76",,,,,,""
"2024-07-03","'3131Y0S78'","MBS","UMBS MORTPASS 4% 03/48","30yr",,,,,"3313525.84",,,,,,""
"2024-07-03","'3133A9KV6'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"3313269.42",,,,,,""
"2024-07-03","'3131XSAD4'","MBS","UMBS MORTPASS 3.5% 07/45","30yr",,,,,"3302614.59",,,,,,""
"2024-07-03","'3140QBFH6'","MBS","UMBS MORTPASS 4% 06/34","15yr",,,,,"3301396.37",,,,,,""
"2024-07-03","'3140XNR22'","MBS","UMBS MORTPASS 3% 03/33","15yr",,,,,"3301129.42",,,,,,"Y"
"2024-07-03","'3140HNNW8'","MBS","UMBS MORTPASS 1.5% 01/51","30yr",,,,,"3300877.62",,,,,,""
"2024-07-03","'3133B5J37'","MBS","UMBS MORTPASS 2% 02/52","30yr",,,,,"3300753.94",,,,,,""
"2024-07-03","'3140MFEQ2'","MBS","UMBS MORTPASS 2% 02/52","30yr",,,,,"3299630.73",,,,,,""
"2024-07-03","'31418ECJ7'","MBS","UMBS MORTPASS 3% 03/37","15yr",,,,,"3293705.78",,,,,,""
"2024-07-03","'3133AW6H2'","MBS","UMBS MORTPASS 2% 11/51","30yr",,,,,"3288083.16",,,,,,""
"2024-07-03","'3133B54J8'","MBS","UMBS MORTPASS 3% 02/52","30yr",,,,,"3287680.08",,,,,,""
"2024-07-03","'3140Q8S89'","MBS","UMBS MORTPASS 3% 03/33","15yr",,,,,"3278334.87",,,,,,""
"2024-07-03","'3132A9TN7'","MBS","UMBS MORTPASS 3% 06/32","15yr",,,,,"3277064.74",,,,,,""
"2024-07-03","'3140KUKX9'","MBS","UMBS MORTPASS 2.5% 12/50","30yr",,,,,"3275966.08",,,,,,""
"2024-07-03","'3140KVSC5'","MBS","UMBS MORTPASS 1.5% 12/50","30yr",,,,,"3271587.12",,,,,,""
"2024-07-03","'3133ABGD6'","MBS","UMBS MORTPASS 2% 09/50","30yr",,,,,"3269076.56",,,,,,""
"2024-07-03","'3140MHVE6'","MBS","UMBS MORTPASS 2% 02/37","15yr",,,,,"3268857.34",,,,,,""
"2024-07-03","'3140QPMU8'","MBS","UMBS MORTPASS 3.5% 06/37","15yr",,,,,"3268574.45",,,,,,""
"2024-07-03","'3140JVT44'","MBS","UMBS MORTPASS 3% 10/49","30yr",,,,,"3266873.43",,,,,,""
"2024-07-03","'3140XPYR4'","MBS","UMBS MORTPASS 2.5% 01/30","15yr",,,,,"3266323.18",,,,,,"Y"
"2024-07-03","'3133KGUP1'","MBS","UMBS MORTPASS 4% 10/49","30yr",,,,,"3265298.88",,,,,,""
"2024-07-03","'3140HFK40'","MBS","UMBS MORTPASS 2.5% 02/30","Other",,,,,"3262967.19",,,,,,""
"2024-07-03","'3140QMFX7'","MBS","UMBS MORTPASS 2% 10/36","15yr",,,,,"3262427.65",,,,,,""
"2024-07-03","'31329LDV1'","MBS","UMBS MORTPASS 2% 02/28","15yr",,,,,"3260114.48",,,,,,""
"2024-07-03","'3140XHU39'","MBS","UMBS MORTPASS 4% 03/35","15yr",,,,,"3253730.83",,,,,,""
"2024-07-03","'3138EHBJ0'","MBS","UMBS MORTPASS 5% 01/39","30yr",,,,,"3253247.35",,,,,,"Y"
"2024-07-03","'3140K9LD9'","MBS","UMBS MORTPASS 3.5% 02/50","30yr",,,,,"3253114.60",,,,,,""
"2024-07-03","'36241LCA2'","MBS","GNMA I MORTPASS 5% 09/39","30yr",,,,,"3252430.04",,,,,,""
"2024-07-03","'3133ALB64'","MBS","UMBS MORTPASS 2% 05/51","30yr",,,,,"3250119.17",,,,,,""
"2024-07-03","'3140JY6U5'","MBS","UMBS MORTPASS 3% 08/49","30yr",,,,,"3249588.81",,,,,,""
"2024-07-03","'31418B5Y8'","MBS","UMBS MORTPASS 2% 06/31","15yr",,,,,"3246691.14",,,,,,""
"2024-07-03","'3133GDZB9'","MBS","UMBS MORTPASS 1.5% 07/36","15yr",,,,,"3245947.72",,,,,,""
"2024-07-03","'3132AETQ9'","MBS","UMBS MORTPASS 4% 07/29","15yr",,,,,"3244099.11",,,,,,""
