"As Of Date","CUSIP","Security Type","Security Description","Term","Maturity Date","Issuer","Spread (%)","Coupon (%)","Current Face Value","Par Value","Inflation Compensation","Percent Outstanding","Change From Prior Week","Change From Prior Year","is Aggregated"
"2024-09-04","'3138WN3H0'","MBS","UMBS MORTPASS 3% 04/28","15yr",,,,,"216082.37",,,,,,""
"2024-09-04","'3140JXJX7'","MBS","UMBS MORTPASS 3.5% 09/49","30yr",,,,,"215926.00",,,,,,""
"2024-09-04","'36178RSC5'","MBS","GNMA I 3.5% 11/42","30yr",,,,,"215747.33",,,,,,""
"2024-09-04","'3132A8P45'","MBS","UMBS MORTPASS 3% 02/32","15yr",,,,,"215661.87",,,,,,""
"2024-09-04","'3140MRH67'","MBS","UMBS MORTPASS 4% 07/37","15yr",,,,,"215584.95",,,,,,""
"2024-09-04","'3140MUZ52'","MBS","UMBS MORTPASS 4% 06/37","15yr",,,,,"215465.71",,,,,,""
"2024-09-04","'3133G7EM1'","MBS","UMBS MORTPASS 2.5% 11/34","15yr",,,,,"215278.95",,,,,,""
"2024-09-04","'3138Y7DN9'","MBS","UMBS MORTPASS 2.5% 02/31","15yr",,,,,"215153.15",,,,,,""
"2024-09-04","'3133GCYA4'","MBS","UMBS MORTPASS 2.5% 04/36","15yr",,,,,"215064.13",,,,,,""
"2024-09-04","'36296LMR8'","MBS","GNMA I MORTPASS 4% 03/39","30yr",,,,,"214898.21",,,,,,""
"2024-09-04","'3131X7A40'","MBS","UMBS MORTPASS 3% 10/26","15yr",,,,,"214892.68",,,,,,""
"2024-09-04","'31334WTV3'","MBS","UMBS MORTPASS 3% 06/49","30yr",,,,,"214873.55",,,,,,""
"2024-09-04","'3620A44G4'","MBS","GNMA I MORTPASS 5% 11/39","30yr",,,,,"214493.86",,,,,,""
"2024-09-04","'3138LSYN4'","MBS","UMBS MORTPASS 3% 05/27","15yr",,,,,"214385.36",,,,,,""
"2024-09-04","'3133LPR74'","MBS","UMBS MORTPASS 3% 09/29","Other",,,,,"214281.78",,,,,,""
"2024-09-04","'3131X63Q1'","MBS","UMBS MORTPASS 3% 09/26","15yr",,,,,"214281.01",,,,,,""
"2024-09-04","'36179ATB2'","MBS","GNMA I MORTPASS 3% 06/43","30yr",,,,,"214219.93",,,,,,""
"2024-09-04","'3140XDVQ6'","MBS","UMBS MORTPASS 3% 10/36","15yr",,,,,"214197.01",,,,,,""
"2024-09-04","'36179KRA4'","MBS","GNMA I MORTPASS 4% 02/43","30yr",,,,,"214042.00",,,,,,""
"2024-09-04","'3620A9PL9'","MBS","GNMA I 4.5% 10/39","30yr",,,,,"213963.37",,,,,,""
"2024-09-04","'3133WKGK6'","MBS","UMBS MORTPASS 4.5% 12/37","15yr",,,,,"213929.90",,,,,,""
"2024-09-04","'3138YTUU6'","MBS","UMBS MORTPASS 3.5% 06/45","30yr",,,,,"213889.72",,,,,,""
"2024-09-04","'36176UTM7'","MBS","GNMA I MORTPASS 4% 04/42","30yr",,,,,"213699.53",,,,,,""
"2024-09-04","'3620AB4T0'","MBS","GNMA I MORTPASS 5% 11/39","30yr",,,,,"213638.65",,,,,,""
"2024-09-04","'3131YCHC3'","MBS","UMBS MORTPASS 3.5% 12/48","30yr",,,,,"213596.18",,,,,,""
"2024-09-04","'36296FBB8'","MBS","GNMA I MORTPASS 6% 10/38","30yr",,,,,"213532.25",,,,,,""
"2024-09-04","'3620A7J63'","MBS","GNMA I 4.5% 11/39","30yr",,,,,"213398.12",,,,,,""
"2024-09-04","'3138E2ND3'","MBS","UMBS MORTPASS 3% 12/26","15yr",,,,,"213338.08",,,,,,""
"2024-09-04","'36177TCZ8'","MBS","GNMA I 3.5% 04/42","30yr",,,,,"213232.27",,,,,,""
"2024-09-04","'3132D55K4'","MBS","UMBS MORTPASS 3% 06/35","15yr",,,,,"212886.07",,,,,,""
"2024-09-04","'36177PMA0'","MBS","GNMA I 3.5% 02/42","30yr",,,,,"212829.47",,,,,,""
"2024-09-04","'36177QZS5'","MBS","GNMA I 3.5% 03/42","30yr",,,,,"212810.60",,,,,,""
"2024-09-04","'3140F1WK4'","MBS","UMBS MORTPASS 3% 06/31","15yr",,,,,"212810.07",,,,,,""
"2024-09-04","'36297DHS9'","MBS","GNMA I MORTPASS 5% 12/39","30yr",,,,,"212536.49",,,,,,""
"2024-09-04","'3620AACH9'","MBS","GNMA I MORTPASS 5% 12/39","30yr",,,,,"212323.25",,,,,,""
"2024-09-04","'3140F9U78'","MBS","UMBS MORTPASS 3.5% 12/31","15yr",,,,,"212240.84",,,,,,""
"2024-09-04","'36297FLT7'","MBS","GNMA I MORTPASS 5% 10/39","30yr",,,,,"212194.63",,,,,,""
"2024-09-04","'3131XCL88'","MBS","UMBS MORTPASS 2.5% 12/31","15yr",,,,,"212190.99",,,,,,""
"2024-09-04","'3133GCBZ4'","MBS","UMBS MORTPASS 2% 03/36","15yr",,,,,"212091.38",,,,,,""
"2024-09-04","'36296MD21'","MBS","GNMA I 4.5% 02/39","30yr",,,,,"212047.00",,,,,,""
"2024-09-04","'36292EP38'","MBS","GNMA I MORTPASS 5% 03/39","30yr",,,,,"211705.00",,,,,,""
"2024-09-04","'3620AB4Y9'","MBS","GNMA I MORTPASS 5% 12/39","30yr",,,,,"211490.42",,,,,,""
"2024-09-04","'3132ABBD3'","MBS","UMBS MORTPASS 3.5% 02/47","30yr",,,,,"211434.36",,,,,,""
"2024-09-04","'36178Y3D5'","MBS","GNMA I MORTPASS 3% 11/42","30yr",,,,,"211419.55",,,,,,""
"2024-09-04","'3140HMXW9'","MBS","UMBS MORTPASS 4% 10/33","15yr",,,,,"211401.26",,,,,,""
"2024-09-04","'3138XEVV7'","MBS","UMBS MORTPASS 4% 03/44","30yr",,,,,"211115.41",,,,,,""
"2024-09-04","'3140FRQF5'","MBS","UMBS MORTPASS 3.5% 12/46","30yr",,,,,"211102.14",,,,,,""
"2024-09-04","'36177PV44'","MBS","GNMA I 3.5% 06/42","30yr",,,,,"211068.08",,,,,,""
"2024-09-04","'36297DWS2'","MBS","GNMA I MORTPASS 4% 10/41","30yr",,,,,"210871.00",,,,,,""
"2024-09-04","'36210BVQ5'","MBS","GNMA I MORTPASS 5% 02/39","30yr",,,,,"210863.49",,,,,,""
"2024-09-04","'3133GG4R1'","MBS","UMBS MORTPASS 2.5% 03/37","15yr",,,,,"210642.48",,,,,,""
"2024-09-04","'36290QPH2'","MBS","GNMA I MORTPASS 3% 01/43","30yr",,,,,"210635.90",,,,,,""
"2024-09-04","'3131XCA72'","MBS","UMBS MORTPASS 2.5% 06/31","15yr",,,,,"210585.60",,,,,,""
"2024-09-04","'3140MAXQ2'","MBS","UMBS MORTPASS 3% 04/37","15yr",,,,,"210480.93",,,,,,""
"2024-09-04","'31339S4U6'","MBS","UMBS MORTPASS 4% 09/49","30yr",,,,,"210365.84",,,,,,""
"2024-09-04","'3140FSN41'","MBS","UMBS MORTPASS 3.5% 02/32","15yr",,,,,"210234.02",,,,,,""
"2024-09-04","'3133KJG89'","MBS","UMBS MORTPASS 2.5% 06/50","30yr",,,,,"210168.85",,,,,,""
"2024-09-04","'31418EMM9'","MBS","UMBS MORTPASS 4.5% 01/38","15yr",,,,,"210065.16",,,,,,""
"2024-09-04","'3131X6FX3'","MBS","UMBS MORTPASS 3% 01/26","15yr",,,,,"209932.64",,,,,,""
"2024-09-04","'3133GFT62'","MBS","UMBS MORTPASS 2.5% 11/36","15yr",,,,,"209926.09",,,,,,""
"2024-09-04","'3620A8CF8'","MBS","GNMA I MORTPASS 3% 12/42","30yr",,,,,"209924.43",,,,,,""
"2024-09-04","'36230KW72'","MBS","GNMA I 3.5% 06/42","30yr",,,,,"209892.78",,,,,,""
"2024-09-04","'3138WTBB1'","MBS","UMBS MORTPASS 3% 06/28","15yr",,,,,"209818.97",,,,,,""
"2024-09-04","'3138EJ3K2'","MBS","UMBS MORTPASS 3% 09/27","15yr",,,,,"209604.94",,,,,,""
"2024-09-04","'36295RNW4'","MBS","GNMA I 4.5% 05/39","30yr",,,,,"209554.90",,,,,,""
"2024-09-04","'36178D7C9'","MBS","GNMA I MORTPASS 3% 04/43","30yr",,,,,"209381.91",,,,,,""
"2024-09-04","'3140F3MJ4'","MBS","UMBS MORTPASS 2% 05/31","15yr",,,,,"209351.80",,,,,,""
"2024-09-04","'31329LFC1'","MBS","UMBS MORTPASS 3% 01/28","15yr",,,,,"209311.43",,,,,,""
"2024-09-04","'36297EFH3'","MBS","GNMA I 5.5% 05/39","30yr",,,,,"209305.96",,,,,,""
"2024-09-04","'3131YBYP7'","MBS","UMBS MORTPASS 3.5% 04/49","30yr",,,,,"209304.48",,,,,,""
"2024-09-04","'3138EHP71'","MBS","UMBS MORTPASS 3% 02/27","15yr",,,,,"208816.24",,,,,,""
"2024-09-04","'3140JJ5U9'","MBS","UMBS MORTPASS 4.5% 11/48","30yr",,,,,"208737.65",,,,,,""
"2024-09-04","'3138M6JM0'","MBS","UMBS MORTPASS 3% 08/27","15yr",,,,,"208722.72",,,,,,""
"2024-09-04","'36178TQN9'","MBS","GNMA I 3.5% 02/43","30yr",,,,,"208620.34",,,,,,""
"2024-09-04","'36179T7H2'","MBS","GNMA II MORTPASS 3% 08/48","30yr",,,,,"208585.27",,,,,,""
"2024-09-04","'31418CLL6'","MBS","UMBS MORTPASS 3% 06/27","Other",,,,,"208413.03",,,,,,""
"2024-09-04","'3132A5H57'","MBS","UMBS MORTPASS 4% 01/48","30yr",,,,,"208381.51",,,,,,""
"2024-09-04","'3620ABDD5'","MBS","GNMA I MORTPASS 5% 01/40","30yr",,,,,"208375.58",,,,,,""
"2024-09-04","'36176KMW4'","MBS","GNMA I MORTPASS 4% 09/41","30yr",,,,,"208269.11",,,,,,""
"2024-09-04","'36297H5G9'","MBS","GNMA I MORTPASS 5% 10/39","30yr",,,,,"208083.73",,,,,,""
"2024-09-04","'3620A5WK1'","MBS","GNMA I MORTPASS 5% 12/39","30yr",,,,,"208058.81",,,,,,""
"2024-09-04","'3131XD5S0'","MBS","UMBS MORTPASS 4% 09/28","Other",,,,,"208052.42",,,,,,""
"2024-09-04","'3138X6R98'","MBS","UMBS MORTPASS 3% 08/28","15yr",,,,,"207964.40",,,,,,""
"2024-09-04","'3140H8UG8'","MBS","UMBS MORTPASS 3.5% 06/33","15yr",,,,,"207953.43",,,,,,""
"2024-09-04","'36295DN21'","MBS","GNMA I MORTPASS 5% 08/39","30yr",,,,,"207606.99",,,,,,""
"2024-09-04","'36181FHN4'","MBS","GNMA I 3.5% 07/43","30yr",,,,,"207601.57",,,,,,""
"2024-09-04","'3138YDAU3'","MBS","UMBS MORTPASS 3.5% 01/30","15yr",,,,,"207535.46",,,,,,""
"2024-09-04","'36180HKA5'","MBS","GNMA I MORTPASS 4% 09/43","30yr",,,,,"207439.67",,,,,,""
"2024-09-04","'3138YCC74'","MBS","UMBS MORTPASS 4% 01/30","15yr",,,,,"207214.52",,,,,,""
"2024-09-04","'3140K5W60'","MBS","UMBS MORTPASS 2.5% 01/35","15yr",,,,,"206899.03",,,,,,""
"2024-09-04","'31418CX74'","MBS","UMBS MORTPASS 3% 06/48","30yr",,,,,"206794.08",,,,,,""
"2024-09-04","'3131WNYN8'","MBS","UMBS MORTPASS 5% 02/40","30yr",,,,,"206752.51",,,,,,""
"2024-09-04","'36297FJW3'","MBS","GNMA I MORTPASS 5% 09/39","30yr",,,,,"206709.52",,,,,,""
"2024-09-04","'3138X0B98'","MBS","UMBS MORTPASS 3% 08/28","15yr",,,,,"206545.31",,,,,,""
"2024-09-04","'3620AFKZ9'","MBS","GNMA I MORTPASS 5% 12/39","30yr",,,,,"206482.55",,,,,,""
"2024-09-04","'36177NXB1'","MBS","GNMA I MORTPASS 4% 03/42","30yr",,,,,"206442.20",,,,,,""
"2024-09-04","'3140HEE81'","MBS","UMBS MORTPASS 3.5% 04/48","30yr",,,,,"206412.72",,,,,,""
"2024-09-04","'3131X9Y99'","MBS","UMBS MORTPASS 3% 10/28","15yr",,,,,"206371.08",,,,,,""
"2024-09-04","'36177TMJ3'","MBS","GNMA I MORTPASS 3% 09/42","30yr",,,,,"206340.64",,,,,,""
"2024-09-04","'3131XDCU7'","MBS","UMBS MORTPASS 3% 12/32","15yr",,,,,"206277.68",,,,,,""
"2024-09-04","'3620A1SK5'","MBS","GNMA I MORTPASS 5% 08/39","30yr",,,,,"206261.36",,,,,,""
"2024-09-04","'36297KMQ1'","MBS","GNMA I 4.5% 05/39","30yr",,,,,"206257.61",,,,,,""
"2024-09-04","'36297CZW2'","MBS","GNMA I MORTPASS 5% 02/39","30yr",,,,,"206248.87",,,,,,""
"2024-09-04","'3620AK6Y7'","MBS","GNMA I MORTPASS 5% 02/40","30yr",,,,,"206074.25",,,,,,""
"2024-09-04","'36176DJX2'","MBS","GNMA I MORTPASS 4% 04/41","30yr",,,,,"205762.83",,,,,,""
"2024-09-04","'3133CDN26'","MBS","UMBS MORTPASS 5.5% 09/53","30yr",,,,,"205730.68",,,,,,""
"2024-09-04","'36176HTL8'","MBS","GNMA I 3.5% 05/42","30yr",,,,,"205642.40",,,,,,""
"2024-09-04","'36297JE26'","MBS","GNMA I MORTPASS 4% 03/39","30yr",,,,,"205493.57",,,,,,""
"2024-09-04","'3138EJ5Q7'","MBS","UMBS MORTPASS 3% 11/27","15yr",,,,,"205466.57",,,,,,""
"2024-09-04","'36297AHW6'","MBS","GNMA I 3.5% 05/42","30yr",,,,,"205392.72",,,,,,""
"2024-09-04","'3138WWRW1'","MBS","UMBS MORTPASS 3% 06/28","15yr",,,,,"205385.58",,,,,,""
"2024-09-04","'3131XDUF0'","MBS","UMBS MORTPASS 3.5% 07/33","15yr",,,,,"205349.75",,,,,,""
"2024-09-04","'36179JJK4'","MBS","GNMA I MORTPASS 3% 02/43","30yr",,,,,"205209.45",,,,,,""
"2024-09-04","'36202FCM6'","MBS","GNMA II MORTPASS 4% 11/39","30yr",,,,,"205185.49",,,,,,""
"2024-09-04","'36180NRA5'","MBS","GNMA I MORTPASS 3% 04/43","30yr",,,,,"205170.36",,,,,,""
"2024-09-04","'3138WPBR4'","MBS","UMBS MORTPASS 3% 05/28","15yr",,,,,"204908.98",,,,,,""
"2024-09-04","'3140JQHB2'","MBS","UMBS MORTPASS 2% 12/34","15yr",,,,,"204859.23",,,,,,""
"2024-09-04","'3620ABC53'","MBS","GNMA I 4.5% 12/39","30yr",,,,,"204855.57",,,,,,""
"2024-09-04","'3140XGHF9'","MBS","UMBS MORTPASS 4% 03/34","15yr",,,,,"204812.91",,,,,,""
"2024-09-04","'36230LEQ8'","MBS","GNMA I MORTPASS 4% 01/41","30yr",,,,,"204812.71",,,,,,""
"2024-09-04","'3138EH4A7'","MBS","UMBS MORTPASS 3% 04/27","15yr",,,,,"204604.12",,,,,,""
"2024-09-04","'3132A5GA7'","MBS","UMBS MORTPASS 3% 12/46","30yr",,,,,"204384.11",,,,,,""
"2024-09-04","'3131X7FX1'","MBS","UMBS MORTPASS 3% 12/26","15yr",,,,,"204277.37",,,,,,""
"2024-09-04","'3140JR3J8'","MBS","UMBS MORTPASS 3% 06/49","30yr",,,,,"204166.07",,,,,,""
"2024-09-04","'3138E8CK6'","MBS","UMBS MORTPASS 3% 02/27","15yr",,,,,"204148.93",,,,,,""
"2024-09-04","'3620A9BL4'","MBS","GNMA I MORTPASS 5% 01/40","30yr",,,,,"203868.13",,,,,,""
"2024-09-04","'36179JAU1'","MBS","GNMA I MORTPASS 3% 01/43","30yr",,,,,"203269.37",,,,,,""
"2024-09-04","'3132D6AH3'","MBS","UMBS MORTPASS 2.5% 06/36","15yr",,,,,"203254.25",,,,,,""
"2024-09-04","'3131Y2WX2'","MBS","UMBS MORTPASS 4% 08/48","30yr",,,,,"203162.29",,,,,,""
"2024-09-04","'3131XCG68'","MBS","UMBS MORTPASS 3.5% 10/31","15yr",,,,,"203116.20",,,,,,""
"2024-09-04","'3131XV4Y8'","MBS","UMBS MORTPASS 3% 01/47","30yr",,,,,"203114.17",,,,,,""
"2024-09-04","'3140QLT30'","MBS","UMBS MORTPASS 2% 08/36","15yr",,,,,"202998.51",,,,,,""
"2024-09-04","'3132A8JV2'","MBS","UMBS MORTPASS 3% 08/26","Other",,,,,"202874.24",,,,,,""
"2024-09-04","'3132A86D6'","MBS","UMBS MORTPASS 3% 02/32","15yr",,,,,"202844.12",,,,,,""
"2024-09-04","'3140Q93Y7'","MBS","UMBS MORTPASS 3.5% 11/48","30yr",,,,,"202741.83",,,,,,""
"2024-09-04","'36178WRA9'","MBS","GNMA I 3.5% 11/42","30yr",,,,,"202667.22",,,,,,""
"2024-09-04","'3140H2CJ5'","MBS","UMBS MORTPASS 3.5% 11/47","30yr",,,,,"202598.17",,,,,,""
"2024-09-04","'3131Y9MH3'","MBS","UMBS MORTPASS 3.5% 01/49","30yr",,,,,"202572.02",,,,,,""
"2024-09-04","'3133A1DG4'","MBS","UMBS MORTPASS 4.5% 12/49","30yr",,,,,"202340.55",,,,,,""
"2024-09-04","'3131X6VN7'","MBS","UMBS MORTPASS 4% 06/26","15yr",,,,,"202281.20",,,,,,""
"2024-09-04","'3140M3DG2'","MBS","UMBS MORTPASS 3.5% 09/51","30yr",,,,,"202215.42",,,,,,""
"2024-09-04","'3140Q8GH2'","MBS","UMBS MORTPASS 3% 01/33","15yr",,,,,"202198.21",,,,,,""
"2024-09-04","'3140FEC85'","MBS","UMBS MORTPASS 3% 09/46","30yr",,,,,"202095.10",,,,,,""
"2024-09-04","'3138XFAS4'","MBS","UMBS MORTPASS 3% 12/28","15yr",,,,,"201920.27",,,,,,""
"2024-09-04","'3140MYA69'","MBS","UMBS MORTPASS 4.5% 08/37","15yr",,,,,"201596.24",,,,,,""
"2024-09-04","'3140QHQT5'","MBS","UMBS MORTPASS 2% 03/31","Other",,,,,"201575.86",,,,,,""
"2024-09-04","'3132A9TT4'","MBS","UMBS MORTPASS 3% 07/32","15yr",,,,,"201561.18",,,,,,""
"2024-09-04","'31417DL27'","MBS","UMBS MORTPASS 2.5% 10/27","15yr",,,,,"201512.40",,,,,,""
"2024-09-04","'3131Y2HD3'","MBS","UMBS MORTPASS 4% 07/48","30yr",,,,,"201492.24",,,,,,""
"2024-09-04","'3140J5NB1'","MBS","UMBS MORTPASS 4.5% 05/47","30yr",,,,,"201356.01",,,,,,""
"2024-09-04","'3131XCZE0'","MBS","UMBS MORTPASS 2.5% 07/32","15yr",,,,,"201318.71",,,,,,""
"2024-09-04","'3133KHN69'","MBS","UMBS MORTPASS 4% 01/48","30yr",,,,,"201262.75",,,,,,""
"2024-09-04","'36297JJ96'","MBS","GNMA I MORTPASS 4% 04/39","30yr",,,,,"201217.60",,,,,,""
"2024-09-04","'3140JKZK5'","MBS","UMBS MORTPASS 3.5% 01/49","30yr",,,,,"200999.44",,,,,,""
"2024-09-04","'31412NUK0'","MBS","UMBS MORTPASS 4.5% 01/39","30yr",,,,,"200905.61",,,,,,""
"2024-09-04","'3138X5EK9'","MBS","UMBS MORTPASS 3% 08/28","15yr",,,,,"200879.24",,,,,,""
"2024-09-04","'36295LTR2'","MBS","GNMA I 4.5% 05/39","30yr",,,,,"200795.34",,,,,,""
"2024-09-04","'36296XUC6'","MBS","GNMA I 4.5% 04/39","30yr",,,,,"200561.35",,,,,,""
"2024-09-04","'3140GTMQ0'","MBS","UMBS MORTPASS 3% 06/32","15yr",,,,,"200367.67",,,,,,""
"2024-09-04","'36176VWL3'","MBS","GNMA I 3.5% 02/42","30yr",,,,,"200347.51",,,,,,""
"2024-09-04","'31418BYK6'","MBS","UMBS MORTPASS 3% 01/26","Other",,,,,"200344.00",,,,,,""
"2024-09-04","'3138XKWA8'","MBS","UMBS MORTPASS 3% 12/28","15yr",,,,,"200254.02",,,,,,""
"2024-09-04","'3131WMUZ7'","MBS","UMBS MORTPASS 5% 04/39","30yr",,,,,"200187.70",,,,,,""
"2024-09-04","'3620A7PS8'","MBS","GNMA I 4.5% 10/39","30yr",,,,,"200088.15",,,,,,""
"2024-09-04","'3140L05D5'","MBS","UMBS MORTPASS 2% 02/51","30yr",,,,,"199977.99",,,,,,""
"2024-09-04","'3138XUCW0'","MBS","UMBS MORTPASS 3.5% 07/44","30yr",,,,,"199929.74",,,,,,""
"2024-09-04","'3140HFK99'","MBS","UMBS MORTPASS 4% 02/30","Other",,,,,"199846.27",,,,,,""
"2024-09-04","'3138Y7EH1'","MBS","UMBS MORTPASS 4.5% 06/46","30yr",,,,,"199746.07",,,,,,""
"2024-09-04","'3138LU4X0'","MBS","UMBS MORTPASS 3% 08/27","15yr",,,,,"199539.24",,,,,,""
"2024-09-04","'3620AJVK2'","MBS","GNMA I 4.5% 01/40","30yr",,,,,"199519.53",,,,,,""
"2024-09-04","'36177U3S1'","MBS","GNMA I MORTPASS 3% 03/42","30yr",,,,,"199450.11",,,,,,""
"2024-09-04","'3140AJVN5'","MBS","UMBS MORTPASS 5% 07/39","15yr",,,,,"199272.66",,,,,,""
"2024-09-04","'3620AAVF2'","MBS","GNMA I 4.5% 08/39","30yr",,,,,"199188.39",,,,,,""
"2024-09-04","'3140JATE8'","MBS","UMBS MORTPASS 4% 05/49","30yr",,,,,"199171.38",,,,,,""
"2024-09-04","'36176TY44'","MBS","GNMA I 3.5% 06/42","30yr",,,,,"198995.88",,,,,,""
"2024-09-04","'3140JTC62'","MBS","UMBS MORTPASS 3% 05/34","15yr",,,,,"198813.24",,,,,,""
"2024-09-04","'36180BGL9'","MBS","GNMA I 3.5% 04/43","30yr",,,,,"198542.03",,,,,,""
"2024-09-04","'3131YCRS7'","MBS","UMBS MORTPASS 3% 04/49","30yr",,,,,"198443.75",,,,,,""
"2024-09-04","'31418DNQ1'","MBS","UMBS MORTPASS 4.5% 04/50","30yr",,,,,"198435.60",,,,,,""
"2024-09-04","'3140H5MT5'","MBS","UMBS MORTPASS 3% 01/33","15yr",,,,,"198415.21",,,,,,""
"2024-09-04","'3620A1S66'","MBS","GNMA I MORTPASS 5% 10/39","30yr",,,,,"198306.19",,,,,,""
"2024-09-04","'3131XRGP3'","MBS","UMBS MORTPASS 3.5% 03/45","30yr",,,,,"198013.70",,,,,,""
"2024-09-04","'3138M1BC1'","MBS","UMBS MORTPASS 3% 07/27","15yr",,,,,"197836.98",,,,,,""
"2024-09-04","'3140MVTL2'","MBS","UMBS MORTPASS 4.5% 07/37","15yr",,,,,"197821.73",,,,,,""
"2024-09-04","'36181A3T7'","MBS","GNMA I MORTPASS 3% 06/43","30yr",,,,,"197616.47",,,,,,""
"2024-09-04","'36297BAZ4'","MBS","GNMA I MORTPASS 5% 04/39","30yr",,,,,"197598.66",,,,,,""
"2024-09-04","'3140HA5V8'","MBS","UMBS MORTPASS 3.5% 03/33","15yr",,,,,"197593.30",,,,,,""
"2024-09-04","'3138X2F25'","MBS","UMBS MORTPASS 3% 08/28","15yr",,,,,"197428.63",,,,,,""
"2024-09-04","'3138WTAF3'","MBS","UMBS MORTPASS 3% 05/28","15yr",,,,,"197221.31",,,,,,""
"2024-09-04","'3620AC4P6'","MBS","GNMA I 4.5% 09/39","30yr",,,,,"197134.06",,,,,,""
"2024-09-04","'3140E63E0'","MBS","UMBS MORTPASS 3.5% 11/45","30yr",,,,,"197084.93",,,,,,""
"2024-09-04","'31407JDM1'","MBS","UMBS MORTPASS 6% 09/36","30yr",,,,,"197052.96",,,,,,""
"2024-09-04","'3140NBZ46'","MBS","UMBS MORTPASS 5.5% 05/53","30yr",,,,,"197040.98",,,,,,""
"2024-09-04","'3140JUQV9'","MBS","UMBS MORTPASS 4% 05/49","30yr",,,,,"197009.73",,,,,,""
"2024-09-04","'3138W9ZQ6'","MBS","UMBS MORTPASS 3% 10/28","15yr",,,,,"196656.26",,,,,,""
"2024-09-04","'3620ADL91'","MBS","GNMA I MORTPASS 5% 11/39","30yr",,,,,"196549.28",,,,,,""
"2024-09-04","'3131XAV99'","MBS","UMBS MORTPASS 2.5% 10/29","15yr",,,,,"196363.08",,,,,,""
"2024-09-04","'3140H7WN3'","MBS","UMBS MORTPASS 3.5% 03/33","15yr",,,,,"196230.57",,,,,,""
"2024-09-04","'3140JGUR4'","MBS","UMBS MORTPASS 3% 11/33","15yr",,,,,"196180.20",,,,,,""
"2024-09-04","'3138XWJU3'","MBS","UMBS MORTPASS 4.5% 08/44","30yr",,,,,"196179.15",,,,,,""
"2024-09-04","'3138EGXP4'","MBS","UMBS MORTPASS 4.5% 02/25","15yr",,,,,"196150.36",,,,,,"Y"
"2024-09-04","'3140Q7A56'","MBS","UMBS MORTPASS 2.5% 07/32","15yr",,,,,"196069.51",,,,,,""
"2024-09-04","'3620AB4U7'","MBS","GNMA I MORTPASS 5% 12/39","30yr",,,,,"195997.66",,,,,,""
"2024-09-04","'36176HTG9'","MBS","GNMA I 3.5% 05/42","30yr",,,,,"195914.97",,,,,,""
"2024-09-04","'3131XYYX1'","MBS","UMBS MORTPASS 3.5% 12/47","30yr",,,,,"195810.88",,,,,,""
"2024-09-04","'3131XTP61'","MBS","UMBS MORTPASS 3.5% 11/45","30yr",,,,,"195738.05",,,,,,""
"2024-09-04","'3138WCK44'","MBS","UMBS MORTPASS 2.5% 08/29","15yr",,,,,"195642.57",,,,,,""
"2024-09-04","'31329PRN5'","MBS","UMBS MORTPASS 3.5% 11/48","30yr",,,,,"195579.88",,,,,,""
"2024-09-04","'36178QBM3'","MBS","GNMA I 3.5% 09/42","30yr",,,,,"195537.55",,,,,,""
"2024-09-04","'3138EJPF9'","MBS","UMBS MORTPASS 3% 07/27","15yr",,,,,"195479.59",,,,,,""
"2024-09-04","'3140QNJH6'","MBS","UMBS MORTPASS 1.5% 02/37","15yr",,,,,"195453.02",,,,,,""
"2024-09-04","'36296YZN5'","MBS","GNMA I 4.5% 09/39","30yr",,,,,"195234.47",,,,,,""
"2024-09-04","'36297DHT7'","MBS","GNMA I 4.5% 11/39","30yr",,,,,"195123.43",,,,,,""
"2024-09-04","'36297KL33'","MBS","GNMA I 4.5% 04/39","30yr",,,,,"194959.95",,,,,,""
"2024-09-04","'3620A35R1'","MBS","GNMA I MORTPASS 5% 12/39","30yr",,,,,"194782.75",,,,,,""
"2024-09-04","'3140JGHA6'","MBS","UMBS MORTPASS 4% 09/48","30yr",,,,,"194746.03",,,,,,""
"2024-09-04","'3140FMMP8'","MBS","UMBS MORTPASS 2.5% 11/31","15yr",,,,,"194673.38",,,,,,""
"2024-09-04","'3620AF2B2'","MBS","GNMA I 4.5% 12/39","30yr",,,,,"194629.77",,,,,,""
"2024-09-04","'3620A7K38'","MBS","GNMA I 4.5% 08/39","30yr",,,,,"194573.70",,,,,,""
"2024-09-04","'36297CMV8'","MBS","GNMA I 4.5% 02/39","30yr",,,,,"194444.66",,,,,,""
"2024-09-04","'3140JJNG0'","MBS","UMBS MORTPASS 4% 11/48","30yr",,,,,"194288.68",,,,,,""
"2024-09-04","'3133B4LW3'","MBS","UMBS MORTPASS 5% 01/52","30yr",,,,,"194201.16",,,,,,""
"2024-09-04","'3140XFQ87'","MBS","UMBS MORTPASS 3.5% 11/34","15yr",,,,,"194182.82",,,,,,""
"2024-09-04","'3620A9FN6'","MBS","GNMA I MORTPASS 5% 09/39","30yr",,,,,"194073.59",,,,,,""
"2024-09-04","'36176HTF1'","MBS","GNMA I 3.5% 05/42","30yr",,,,,"194048.43",,,,,,""
"2024-09-04","'3138EDHJ3'","MBS","UMBS MORTPASS 2% 04/28","15yr",,,,,"194036.75",,,,,,""
"2024-09-04","'3620A6WK9'","MBS","GNMA I MORTPASS 5% 10/39","30yr",,,,,"193806.22",,,,,,""
"2024-09-04","'3133GGXR9'","MBS","UMBS MORTPASS 1.5% 03/37","15yr",,,,,"193771.07",,,,,,""
